ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B096YZTM9S,B08G8M6QDS,Arcos Fleischmesser | Steakmesser Set | Steakmesser | Fleischmesser Edelstahl | 4 Stück Steakmesser Edelstahl | Steakmesser Tisch | ECO Verpackung,809500_,180,0,0.16%,0.00%,222,0,0.14%,0.00%,97.95%,0.00%,10,0,5.56%,0.00%,"227,90 €","0,00 €",8,0
B08M3DQFHM,B08M3DQFHM,Arcos Professioneller Schinkenhalter | Schinkenmesser aus Edelstahl Nitrum | schwarzer Griff | Iberico Schinkenmesser | Serie Maitre| Flexible Klinge und glatte Schneide | 275 mm | Edelstahl Nitrum,151210,95,3,0.08%,0.09%,132,3,0.08%,0.06%,100.00%,100.00%,8,0,8.42%,0.00%,"120,18 €","0,00 €",8,0
B0DNQRZ3BN,B0DNQRZ3BN,"CUPERINOX Professioneller Schinkenhalter aus Edelstahl mit rutschfester Unterseite für Schinken und Paletten, inkl. Messer | Schinkenhalter Elite Collection",20260,144,10,0.13%,0.29%,196,10,0.12%,0.20%,98.88%,87.50%,8,0,5.56%,0.00%,"231,09 €","0,00 €",8,0
B095C22QFS,B095C22QFS,"Arcos Professioneller Schinkenmesser, Nitrum-Schinkenmesser, schwarzer Griff, iberisches Schinkenmesser, Serie Maitre, flexible Klinge und glatte Schneide, 275 mm, Nitrum-Edelstahl",151811,53,1,0.05%,0.03%,96,1,0.06%,0.02%,100.00%,100.00%,7,0,13.21%,0.00%,"139,93 €","0,00 €",7,0
B0DNQX2BZN,B0DNQX2BZN,CUPERINOX Schinkenhalter aus Edelstahl | zusammenklappbarer Schinkenhalter | drehbarer Schinkenhalter | professioneller Schinkenhalter | Professionelles Schinkenmesser und Schärfer (Set 3),20270,95,2,0.08%,0.06%,162,3,0.10%,0.06%,97.78%,100.00%,7,0,7.37%,0.00%,"414,41 €","0,00 €",7,0
B0DT6ZPGVQ,B0DT6ZPGVQ, ,27008,40,1,0.04%,0.03%,70,1,0.04%,0.02%,100.00%,100.00%,7,1,17.50%,100.00%,"110,91 €","15,99 €",7,1
B01CQT1B5U,B01CQT1B5U,Arcos Table Messer - Box 12 Stück Steakmesser Tischmesser Tafelmesser - Monoblock aus einem Stück Edelstahl 110 mm - Farbe Silber (12 pcs),702000,158,6,0.14%,0.18%,221,9,0.14%,0.18%,76.17%,75.00%,6,1,3.80%,16.67%,"273,89 €","40,33 €",6,1
B08M9QRSW8,B08M9QRSW8,Arcos Tischmesser-Set | 6 Stück | Obstmesser | Dessertmesser | Klinge 110 mm | Martensitischer Edelstahl | Nylongriff | spülmaschinenfest | umweltfreundliche Verpackung,703600_barras_arcos,108,2,0.10%,0.06%,168,5,0.11%,0.10%,100.00%,100.00%,6,0,5.56%,0.00%,"65,94 €","0,00 €",6,0
B0BR2RVKQ5,B08MTCRCT4,Arcos Professionelles Küchenmesser-Set | Professionelle Küchenmesser | Edelstahlmesser mit schwarzem Griff | Küchenutensilien | Japanisches Santoku Messer | Spülmaschine (5 Stück),816800,282,5,0.25%,0.15%,387,8,0.24%,0.16%,98.25%,100.00%,6,0,2.13%,0.00%,"193,26 €","0,00 €",6,0
B096YZTM9S,B09XMVTWLT,Arcos Steakmesser-Set | 6-teiliges Steakmesser | Edelstahl | Klinge 110 mm | runder Griff und ovale Form | Monoblock | Umweltfreundliche Verpackung,830000_,111,2,0.10%,0.06%,172,7,0.11%,0.14%,90.63%,100.00%,6,0,5.41%,0.00%,"210,52 €","0,00 €",6,0
B0D73CM824,B0D73CM824,"Arcos Tischmesser | Steakmesser | Fleischmesser | Tischmesser | Packung mit 12 Stück | Klinge aus Edelstahl 115 mm, Griff aus schwarzem Polypropylen",740000,651,14,0.58%,0.41%,858,23,0.54%,0.45%,98.23%,93.75%,8,0,1.23%,0.00%,"247,92 €","0,00 €",6,0
B0G4MX9FRP,B0DNQX2BZN,CUPERINOX Schinkenhalter aus Edelstahl | zusammenklappbarer Schinkenhalter | drehbarer Schinkenhalter | professioneller Schinkenhalter | Professionelles Schinkenmesser und Schärfer (Set 3),20270_fbm,182,11,0.16%,0.32%,259,17,0.16%,0.33%,96.48%,85.71%,7,0,3.85%,0.00%,"349,93 €","0,00 €",6,0
B0F9L19CF8,B0F9L19CF8,Professionelles Nagelknipser-Set,A10002,61,4,0.05%,0.12%,76,7,0.05%,0.14%,100.00%,100.00%,6,0,9.84%,0.00%,"41,99 €","0,00 €",6,0
B005LR76KY,B005LR76KY,ARCOS Küchenschere Edelstahl 195 mm,784901_barras_arcos,167,6,0.15%,0.18%,214,10,0.13%,0.20%,39.18%,37.50%,6,2,3.59%,33.33%,"48,00 €","15,98 €",5,1
B0CKXSMBVT,B005LR7A1Y,"Arcos Messer Tasche Professionell - 4 Messer Kapazität, 100% Polyester, 460x275 mm - Sicherer Tragbarer Aufbewahrung - Schwarz",690200,"1,454",50,1.28%,1.47%,"2,019",58,1.27%,1.14%,10.63%,0.00%,6,0,0.41%,0.00%,"116,75 €","0,00 €",5,0
B017HKSTCQ,B00CFN1M6Q,Arcos Serie Ecopro - Küchenschere - Edelstahl 200 mm - HandGriff ABS Edelstahl Farbe Silber,809700_FBA,423,10,0.37%,0.29%,588,10,0.37%,0.20%,13.55%,11.11%,6,0,1.42%,0.00%,"72,16 €","0,00 €",5,0
B0FXN11QZR,B07YYDR6D8,"Arcos Küchenmesser-Set aus Geschmiedetem Edelstahl, 3-teilig - Beeindruckende Präzision bei jedem Schnitt - Griff aus Micarta, Ideal für die Küche - Blau, Serie Brooklyn",858110,189,1,0.17%,0.03%,272,3,0.17%,0.06%,90.28%,100.00%,5,0,2.65%,0.00%,"501,64 €","0,00 €",5,0
B0C542HSSC,B094QVHPQ8,"Arcos Küchenmesser-Set, 4-Stück | Profi-Küchenmesser Set mit schwarzem Griff & gebogenen Klingen aus Edelstahl",813500,93,0,0.08%,0.00%,132,0,0.08%,0.00%,96.30%,0.00%,5,1,5.38%,0.00%,"201,31 €","39,99 €",5,1
B0987N2CBR,B0987N2CBR,Arcos Fleischmesser-Set | 6 Stück | Steakmesser Marke Arcos | Edelstahl-Besteck | Klinge 110 mm | Monoblock-Griff | Spülmaschinenfest | umweltfreundliche Verpackung,814000_fba,80,1,0.07%,0.03%,111,1,0.07%,0.02%,96.04%,100.00%,6,0,7.50%,0.00%,"170,36 €","0,00 €",5,0
B078L5R4RW,B09LYZ5G5S,CUPERINOX Deluxe Italienischer Espressokocher Edelstahl Induktion 6 Tassen,25052,264,3,0.23%,0.09%,315,4,0.20%,0.08%,98.13%,100.00%,5,0,1.89%,0.00%,"150,70 €","0,00 €",5,0
B0F6SZFYH3,B005LR68DU,"Arcos Jamonmesser mit Alveolen - Klinge 250 mm, Ideal für Präzises Schneiden und Tranchieren von Verschiedenen Lebensmitteln - Schwarz, Serie Riviera",231000,"1,143",40,1.01%,1.17%,"1,743",75,1.10%,1.47%,4.52%,0.00%,4,0,0.35%,0.00%,"141,72 €","0,00 €",4,0
B0F4KSMW1S,B007TS67AI,"Arcos Gemüsemesser aus Edelstahl 10 cm - Professionelles Messer zum Schälen von Obst und Gemüse, Ergonomischer Griff aus Polyoxymethylen - Schwarz, Serie Universal",281104_pp,"1,309",43,1.16%,1.26%,"1,863",50,1.17%,0.98%,2.60%,0.00%,4,0,0.31%,0.00%,"39,96 €","0,00 €",4,0
B0FNMS3QK7,B07CBLHKLN,"HENDI Gaskartuschen, für HENDI Crème Brûlée Brenner 198247 & 198216, Küchenbrenner, Flambierbrenner, Gasbrenner, Butangas, Stückzahl: 4",H199039,"1,126",187,0.99%,5.49%,"1,628",302,1.03%,5.92%,1.62%,1.18%,6,4,0.53%,2.14%,"91,10 €","57,12 €",4,2
B07DQRFDMB,B07DQRFDMB,"Arcos Santoku-Messer Geschmiedet aus Edelstahl - Scharfes Japanisches Küchenmesser für Fisch, Fleisch und Gemüse, Ergonomischer Griff aus Polyoxymethylen, Klinge 190 mm - Schwarz, Serie Manhattan",161600_etq,72,1,0.06%,0.03%,127,2,0.08%,0.04%,68.91%,100.00%,4,0,5.56%,0.00%,"133,54 €","0,00 €",4,0
B07N8VHFLF,B07N8VHFLF,Arcos Serie Burdeos - Geschenkbox Besteck-Set 24 Stück (6 Messer + 12 Löffel + 6 Gabel) - Monoblock aus einem Stück Edelstahl Farbe Silber,592400_,44,0,0.04%,0.00%,63,0,0.04%,0.00%,96.23%,0.00%,5,0,11.36%,0.00%,"351,01 €","0,00 €",4,0
B0BDVR6SKP,B089QP6MYJ,Arcos Fleischmesser-Set | 6 Stück | Steakmesser | Steakbesteck | Edelstahl-Besteck | Klinge 110 mm | Monoblock-Griff | Spülmaschinenfest | umweltfreundliche Verpackung,815600_,"6,252",131,5.52%,3.84%,"9,451",231,5.95%,4.53%,99.26%,98.60%,5,0,0.08%,0.00%,"144,95 €","0,00 €",4,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza Küchenmesser-Set, 6-teilig, Gemüsemesser 110 mm, + Tischmesser, 100 % ökologische Verpackung, Edelstahl Nitrum",809400_,45,0,0.04%,0.00%,63,0,0.04%,0.00%,96.49%,0.00%,4,0,8.89%,0.00%,"88,52 €","0,00 €",4,0
B0FBNDWFM4,B0CS6V91GR,CUPERINOX Steakmesser | Fleischmesser | Tischmesser | Kotelettmesser | Sägemesser | Holzgriff | 100 mm | Edelstahl | Tischmesser (Naturholz),14015,66,1,0.06%,0.03%,97,2,0.06%,0.04%,91.67%,0.00%,4,0,6.06%,0.00%,"76,12 €","0,00 €",4,0
B0F95HH915,B0F95HH915,"CUPERINOX Set mit 2 professionellen Pediküre-Nagelknipsern, robuster Edelstahl, präzise für dicke und harte Nägel, für den privaten und professionellen Gebrauch, Beauty Care Collection",A10001,26,1,0.02%,0.03%,32,1,0.02%,0.02%,100.00%,0.00%,4,0,15.38%,0.00%,"29,96 €","0,00 €",4,0
B0044R87K0,B0044R87K0,"Arcos Ausbeinmesser mit Nitrum Edelstahlklinge 16 cm - Professionelles Messer zum Schneiden von Knochen und Fleisch - Ergonomischer Griff aus Polypropylen, Schwarz, Serie Maitre",151500,273,7,0.24%,0.21%,402,10,0.25%,0.20%,13.09%,20.00%,3,1,1.10%,14.29%,"42,71 €","12,60 €",3,1
B0F4KSMW1S,B0044R87QE,"Arcos Küchenmesser aus Edelstahl mit Klinge von 200 mm - Chefmesser für Fleisch, Fisch, Geflügel, Obst und Gemüse - Ergonomischer Griff aus Polyoxymethylen, Serie Universal, Farbe Schwarz",280604,326,10,0.29%,0.29%,426,11,0.27%,0.22%,29.89%,16.67%,3,0,0.92%,0.00%,"65,97 €","0,00 €",3,0
B008U6TDTK,B008U6TDTK,Arcos Serie Clasica - Geschenkbox Küchenmesser-Set 5 Stück (5 Messer) - Klinge aus Nitrum geschmiedetem Edelstahl - HandGriff Polyoxymethilen (POM) - Walnuss lackierter Buchenholzblock,257000,96,4,0.08%,0.12%,147,4,0.09%,0.08%,66.42%,50.00%,3,0,3.13%,0.00%,"458,16 €","0,00 €",3,0
B00HYWUNR2,B00HYWUNR2,Arcos Ausbeinmesser Serie Saeta 145 mm,174700,21,1,0.02%,0.03%,24,1,0.02%,0.02%,100.00%,100.00%,3,2,14.29%,200.00%,"80,39 €","50,40 €",3,2
B071P2B7X5,B071P2B7X5,"Arcos Set aus 3 Schälmessern - Edelstahlklingen und ergonomische Griffe aus Polypropylen, Ideal zum Schneiden von Obst, Gemüse und Knollen - Rot, Serie Nova",189622,16,0,0.01%,0.00%,30,0,0.02%,0.00%,100.00%,0.00%,3,0,18.75%,0.00%,"29,97 €","0,00 €",3,0
B07YYDR6D8,B07YYDR6D8,"Arcos Küchenmesser-Set aus Geschmiedetem Edelstahl, 3-teilig - Beeindruckende Präzision bei jedem Schnitt - Griff aus Micarta, Ideal für die Küche - Blau, Serie Brooklyn",858110,298,11,0.26%,0.32%,456,18,0.29%,0.35%,49.09%,86.67%,3,0,1.01%,0.00%,"302,51 €","0,00 €",3,0
B09KH47B8F,B08KW4BFZ9,CUPERINOX Schinkenhalter | schinkenhalterung | Serrano schinken Halterung | jamonero,2020CUP,669,10,0.59%,0.29%,939,11,0.59%,0.22%,94.19%,100.00%,3,0,0.45%,0.00%,"56,97 €","0,00 €",3,0
B08M7BMR2S,B08LNRV6N6,"Arcos 610624 Handmesserschärfer, aus ABS + TPE, Keramik- und Hartmetallrollen, Weiß und Schwarz",610624,44,1,0.04%,0.03%,53,1,0.03%,0.02%,100.00%,100.00%,3,0,6.82%,0.00%,"37,78 €","0,00 €",3,0
B08M5K93QF,B08M5K93QF,Arcos | Dessertmesser Set | 6 Stück | Dessertmesser | Buttermesser | Tafelmesser | Streichmesser | Klinge 105 mm | Martensitischer Edelstahl | Griff aus Polypropylen spülmaschinengeeignet,703500_etq,47,0,0.04%,0.00%,68,0,0.04%,0.00%,100.00%,0.00%,3,0,6.38%,0.00%,"33,16 €","0,00 €",3,0
B08X1YQMQR,B08MQJCD2V,Arcos Professionelles Küchenmesser-Set | Professionelle Küchenmesser | Edelstahlmesser mit schwarzem Griff | Küchenutensilien | Japanisches Santoku Messer | Spülmaschine (4-teilig),816900,107,0,0.09%,0.00%,157,0,0.10%,0.00%,93.66%,0.00%,3,0,2.80%,0.00%,"82,34 €","0,00 €",3,0
B08YKHWZQQ,B08MT61GJV,Arcos Küchenmesser Set | 2 Stück | Profi (150 mm) | Gemüseschneider (100 mm) | Edelstahl Nitrum | Schwarzer Griff | Eco-Verpackung,819900,45,2,0.04%,0.06%,68,2,0.04%,0.04%,96.97%,50.00%,3,0,6.67%,0.00%,"59,97 €","0,00 €",3,0
B095SDL23Y,B095SDL23Y,Arcos | Tischmesser Bogen (6 Stück) | Messer Arcos Edelstahl mit Säge | Steakmesser Bögen | Steakmesser Bogen,813000,22,0,0.02%,0.00%,27,0,0.02%,0.00%,96.15%,0.00%,3,0,13.64%,0.00%,"48,26 €","0,00 €",3,0
B0BR2M1YM4,B09MM5CH6C,Arcos Professioneller Schinkenhalter | inkl. Schinkenzange | Schinkenmesser Schinkenmesser Schinkenmesser Profi | Edelstahl Nitrum 240 mm,856200,52,1,0.05%,0.03%,77,1,0.05%,0.02%,100.00%,0.00%,3,0,5.77%,0.00%,"100,77 €","0,00 €",3,0
B0B42QTHTP,B0B42QTHTP,TIJERA COCINA FISCHSCHERE | MEHRZWECKSCHERE | KÜCHENSCHERE | MEHRZWECKSCHERE | EDELSTAHL,21991_,33,4,0.03%,0.12%,43,5,0.03%,0.10%,92.68%,80.00%,3,0,9.09%,0.00%,"23,97 €","0,00 €",3,0
B0B464Q8VS,B0B464Q8VS,CUPERINOX Küchenschere | haushaltsschere | schere küchenschere | schere küche | küchenschere spülmaschinenfest | haushaltsscheren hochwertig | 21 cm,WA-Y83F-PRX5,299,17,0.26%,0.50%,379,22,0.24%,0.43%,97.73%,100.00%,3,1,1.00%,5.88%,"29,97 €","9,99 €",3,1
B0CQTKPL63,B0CQTKPL63,CUPERINOX Fleischmesser | Tischmesser | Kotelettmesser | 24 Stück | gezackte Klinge | Griff aus Polypropylen | Edelstahl | 11 cm | Spülmaschinengeeignet,99901_24pzs,269,12,0.24%,0.35%,356,15,0.22%,0.29%,95.99%,92.86%,7,4,2.60%,33.33%,"139,93 €","79,96 €",3,1
B0DNQRZ3BN,B0DNQRZ3BN,"CUPERINOX Professioneller Schinkenhalter aus Edelstahl mit rutschfester Unterseite für Schinken und Paletten, inkl. Messer | Schinkenhalter Elite Collection",20260_fbm,144,10,0.13%,0.29%,196,10,0.12%,0.20%,98.88%,87.50%,3,1,2.08%,10.00%,"74,97 €","24,99 €",3,1
B0044R87ZA,B0044R87ZA,"Arcos Küchenmesser aus Edelstahl 15 cm - Professionelles Küchenmesser zum Schälen von Obst und Gemüse, Ergonomischer Griff aus Polyoxymethylen - Schwarz, Serie Maitre",150700,276,9,0.24%,0.26%,394,15,0.25%,0.29%,1.68%,0.00%,3,0,1.09%,0.00%,"29,97 €","0,00 €",2,0
B0F6SZFYH3,B005LR6FAG,Arcos Serie Riviera - Kochmesser - Klinge aus Nitrum geschmiedetem Edelstahl 200 mm - HandGriff Polyoxymethylen (POM) Farbe Schwarz,233600,488,13,0.43%,0.38%,738,27,0.46%,0.53%,6.21%,0.00%,2,0,0.41%,0.00%,"65,32 €","0,00 €",2,0
B0BR2387LD,B005LR7EP6,"ARCOS Messerschärfer Professionell - Hergestellt aus ABS, Schärft Messer mühelos mit Sicherheit und Präzision - Schwarz, Serie Afiladores, Maße 110 x 90 x 150 mm",610000,"6,873",154,6.07%,4.52%,"9,419",213,5.93%,4.18%,8.15%,9.70%,2,0,0.03%,0.00%,"129,98 €","0,00 €",2,0
B0F4KSMW1S,B00J64GMWQ,Arcos Universal Kochmesser Alveoliert Edelstahl Nitrum 200 mm,280601,213,4,0.19%,0.12%,247,6,0.16%,0.12%,20.00%,25.00%,2,0,0.94%,0.00%,"43,87 €","0,00 €",2,0
B00WHV21BG,B00WHV21BG,CUPERINOX Fischschere 20 cm rostfrei =894150=,21992_,36,0,0.03%,0.00%,58,0,0.04%,0.00%,98.00%,0.00%,2,0,5.56%,0.00%,"17,98 €","0,00 €",2,0
B0CNK8FCZ2,B015QGR3CK,Arcos Professionelle Taschenmesser - Taschenmesser - Klinge Nitrum Edelstahl 85 mm - HandGriff Polypropylen Farbe Braun,485900_fba,"3,771",65,3.33%,1.91%,"5,250",86,3.31%,1.69%,3.18%,0.00%,3,0,0.08%,0.00%,"23,97 €","0,00 €",2,0
B0G39R27VX,B017DLLIUO,ARCOS Taschenmesser Edelstahl 85 mm,485929_,377,5,0.33%,0.15%,518,6,0.33%,0.12%,51.21%,25.00%,2,0,0.53%,0.00%,"14,98 €","0,00 €",2,0
B017DLM9SO,B017DLM9SO,Arcos Torten-Gabeln Edelstahl 18/10 Set 6-teilig Monoblock 140 mm Ideal für Desserts und Feiern Serie Toscana,574300_fba,314,11,0.28%,0.32%,421,15,0.27%,0.29%,3.36%,9.09%,2,0,0.64%,0.00%,"20,06 €","0,00 €",2,0
B0G39PJ4MS,B0714CRSCQ,"Arcos Schälmesser aus Edelstahl 100 mm - Professionelles Küchenmesser zum Schälen von Obst und Gemüse, Ergonomischer Griff aus Polyoxymethylen - Schwarz, Serie Maitre",150300,160,2,0.14%,0.06%,191,4,0.12%,0.08%,42.61%,0.00%,2,0,1.25%,0.00%,"19,98 €","0,00 €",2,0
B07CY3885W,B07CY3885W,Arcos Serie Riviera Rose - Kochmesser - Klinge aus Nitrum geschmiedetem Edelstahl 150 mm - HandGriff Polyoxymethylen (POM) Farbe Rose,233454_,10,0,0.01%,0.00%,17,0,0.01%,0.00%,93.75%,0.00%,2,0,20.00%,0.00%,"55,98 €","0,00 €",2,0
B07D8WQ355,B07D8WQ355,"Arcos Chefmesser aus Edelstahl - Professionelles Küchenmesser zum Kochen, Ergonomischer Griff aus Polyoxymethylen, Klinge 210 mm - Schwarz, Serie Manhattan",160600,240,13,0.21%,0.38%,409,51,0.26%,1.00%,53.74%,100.00%,2,0,0.83%,0.00%,"73,98 €","0,00 €",2,0
B08G8QCM5H,B08G8QCM5H,Arcos Schälmesser-Set | 6-teilig | Schälmesser | Kartoffelschälmesser | Klinge 18 cm | Schwarz | Edelstahl,816500_,23,1,0.02%,0.03%,35,1,0.02%,0.02%,89.66%,0.00%,2,0,8.70%,0.00%,"39,98 €","0,00 €",2,0
B09KH47B8F,B08KW4BFZ9,CUPERINOX Schinkenhalter | schinkenhalterung | Serrano schinken Halterung | jamonero,20200_prem,669,10,0.59%,0.29%,939,11,0.59%,0.22%,94.19%,100.00%,2,0,0.30%,0.00%,"37,98 €","0,00 €",2,0
B08XZ8X815,B08XZ8X815,Arcos Messerbogen Set | 2 Stück | Professionelle Küchenmesser (150 mm) | Universalmesser Bogen (100 mm) l Edelstahl | Rosa | Eco,814600,22,0,0.02%,0.00%,32,0,0.02%,0.00%,100.00%,0.00%,2,0,9.09%,0.00%,"39,98 €","0,00 €",2,0
B093313MH6,B093313MH6,Arcos | Ausbeinmesser | Ausbeinmesser | Ausbeinmesser | Schinkenmesser | Ausbeinmesser (140 mm) Klassisch | Eco Verpackung | Schinkenspitze Messer,256210,47,2,0.04%,0.06%,61,2,0.04%,0.04%,95.00%,100.00%,2,0,4.26%,0.00%,"39,98 €","0,00 €",2,0
B09KH47B8F,B098TFPYLY,CUPERINOX schinkenhalter | Serrano schinken Halterung | professionelles Schinkenmesser mit Alveolen | schinkenhalter mit Messer,20228FBM,255,8,0.23%,0.23%,384,13,0.24%,0.25%,95.51%,100.00%,2,0,0.78%,0.00%,"79,98 €","0,00 €",2,0
B09L4YNBZZ,B09L4YNBZZ,"Arcos Professioneller Schinkenmesser, Nitrum-Edelstahl, schwarzer Griff, iberisches Schinkenmesser, Serie Maitre, flexible Klinge und glatte Schneide, 275 mm, Edelstahl Nitrum",856500,59,2,0.05%,0.06%,78,2,0.05%,0.04%,95.83%,100.00%,2,0,3.39%,0.00%,"49,98 €","0,00 €",2,0
B078L5R4RW,B09LYXZKTZ,CUPERINOX Deluxe Italienischer Espressokocher Edelstahl Induktion 4 Tassen,25051,347,6,0.31%,0.18%,440,6,0.28%,0.12%,94.87%,100.00%,2,0,0.58%,0.00%,"52,20 €","0,00 €",2,0
B0BJPYW95J,B0BJPYW95J,"Arcos Zubehör - Manueller Korkenzieher für Flaschenöffner, Griff aus Zinklegierung, mattschwarz, inkl. Kapselschneider",607500_,37,0,0.03%,0.00%,50,0,0.03%,0.00%,72.92%,0.00%,2,0,5.41%,0.00%,"82,80 €","0,00 €",2,0
B0BRNMK276,B0BRNMK276,"Arcos Sartenes Antiadherentes Aluminio Fundido - Energiesparend, Induktions- und Spülmaschinengeeignet, Silikongriffe, Serie Thera, 20/24 cm",7198000,73,2,0.06%,0.06%,109,2,0.07%,0.04%,53.61%,100.00%,2,0,2.74%,0.00%,"105,50 €","0,00 €",2,0
B0D8KPMDS5,B0CQRMMMR5,CUPERINOX Steakmesser | Tischmesser | Kotelettmesser | Fleischmesser | Griff Polypropylen | Edelstahl | 11 cm | Spülmaschinengeeignet,99901_6pzs,244,8,0.22%,0.23%,395,12,0.25%,0.24%,96.44%,100.00%,3,0,1.23%,0.00%,"29,97 €","0,00 €",2,0
B0CS6V91GR,B0CS6V91GR,CUPERINOX Steakmesser | Fleischmesser | Tischmesser | Kotelettmesser | Sägemesser | Holzgriff | 100 mm | Edelstahl | Tischmesser (Naturholz),14015,8,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,"39,98 €","0,00 €",2,0
B0CYTKGNPM,B0CW66H3TR,ARCOS Tomatenschäler – gezahnte Klinge aus Edelstahl | Ergonomischer Griff | Ideal für Tomaten,607420_,16,0,0.01%,0.00%,24,0,0.02%,0.00%,95.24%,0.00%,2,0,12.50%,0.00%,"15,98 €","0,00 €",2,0
B0DJBYWWVM,B0DJBYWWVM,"Arcos Samoa Iconic Serie | Keramiktopf mit Antihaftbeschichtung 24 cm und 4,3 l | geschmiedetes Aluminium | geeignet für jede Küche | Griff aus Edelstahl | Farbe Schwarz | frei von (PFOA/PTFE/PFOS)",717022,24,0,0.02%,0.00%,36,0,0.02%,0.00%,70.37%,0.00%,2,0,8.33%,0.00%,"109,90 €","0,00 €",2,0
B0DJBZ1M2L,B0DJBZ1M2L,Arcos Samoa Iconic Serie | Antihaft-Keramikpfanne 24 cm | geschmiedetes Aluminium | geeignet für jede Küche | Griff aus Edelstahl | spülmaschinenfest | Farbe Beige | frei von (PFOA/PTFE/PFOS),716324,31,0,0.03%,0.00%,45,0,0.03%,0.00%,70.27%,0.00%,2,0,6.45%,0.00%,"77,00 €","0,00 €",2,0
B0DJBZPLJF,B0DJBZPLJF,Arcos Samoa Iconic Serie | Antihaft-Keramik-Bratpfanne 28 cm | geschmiedetes Aluminium | geeignet für jede Küche | Griff aus Edelstahl | spülmaschinenfest | Farbe Beige | frei von PFOA/PTFE/PFOS,716524,45,0,0.04%,0.00%,57,0,0.04%,0.00%,78.18%,0.00%,2,0,4.44%,0.00%,"87,90 €","0,00 €",2,0
B0DJC1RQ9T,B0DJC1RQ9T,"Arcos Samoa Iconic Serie | Kochtopf aus Keramik mit Antihaftbeschichtung 20 cm und 2,6 l | geschmiedetes Aluminium | geeignet für jede Küche | Griff aus Edelstahl | Farbe Schwarz | frei von",716922,59,1,0.05%,0.03%,107,1,0.07%,0.02%,80.41%,0.00%,2,0,3.39%,0.00%,"109,00 €","0,00 €",2,0
B0DP5C2WSZ,B0DNNJPGTY,"Teekanne aus Borosilikatglas mit Teesieb 750ml für Tee und Aufgüsse, Hitzebeständig und Mikrowellengeeignet- Infusion Prestige Collection (750ml)",261112_,208,3,0.18%,0.09%,259,4,0.16%,0.08%,99.58%,100.00%,2,0,0.96%,0.00%,"37,98 €","0,00 €",2,0
B0DNQX2BZN,B0DNQX2BZN,CUPERINOX Schinkenhalter aus Edelstahl | zusammenklappbarer Schinkenhalter | drehbarer Schinkenhalter | professioneller Schinkenhalter | Professionelles Schinkenmesser und Schärfer (Set 3),20270_fbm,95,2,0.08%,0.06%,162,3,0.10%,0.06%,97.78%,100.00%,2,0,2.11%,0.00%,"99,98 €","0,00 €",2,0
B0DPJDWB77,B0DPJDWB77,CUPERINOX Cappuccino-Tassen | Set mit 2 Tassen 200 ml aus Glas mit Griff | Borosilikatglas | für Kaffee oder Tee | spülmaschinenfest und mikrowellengeeignet | Aroma Series,26121_,63,0,0.06%,0.00%,86,0,0.05%,0.00%,56.58%,0.00%,2,0,3.17%,0.00%,"27,98 €","0,00 €",2,0
B0F9KW1V3K,B0F9KW1V3K,"Tischmesser, Fleischmesser, Buttermesser, 12-teiliges Set, Edelstahl, Klinge mit Klinge und Säge, Streichmesser, spülmaschinenfest, ergonomischer Griff",20043_12,36,0,0.03%,0.00%,44,0,0.03%,0.00%,100.00%,0.00%,2,0,5.56%,0.00%,"23,98 €","0,00 €",2,0
B0044R87LE,B0044R87LE,"Arcos Brotmesser mit Nitrum Edelstahlklinge 210 mm - Ideal für Verschiedene Schnitte und Täglichen Hausgebrauch - Schwarz, Serie Maitre",151400,671,30,0.59%,0.88%,940,56,0.59%,1.10%,2.21%,0.00%,1,0,0.15%,0.00%,"13,99 €","0,00 €",1,0
B0044R884U,B0044R884U,"Arcos Santoku-Messer aus Edelstahl 170 mm - Scharfes Japanisches Messer für Fisch, Fleisch und Gemüse - Ergonomischer Griff aus Polyoxymethylen, Schwarz, Serie Universal",286004,58,1,0.05%,0.03%,94,1,0.06%,0.02%,4.88%,0.00%,1,0,1.72%,0.00%,"23,61 €","0,00 €",1,0
B005LR68DU,B005LR68DU,"Arcos Jamonmesser mit Alveolen - Klinge 250 mm, Ideal für Präzises Schneiden und Tranchieren von Verschiedenen Lebensmitteln - Schwarz, Serie Riviera",231000,359,6,0.32%,0.18%,520,8,0.33%,0.16%,2.40%,0.00%,1,0,0.28%,0.00%,"34,99 €","0,00 €",1,0
