ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017_,"4,126",45,0.40%,0.22%,"5,971",62,0.40%,0.21%,99.61%,100.00%,278,2,6.74%,4.44%,"3.373,06 €","23,98 €",264,2
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"2,107",43,0.20%,0.21%,"2,615",55,0.18%,0.18%,97.91%,96.97%,267,5,12.67%,11.63%,"1.951,47 €","37,05 €",263,4
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,"2,054",38,0.20%,0.18%,"2,839",53,0.19%,0.18%,99.59%,100.00%,222,11,10.81%,28.95%,"2.017,00 €","98,53 €",217,11
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"15,081",156,1.46%,0.75%,"19,700",205,1.33%,0.69%,99.83%,100.00%,220,9,1.46%,5.77%,"6.891,60 €","280,47 €",215,8
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,"3,384",69,0.33%,0.33%,"5,076",109,0.34%,0.37%,99.96%,100.00%,218,11,6.44%,15.94%,"6.662,55 €","327,59 €",215,9
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"3,393",50,0.33%,0.24%,"4,631",55,0.31%,0.18%,99.88%,100.00%,194,1,5.72%,2.00%,"5.042,06 €","25,99 €",194,1
B0F54LTCFF,B07ZJ85R7C,Arcos Set de Corte 3 Piezas Acero Inoxidable Nitrum,859300,"3,098",74,0.30%,0.36%,"4,735",112,0.32%,0.38%,82.05%,78.26%,182,9,5.87%,12.16%,"6.914,81 €","341,91 €",182,9
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"9,566",188,0.93%,0.90%,"14,508",296,0.98%,0.99%,29.05%,29.41%,175,6,1.83%,3.19%,"7.448,96 €","255,44 €",174,6
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"6,566",152,0.64%,0.73%,"10,464",261,0.71%,0.87%,99.80%,98.84%,217,27,3.30%,17.76%,"5.613,33 €","678,52 €",166,19
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"2,224",27,0.22%,0.13%,"3,107",38,0.21%,0.13%,99.47%,100.00%,177,2,7.96%,7.41%,"1.750,59 €","20,98 €",163,2
B0DPKXM18X,B0DNQXN97X,CUPERINOX Soporte Jamonero Inoxidable | Jamonero Plegable | Jamonero Giratorio | Jamonero Profesional | Cuchillo Jamonero Profesional y Afilador,20250_,"5,313",153,0.52%,0.73%,"8,333",249,0.56%,0.83%,67.91%,65.48%,160,5,3.01%,3.27%,"9.598,40 €","299,95 €",159,5
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_FBA,"14,137",270,1.37%,1.30%,"20,014",372,1.36%,1.25%,7.72%,15.35%,142,11,1.00%,4.07%,"1.692,37 €","127,40 €",140,10
B07ZJ8ZJ93,B07ZJ8ZJ93,Arcos Set Jamonero Profesional Acero Inoxidable 3 Piezas,859400_us,"2,710",64,0.26%,0.31%,"4,004",93,0.27%,0.31%,79.24%,80.39%,143,13,5.28%,20.31%,"4.288,57 €","389,87 €",138,8
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226FBM,"3,268",37,0.32%,0.18%,"4,346",46,0.29%,0.15%,99.85%,100.00%,131,2,4.01%,5.41%,"3.063,97 €","47,48 €",131,2
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,"2,354",45,0.23%,0.22%,"3,575",60,0.24%,0.20%,99.90%,100.00%,124,3,5.27%,6.67%,"2.009,07 €","46,47 €",121,3
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"2,861",73,0.28%,0.35%,"4,196",120,0.28%,0.40%,99.63%,100.00%,130,5,4.54%,6.85%,"3.632,85 €","139,15 €",118,3
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,"3,269",69,0.32%,0.33%,"4,653",110,0.32%,0.37%,99.95%,100.00%,133,1,4.07%,1.45%,"1.797,07 €","14,99 €",117,1
B0G3ZJ89NB,B0FZCJ46CM,CUPERINOX - Set Cuchillo Jamonero+ Deshuesador Profesional Forjado 2 Piezas | Cuchillo Jamonero Alveolado 25 cm y Deshuesador 15 cm |Corte Fino y Equilibrado | Aptos para lavavajillas,19303,"4,499",91,0.44%,0.44%,"6,028",110,0.41%,0.37%,99.89%,100.00%,118,5,2.62%,5.49%,"2.590,87 €","114,45 €",117,5
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"2,353",33,0.23%,0.16%,"3,303",43,0.22%,0.14%,99.90%,100.00%,115,2,4.89%,6.06%,"6.085,49 €","109,98 €",113,2
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110,"3,269",69,0.32%,0.33%,"4,653",110,0.32%,0.37%,99.95%,100.00%,123,14,3.76%,20.29%,"1.665,03 €","176,65 €",112,6
B0G3ZJ89NB,B0G2MTVR24,Set Jamonero Profesional Premium - Soporte Jamonero de Bambú Giratorio + Cuchillo Jamonero 25 cm con Alvéolos + Cuchillo Deshuesador + Afilador 3 Ranuras | Maestros del Corte by Cuperinox,20271,"1,281",24,0.12%,0.12%,"2,234",29,0.15%,0.10%,99.90%,100.00%,111,2,8.67%,8.33%,"4.972,10 €","92,48 €",111,2
B0F54LTCFF,B006LMX2EW,Arcos Universal Cuchillo Jamonero Acero Hoja Hueca Negro 280 mm,281901_,"15,797",413,1.53%,1.98%,"22,414",605,1.52%,2.03%,12.36%,14.32%,110,3,0.70%,0.73%,"2.582,82 €","68,25 €",110,3
B0DPKXM18X,B0DNQRZ3BN,"CUPERINOX Soporte Jamonero Inoxidable Profesional con Base Antideslizante para Jamones y Paletas, Incluye Cuchillo | Jamoneros Elite Collection",20260_,"2,558",62,0.25%,0.30%,"3,694",78,0.25%,0.26%,100.00%,100.00%,106,0,4.14%,0.00%,"2.220,01 €","0,00 €",105,0
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,"1,069",27,0.10%,0.13%,"1,598",39,0.11%,0.13%,69.39%,100.00%,107,2,10.01%,7.41%,"921,65 €","17,33 €",102,2
B09MSDJQJ1,B08M3B43J6,"Arcos | Juego Cuchillo Jamonero 3 Pzas | jamonero Acero Inoxidable (240 mm), afilador Chaira y Cubre jamón | Juego Cuchillos jamonero Profesional | Paleta ibérica | Eco",704300_fbm,"3,105",73,0.30%,0.35%,"4,197",105,0.28%,0.35%,99.82%,100.00%,101,6,3.25%,8.22%,"3.021,34 €","179,34 €",101,6
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,769,23,0.07%,0.11%,"1,089",32,0.07%,0.11%,99.27%,100.00%,101,8,13.13%,34.78%,"1.281,39 €","98,92 €",97,6
B0FWJYP1S9,B0FWJYP1S9,"Arcos Afilador de cuchillos multiángulo, Preciso y duradero",610400_fbm,474,6,0.05%,0.03%,691,8,0.05%,0.03%,96.43%,100.00%,100,4,21.10%,66.67%,"2.528,68 €","103,84 €",96,4
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,"2,421",45,0.23%,0.22%,"3,067",54,0.21%,0.18%,99.81%,100.00%,99,0,4.09%,0.00%,"1.290,45 €","0,00 €",95,0
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,251",22,0.12%,0.11%,"1,890",37,0.13%,0.12%,99.82%,100.00%,114,6,9.11%,27.27%,"1.877,80 €","96,88 €",95,5
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,372000,"7,214",148,0.70%,0.71%,"10,913",216,0.74%,0.72%,17.52%,18.71%,107,5,1.48%,3.38%,"2.559,85 €","116,95 €",94,2
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,"1,017",26,0.10%,0.12%,"1,452",43,0.10%,0.14%,99.68%,100.00%,98,1,9.64%,3.85%,"1.107,80 €","11,99 €",94,1
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,"1,331",61,0.13%,0.29%,"1,995",88,0.14%,0.29%,58.25%,43.55%,105,22,7.89%,36.07%,"2.107,33 €","436,36 €",92,12
B0F1ZF7H1L,B005LR68DU,Arcos Cuchillo Jamonero con Alveolos 250 mm,231000_,"7,930",230,0.77%,1.10%,"11,791",351,0.80%,1.18%,19.32%,18.35%,92,6,1.16%,2.61%,"3.081,08 €","200,94 €",91,6
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"1,402",41,0.14%,0.20%,"1,959",62,0.13%,0.21%,99.77%,100.00%,101,5,7.20%,12.20%,"1.013,56 €","53,46 €",91,3
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"3,393",50,0.33%,0.24%,"4,631",55,0.31%,0.18%,99.88%,100.00%,83,0,2.45%,0.00%,"2.076,59 €","0,00 €",81,0
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,"2,054",38,0.20%,0.18%,"2,839",53,0.19%,0.18%,99.59%,100.00%,80,3,3.89%,7.89%,"708,35 €","26,22 €",78,3
B0DQV6381X,B0DQRF2HZK,CUPERINOX Jamonera Inoxidable | Jamonero | Soporte Jamonero | Tabla Jamon Inoxidable | Facil Montaje | Tabla Jamon Profesional,SC_20260,"2,006",34,0.19%,0.16%,"2,643",38,0.18%,0.13%,99.92%,100.00%,78,1,3.89%,2.94%,"1.541,53 €","22,99 €",78,1
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,277200_pp,577,19,0.06%,0.09%,809,22,0.05%,0.07%,100.00%,100.00%,81,3,14.04%,15.79%,"645,07 €","22,58 €",74,3
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,20200_premium,"19,560",292,1.90%,1.40%,"29,523",449,2.00%,1.50%,98.60%,97.58%,73,0,0.37%,0.00%,"1.131,27 €","0,00 €",73,0
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,942,10,0.09%,0.05%,"1,387",13,0.09%,0.04%,87.33%,100.00%,76,1,8.07%,10.00%,"790,74 €","11,49 €",73,1
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,756,11,0.07%,0.05%,"1,061",13,0.07%,0.04%,87.16%,100.00%,71,4,9.39%,36.36%,"719,29 €","39,96 €",70,3
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113,839,14,0.08%,0.07%,"1,207",18,0.08%,0.06%,99.33%,100.00%,73,1,8.70%,7.14%,"1.406,84 €","19,99 €",69,1
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,"1,026",27,0.10%,0.13%,"1,557",38,0.11%,0.13%,100.00%,100.00%,69,0,6.73%,0.00%,"1.098,11 €","0,00 €",68,0
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"9,859",134,0.96%,0.64%,"14,811",194,1.00%,0.65%,13.80%,15.32%,65,1,0.66%,0.75%,"2.841,95 €","43,70 €",65,1
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,265",21,0.12%,0.10%,"1,831",35,0.12%,0.12%,97.84%,100.00%,66,4,5.22%,19.05%,"2.521,00 €","153,00 €",65,3
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"2,354",45,0.23%,0.22%,"3,575",60,0.24%,0.20%,99.90%,100.00%,61,1,2.59%,2.22%,"950,24 €","13,99 €",61,1
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"1,252",30,0.12%,0.14%,"1,850",46,0.13%,0.15%,97.53%,96.97%,62,4,4.95%,13.33%,"619,66 €","38,23 €",58,4
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,"2,650",30,0.26%,0.14%,"3,510",32,0.24%,0.11%,99.81%,100.00%,58,2,2.19%,6.67%,"2.161,70 €","71,50 €",57,2
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112,"1,026",27,0.10%,0.13%,"1,557",38,0.11%,0.13%,100.00%,100.00%,56,4,5.46%,14.81%,"974,32 €","66,18 €",56,4
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"2,421",45,0.23%,0.22%,"3,067",54,0.21%,0.18%,99.81%,100.00%,57,5,2.35%,11.11%,"780,90 €","68,50 €",55,5
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226,"3,268",37,0.32%,0.18%,"4,346",46,0.29%,0.15%,99.85%,100.00%,55,0,1.68%,0.00%,"1.277,30 €","0,00 €",55,0
B0FQNZM34T,B0843QFQB7,Arcos Set Cuchillos 5 piezas Acero Inoxidable Nitrum. Cuchillo Cocina Profesional Afilado para Cortar Carne. Mango Ergonómico Polioximetileno POM. Serie Opera. Diseño Clásico. Color Negro.,227000,"2,410",42,0.23%,0.20%,"3,557",87,0.24%,0.29%,98.10%,93.65%,54,3,2.24%,7.14%,"7.045,73 €","416,67 €",54,3
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"8,795",233,0.85%,1.12%,"13,176",377,0.89%,1.26%,22.77%,26.64%,51,7,0.58%,3.00%,"3.360,67 €","454,93 €",51,7
B0DPKXM18X,B0DNQRZ3BN,"CUPERINOX Soporte Jamonero Inoxidable Profesional con Base Antideslizante para Jamones y Paletas, Incluye Cuchillo | Jamoneros Elite Collection",20260_fbm,"2,558",62,0.25%,0.30%,"3,694",78,0.25%,0.26%,100.00%,100.00%,51,1,1.99%,1.61%,"1.274,49 €","24,99 €",51,1
B08T5Z4HFS,B08QYV8C1P,"CUPERINOX Cubiertos para marisco | Pinzas para marisco | Tenazas para marisco | 6 Unidades | Cubiertos marisco (Cangrejo, Langosta, Ostras) | Tenedor de marisco con dos dientes inferiores y cuchara.",20023_6Unidades,625,11,0.06%,0.05%,890,14,0.06%,0.05%,100.00%,100.00%,50,2,8.00%,18.18%,"530,38 €","20,14 €",49,2
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228_,"3,384",69,0.33%,0.33%,"5,076",109,0.34%,0.37%,99.96%,100.00%,49,0,1.45%,0.00%,"1.708,44 €","0,00 €",49,0
B0DPKXM18X,B0DNQX2BZN,"CUPERINOX Soporte Jamonero Plegable | Jamonero Giratorio | Jamonero de Bambú con Cuchillo Profesional, Afilador y Funda para Jamón | Elite Collection",20270_fbm,"1,686",52,0.16%,0.25%,"2,151",77,0.15%,0.26%,99.85%,100.00%,49,1,2.91%,1.92%,"2.254,01 €","46,99 €",49,1
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017,"4,126",45,0.40%,0.22%,"5,971",62,0.40%,0.21%,99.61%,100.00%,52,0,1.26%,0.00%,"623,48 €","0,00 €",49,0
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,599,13,0.06%,0.06%,847,17,0.06%,0.06%,97.76%,100.00%,48,2,8.01%,15.38%,"2.141,60 €","88,90 €",48,2
B0F54LTCFF,B006LMX2HO,"Arcos Cuchillo Rebanar/Jamón Acero Inoxidable Nitrum 11""",282004_,"4,733",99,0.46%,0.48%,"6,975",150,0.47%,0.50%,23.19%,9.86%,48,0,1.01%,0.00%,"849,16 €","0,00 €",47,0
B0FR444FLT,B07YYDR6D8,Arcos Juego de Cuchillos de Cocina. 3 piezas de Acero Inoxidable forjado. Impresiona yorprencon cada corte. Mango Micarta azul. Serie Brooklyn. Color Azul.,858110_,"2,647",42,0.26%,0.20%,"3,743",76,0.25%,0.25%,98.90%,97.67%,47,2,1.78%,4.76%,"4.310,51 €","162,10 €",47,2
B0F1ZF7H1L,B07YXBK4HD,Arcos Riviera Set 3 Cuchillos de Corte Acero Inoxidable Nitrum,806911_,"2,775",60,0.27%,0.29%,"3,348",72,0.23%,0.24%,94.24%,82.22%,47,2,1.69%,3.33%,"2.959,42 €","129,90 €",46,2
B08TLR4Z27,B095C22QFS,Arcos jamonero Profesional | Cuchillo jamonero jamonero Inoxidable Nitrum | Mango Negro | Cuchillo Jamon iberico | Serie Maitre| Hoja Flexible y Filo Liso | 275 mm | Acero Inoxidable NITRUM,151811FBM,"1,322",30,0.13%,0.14%,"2,010",42,0.14%,0.14%,99.56%,100.00%,46,0,3.48%,0.00%,"873,54 €","0,00 €",46,0
B0FR444FLT,B07JJGXYZD,Arcos Set Cocina Serie Manhattan,858100,"2,362",33,0.23%,0.16%,"3,326",54,0.23%,0.18%,98.30%,100.00%,45,0,1.91%,0.00%,"3.472,55 €","0,00 €",45,0
