ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,2020CUP,"4,710",70,0.83%,0.51%,"7,043",98,0.86%,0.49%,87.85%,75.00%,691,8,14.67%,11.43%,"9.664,07 €","109,49 €",688,8
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"13,033",263,2.29%,1.91%,"18,145",379,2.21%,1.91%,27.65%,5.83%,636,2,4.88%,0.76%,"6.129,04 €","19,53 €",599,2
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_fbm,"10,822",290,1.90%,2.10%,"19,899",529,2.43%,2.66%,99.51%,99.39%,549,17,5.07%,5.86%,"45.957,33 €","1.379,83 €",543,15
B0DQV6381X,B0GCX89NVM,"CUPERINOX - Soporte Jamonero Profesional de Acero Inoxidable | Sistema Basculante y Cabezal Giratorio | Estabilidad, Corte Ergonómico y Fácil Limpieza | Apto para Jamones y Paletillas|Elite Collection",20280,"7,524",202,1.32%,1.46%,"13,059",346,1.59%,1.74%,99.78%,100.00%,354,16,4.70%,7.92%,"31.704,11 €","1.433,75 €",347,15
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,705500(805109),"10,077",235,1.77%,1.70%,"14,675",350,1.79%,1.76%,39.38%,13.18%,353,1,3.50%,0.43%,"4.010,60 €","11,33 €",311,1
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"8,960",166,1.57%,1.20%,"12,769",262,1.56%,1.32%,99.71%,99.33%,308,9,3.44%,5.42%,"9.223,42 €","263,91 €",306,9
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_,"3,909",132,0.69%,0.96%,"5,850",182,0.71%,0.92%,56.40%,51.91%,289,13,7.39%,9.85%,"3.454,63 €","149,12 €",280,10
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100,"12,056",267,2.12%,1.94%,"17,925",410,2.19%,2.06%,26.58%,26.00%,274,0,2.27%,0.00%,"4.653,15 €","0,00 €",261,0
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"3,798",104,0.67%,0.75%,"6,121",186,0.75%,0.94%,99.61%,100.00%,281,42,7.40%,40.38%,"7.442,11 €","1.048,41 €",221,11
B0752X4WZ6,B017DLMFXS,ARCOS Pinzas para Emplatar Acero Inoxidable 200 mm,606300FBM,"4,464",108,0.78%,0.78%,"6,414",134,0.78%,0.67%,48.70%,51.85%,222,11,4.97%,10.19%,"2.553,33 €","124,44 €",214,9
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,825",65,0.32%,0.47%,"2,504",90,0.31%,0.45%,95.37%,94.23%,216,14,11.84%,21.54%,"1.826,77 €","111,23 €",206,8
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"2,550",57,0.45%,0.41%,"4,105",83,0.50%,0.42%,73.29%,71.43%,183,8,7.18%,14.04%,"2.881,73 €","123,92 €",181,8
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"4,681",74,0.82%,0.54%,"6,495",105,0.79%,0.53%,99.81%,100.00%,176,18,3.76%,24.32%,"5.712,60 €","584,82 €",176,18
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,"3,139",59,0.55%,0.43%,"4,462",91,0.54%,0.46%,99.92%,100.00%,172,1,5.48%,1.69%,"2.486,48 €","14,99 €",165,1
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,916,33,0.16%,0.24%,"1,332",51,0.16%,0.26%,99.29%,100.00%,162,6,17.69%,18.18%,"1.480,04 €","55,50 €",159,5
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"1,110",25,0.19%,0.18%,"1,720",34,0.21%,0.17%,99.93%,100.00%,167,11,15.05%,44.00%,"1.750,35 €","113,57 €",148,9
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,"1,073",27,0.19%,0.20%,"1,503",37,0.18%,0.19%,99.85%,100.00%,151,9,14.07%,33.33%,"1.793,39 €","106,43 €",145,8
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_etq1,"2,516",133,0.44%,0.96%,"4,085",196,0.50%,0.99%,4.10%,2.11%,142,0,5.64%,0.00%,"886,64 €","0,00 €",140,0
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"10,077",235,1.77%,1.70%,"14,675",350,1.79%,1.76%,39.38%,13.18%,160,15,1.59%,6.38%,"1.846,45 €","172,50 €",138,11
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"2,242",35,0.39%,0.25%,"3,230",59,0.39%,0.30%,99.93%,100.00%,126,4,5.62%,11.43%,"2.135,96 €","65,01 €",126,4
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"1,478",33,0.26%,0.24%,"1,857",42,0.23%,0.21%,98.41%,91.67%,117,4,7.92%,12.12%,"1.594,33 €","54,80 €",116,4
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"5,198",95,0.91%,0.69%,"7,383",135,0.90%,0.68%,48.51%,53.75%,112,6,2.15%,6.32%,"4.874,28 €","257,94 €",110,5
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900,"4,681",74,0.82%,0.54%,"6,495",105,0.79%,0.53%,99.81%,100.00%,103,0,2.20%,0.00%,"3.346,47 €","0,00 €",103,0
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"2,903",63,0.51%,0.46%,"4,060",82,0.50%,0.41%,99.54%,100.00%,103,3,3.55%,4.76%,"3.471,37 €","105,75 €",103,3
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,657",44,0.29%,0.32%,"2,466",71,0.30%,0.36%,95.76%,100.00%,100,4,6.04%,9.09%,"2.897,26 €","114,22 €",97,3
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017,"2,540",46,0.45%,0.33%,"3,588",57,0.44%,0.29%,99.48%,100.00%,102,0,4.02%,0.00%,"1.327,64 €","0,00 €",97,0
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,681,19,0.12%,0.14%,961,24,0.12%,0.12%,99.28%,100.00%,103,6,15.12%,31.58%,"1.509,24 €","77,96 €",96,6
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,"1,282",31,0.23%,0.22%,"1,853",40,0.23%,0.20%,99.82%,100.00%,96,7,7.49%,22.58%,"3.315,00 €","244,93 €",95,6
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_fba,"3,798",104,0.67%,0.75%,"6,121",186,0.75%,0.94%,99.61%,100.00%,109,0,2.87%,0.00%,"2.905,92 €","0,00 €",94,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"2,329",42,0.41%,0.30%,"3,120",55,0.38%,0.28%,98.56%,100.00%,98,3,4.21%,7.14%,"2.546,41 €","76,93 €",94,2
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800,"8,960",166,1.57%,1.20%,"12,769",262,1.56%,1.32%,99.71%,99.33%,90,0,1.00%,0.00%,"2.699,60 €","0,00 €",90,0
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,"1,446",45,0.25%,0.33%,"2,243",71,0.27%,0.36%,99.55%,91.49%,113,11,7.81%,24.44%,"2.288,62 €","216,29 €",83,7
B0F54LTCFF,B006LMX2EW,Arcos Universal Cuchillo Jamonero Acero Hoja Hueca Negro 280 mm,281901_,"3,199",80,0.56%,0.58%,"4,743",105,0.58%,0.53%,34.64%,34.67%,78,3,2.44%,3.75%,"1.830,00 €","68,25 €",78,3
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"2,329",42,0.41%,0.30%,"3,120",55,0.38%,0.28%,98.56%,100.00%,77,1,3.31%,2.38%,"1.997,15 €","25,99 €",76,1
B07ZJ8ZJ93,B07ZJ8ZJ93,Arcos Set Jamonero Profesional Acero Inoxidable 3 Piezas,859400_us,"1,307",17,0.23%,0.12%,"1,957",22,0.24%,0.11%,91.09%,87.50%,74,0,5.66%,0.00%,"2.219,26 €","0,00 €",74,0
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500,"1,629",38,0.29%,0.28%,"2,351",50,0.29%,0.25%,93.03%,65.79%,75,2,4.60%,5.26%,"1.439,98 €","38,48 €",73,2
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"1,414",40,0.25%,0.29%,"1,950",53,0.24%,0.27%,99.66%,100.00%,79,7,5.59%,17.50%,"894,25 €","78,48 €",72,6
B008W7L5HK,B008W7L5HK,ARCOS Chaira Afilador Manual de Cuchillos 250 mm,278400,"1,862",63,0.33%,0.46%,"2,688",95,0.33%,0.48%,29.18%,30.00%,71,6,3.81%,9.52%,"848,63 €","71,60 €",71,6
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,062",20,0.19%,0.15%,"1,565",27,0.19%,0.14%,99.56%,100.00%,84,2,7.91%,10.00%,"1.384,46 €","30,12 €",69,2
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"1,825",65,0.32%,0.47%,"2,504",90,0.31%,0.45%,95.37%,94.23%,72,5,3.95%,7.69%,"548,62 €","35,59 €",69,4
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"5,287",179,0.93%,1.30%,"7,782",282,0.95%,1.42%,41.65%,45.34%,70,6,1.32%,3.35%,"4.615,39 €","390,94 €",68,6
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_FBA,"3,909",132,0.69%,0.96%,"5,850",182,0.71%,0.92%,56.40%,51.91%,68,2,1.74%,1.52%,"811,36 €","21,90 €",66,2
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,809300__,"4,633",124,0.81%,0.90%,"6,850",191,0.84%,0.96%,14.89%,23.81%,75,8,1.62%,6.45%,"1.729,69 €","177,60 €",63,4
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"1,567",28,0.28%,0.20%,"2,318",35,0.28%,0.18%,99.65%,100.00%,64,0,4.08%,0.00%,"3.508,36 €","0,00 €",63,0
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,814,24,0.14%,0.17%,"1,112",31,0.14%,0.16%,100.00%,100.00%,64,5,7.86%,20.83%,"1.185,46 €","92,45 €",61,3
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,"2,242",35,0.39%,0.25%,"3,230",59,0.39%,0.30%,99.93%,100.00%,64,5,2.85%,14.29%,"1.052,92 €","79,95 €",61,4
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017_,"2,540",46,0.45%,0.33%,"3,588",57,0.44%,0.29%,99.48%,100.00%,61,1,2.40%,2.17%,"977,80 €","9,91 €",61,1
B0752X4WZ6,B00TA4O5YO,ARCOS Pinzas para Emplatar Acero Inoxidable 300 mm,606200,"2,549",66,0.45%,0.48%,"3,378",87,0.41%,0.44%,38.57%,12.50%,62,0,2.43%,0.00%,"712,58 €","0,00 €",60,0
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,412",34,0.25%,0.25%,"2,029",47,0.25%,0.24%,99.14%,96.43%,62,4,4.39%,11.76%,"2.387,00 €","154,00 €",60,4
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,738,18,0.13%,0.13%,"1,004",29,0.12%,0.15%,100.00%,100.00%,59,1,7.99%,5.56%,"1.180,40 €","19,99 €",58,1
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"4,090",65,0.72%,0.47%,"5,832",86,0.71%,0.43%,48.40%,24.44%,63,0,1.54%,0.00%,"2.753,10 €","0,00 €",57,0
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420_,"1,361",37,0.24%,0.27%,"1,589",42,0.19%,0.21%,99.93%,100.00%,55,1,4.04%,2.70%,"438,06 €","7,99 €",55,1
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,"1,115",49,0.20%,0.36%,"1,621",68,0.20%,0.34%,56.01%,30.91%,53,1,4.75%,2.04%,"1.089,70 €","19,99 €",51,1
B0DKP7F29P,B0DJBZ7G4Y,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716124,"1,337",19,0.23%,0.14%,"1,873",20,0.23%,0.10%,98.20%,100.00%,52,2,3.89%,10.53%,"1.765,40 €","67,90 €",51,2
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226FBM,"1,037",11,0.18%,0.08%,"1,354",13,0.17%,0.07%,99.67%,100.00%,51,0,4.92%,0.00%,"1.262,11 €","0,00 €",50,0
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,431,10,0.08%,0.07%,621,16,0.08%,0.08%,99.64%,100.00%,48,0,11.14%,0.00%,"498,95 €","0,00 €",45,0
B0FWJYP1S9,B0FWJYP1S9,"Arcos Afilador de cuchillos multiángulo, Preciso y duradero",610400_fbm,479,13,0.08%,0.09%,741,16,0.09%,0.08%,96.89%,88.89%,45,2,9.39%,15.38%,"1.209,50 €","53,90 €",45,2
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600,"9,915",202,1.74%,1.46%,"14,602",284,1.78%,1.43%,5.79%,3.47%,44,0,0.44%,0.00%,"551,71 €","0,00 €",44,0
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,244,29,0.04%,0.21%,343,36,0.04%,0.18%,43.58%,84.85%,58,30,23.77%,103.45%,"608,17 €","309,74 €",44,21
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,682,10,0.12%,0.07%,929,12,0.11%,0.06%,97.65%,100.00%,45,2,6.60%,20.00%,"2.022,75 €","89,90 €",44,2
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,466",29,0.26%,0.21%,"2,170",50,0.26%,0.25%,48.38%,66.67%,43,0,2.93%,0.00%,"515,57 €","0,00 €",43,0
B0F54LTCFF,B07ZJ85R7C,Arcos Set de Corte 3 Piezas Acero Inoxidable Nitrum,859300,"1,001",36,0.18%,0.26%,"1,585",39,0.19%,0.20%,55.15%,43.33%,42,4,4.20%,11.11%,"1.600,66 €","152,22 €",42,4
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,487,11,0.09%,0.08%,674,16,0.08%,0.08%,99.33%,100.00%,43,1,8.83%,9.09%,"761,47 €","16,99 €",42,1
B0DQV6381X,B0DQR3T9MM,CUPERINOX Jamonero Profesional | Jamonero Giratorio Inoxidable | Jamonero Plegable | Tabla Cortar Jamon | Jamonera | Soporte Jamon,SC_20250,"2,272",55,0.40%,0.40%,"2,978",75,0.36%,0.38%,99.38%,100.00%,42,1,1.85%,1.82%,"2.280,49 €","54,99 €",42,1
B0F1ZF7H1L,B005LR68DU,Arcos Cuchillo Jamonero con Alveolos 250 mm,231000_,"2,456",76,0.43%,0.55%,"3,725",118,0.45%,0.59%,44.67%,53.57%,42,2,1.71%,2.63%,"1.406,58 €","66,98 €",41,1
B093DXB2PK,B00MDJVRG2,Arcos Latina Cuchillo para Verduras Acero Inoxidable 105 mm,100500_1_pieza,257,4,0.05%,0.03%,404,12,0.05%,0.06%,99.70%,100.00%,83,6,32.30%,150.00%,"414,17 €","29,94 €",41,1
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,968,17,0.17%,0.12%,"1,403",21,0.17%,0.11%,100.00%,100.00%,41,2,4.24%,11.76%,"819,59 €","39,98 €",40,2
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,623,16,0.11%,0.12%,917,25,0.11%,0.13%,99.75%,100.00%,39,0,6.26%,0.00%,"1.069,61 €","0,00 €",39,0
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,"1,276",27,0.22%,0.20%,"1,534",31,0.19%,0.16%,97.46%,94.44%,39,2,3.06%,7.41%,"291,29 €","13,68 €",38,2
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,992,16,0.17%,0.12%,"1,403",18,0.17%,0.09%,97.54%,91.67%,42,0,4.23%,0.00%,"421,28 €","0,00 €",38,0
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,"3,060",65,0.54%,0.47%,"4,429",92,0.54%,0.46%,18.80%,8.77%,37,1,1.21%,1.54%,"962,49 €","25,99 €",37,1
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_,"2,516",133,0.44%,0.96%,"4,085",196,0.50%,0.99%,4.10%,2.11%,39,0,1.55%,0.00%,"282,75 €","0,00 €",37,0
B093313MH6,B093313MH6,Arcos | Cuchillo de deshuesar| Cuchillo deshuesador | cuchillo deshuesador jamón | cuchillo deshuesador (140 mm) Clásica| Envase Eco | cuchillo puntilla jamonero,256210,497,10,0.09%,0.07%,715,14,0.09%,0.07%,100.00%,100.00%,37,1,7.44%,10.00%,"739,63 €","19,99 €",37,1
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,313,6,0.05%,0.04%,421,11,0.05%,0.06%,99.19%,100.00%,40,4,12.78%,66.67%,"599,60 €","59,96 €",37,3
B0189HXQKQ,B017DLLFES,"Arcos Navaja Profesional de Acero Inoxidable Nitrum, Hoja 85 mm, Mango de Polipropileno, Serie Navajas Profesionales, Alta Durabilidad y Rendimiento",485700_fbm,643,13,0.11%,0.09%,945,18,0.12%,0.09%,96.50%,100.00%,49,6,7.62%,46.15%,"349,80 €","38,05 €",36,2
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,"1,096",25,0.19%,0.18%,"1,736",38,0.21%,0.19%,99.35%,100.00%,36,2,3.28%,8.00%,"1.440,30 €","79,98 €",36,2
B00CRMZA8Q,B00CRMZA8Q,ARCOS Sacacorchos Eléctrico en ABS con Batería Interna Recargable. Abrebotellas Eléctrico Moderno y Elegante con Cortacápsulas y Luz Indicadora. Color Negro,604600_,"3,404",81,0.60%,0.59%,"4,441",104,0.54%,0.52%,50.41%,40.00%,35,0,1.03%,0.00%,"1.504,65 €","0,00 €",35,0
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,857,28,0.15%,0.20%,"1,143",45,0.14%,0.23%,78.11%,64.29%,35,3,4.08%,10.71%,"875,06 €","74,97 €",34,3
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,416,7,0.07%,0.05%,555,7,0.07%,0.04%,100.00%,100.00%,34,2,8.17%,28.57%,"330,46 €","19,50 €",33,2
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,786,11,0.14%,0.08%,"1,114",13,0.14%,0.07%,47.80%,83.33%,38,10,4.83%,90.91%,"400,94 €","93,22 €",33,5
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015,"1,467",32,0.26%,0.23%,"2,163",47,0.26%,0.24%,99.75%,100.00%,38,2,2.59%,6.25%,"715,33 €","31,38 €",33,1
B0786LYQTP,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,280,20,0.05%,0.15%,404,29,0.05%,0.15%,86.26%,95.83%,82,41,29.29%,205.00%,"638,63 €","304,34 €",32,7
