ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,793,23,0.30%,0.35%,"1,212",36,0.33%,0.39%,98.82%,90.48%,98,5,12.36%,21.74%,"1.028,19 €","52,45 €",89,4
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"1,058",34,0.40%,0.52%,"1,571",49,0.43%,0.53%,99.35%,100.00%,95,0,8.98%,0.00%,"1.518,78 €","0,00 €",85,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"1,251",24,0.48%,0.36%,"1,742",26,0.47%,0.28%,99.24%,100.00%,82,2,6.55%,8.33%,"2.126,67 €","51,98 €",82,2
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,897,24,0.34%,0.36%,"1,090",29,0.30%,0.31%,67.77%,76.47%,80,2,8.92%,8.33%,"612,12 €","15,30 €",80,2
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_etq,"1,398",60,0.53%,0.91%,"2,260",102,0.61%,1.10%,7.00%,80.95%,85,35,6.08%,58.33%,"518,53 €","205,59 €",70,25
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,463,10,0.18%,0.15%,648,20,0.18%,0.22%,74.17%,75.00%,70,4,15.12%,40.00%,"647,80 €","37,00 €",67,3
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,"1,139",31,0.44%,0.47%,"1,528",41,0.41%,0.44%,83.38%,100.00%,62,1,5.44%,3.23%,"2.231,38 €","35,99 €",58,1
B0F2Z57T3H,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,902,57,0.34%,0.86%,"1,365",93,0.37%,1.00%,89.34%,97.01%,107,66,11.86%,115.79%,"2.033,24 €","1.249,34 €",53,25
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,711,20,0.27%,0.30%,"1,001",28,0.27%,0.30%,99.45%,100.00%,53,4,7.45%,20.00%,"960,91 €","66,66 €",49,3
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,664,22,0.25%,0.33%,811,25,0.22%,0.27%,97.72%,100.00%,42,3,6.33%,13.64%,"571,78 €","38,72 €",42,3
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,188,13,0.07%,0.20%,251,18,0.07%,0.19%,94.47%,100.00%,53,15,28.19%,115.38%,"420,69 €","117,07 €",40,10
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,793,14,0.30%,0.21%,"1,209",27,0.33%,0.29%,98.71%,100.00%,40,0,5.04%,0.00%,"1.599,60 €","0,00 €",38,0
B0F2Z57T3H,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015_,902,57,0.34%,0.86%,"1,365",93,0.37%,1.00%,89.34%,97.01%,78,0,8.65%,0.00%,"1.481,84 €","0,00 €",38,0
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,459,11,0.18%,0.17%,643,12,0.17%,0.13%,99.83%,100.00%,37,0,8.06%,0.00%,"444,83 €","0,00 €",37,0
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,580,24,0.22%,0.36%,905,31,0.25%,0.33%,81.32%,100.00%,39,2,6.72%,8.33%,"1.871,61 €","95,98 €",36,2
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,355,12,0.14%,0.18%,511,16,0.14%,0.17%,100.00%,100.00%,38,2,10.70%,16.67%,"683,62 €","35,98 €",36,2
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,317,7,0.12%,0.11%,495,10,0.13%,0.11%,98.15%,100.00%,38,3,11.99%,42.86%,"759,62 €","59,97 €",35,2
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,674,20,0.26%,0.30%,917,28,0.25%,0.30%,99.88%,100.00%,37,10,5.49%,50.00%,"702,63 €","189,90 €",33,6
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,843,27,0.32%,0.41%,"1,178",43,0.32%,0.46%,99.43%,100.00%,39,0,4.63%,0.00%,"584,61 €","0,00 €",33,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,664,22,0.25%,0.33%,811,25,0.22%,0.27%,97.72%,100.00%,31,1,4.67%,4.55%,"424,70 €","13,70 €",31,1
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,298,6,0.11%,0.09%,424,7,0.12%,0.08%,100.00%,100.00%,31,1,10.40%,16.67%,"232,19 €","7,49 €",31,1
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,871,10,0.33%,0.15%,"1,284",13,0.35%,0.14%,99.11%,100.00%,40,3,4.59%,30.00%,"399,78 €","30,15 €",31,2
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,748,28,0.29%,0.42%,"1,076",46,0.29%,0.49%,99.68%,100.00%,32,0,4.28%,0.00%,"543,68 €","0,00 €",31,0
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034_fbm,655,5,0.25%,0.08%,976,8,0.27%,0.09%,96.12%,100.00%,30,0,4.58%,0.00%,"600,36 €","0,00 €",29,0
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,550,18,0.21%,0.27%,688,19,0.19%,0.20%,99.34%,100.00%,32,1,5.82%,5.56%,"895,68 €","27,99 €",29,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,647,25,0.25%,0.38%,972,34,0.26%,0.37%,98.05%,100.00%,30,1,4.64%,4.00%,"869,70 €","28,99 €",28,1
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,502,9,0.19%,0.14%,689,13,0.19%,0.14%,65.75%,44.44%,27,0,5.38%,0.00%,"674,73 €","0,00 €",27,0
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,508,24,0.19%,0.36%,668,26,0.18%,0.28%,99.50%,100.00%,27,4,5.31%,16.67%,"323,73 €","47,96 €",27,4
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"3,830",82,1.46%,1.24%,"5,396",113,1.47%,1.22%,99.06%,100.00%,36,18,0.94%,21.95%,"1.055,19 €","514,87 €",25,7
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,990,29,0.38%,0.44%,"1,500",58,0.41%,0.62%,22.29%,59.09%,24,3,2.42%,10.34%,"589,16 €","67,81 €",24,3
B0714CRSCQ,B0714CRSCQ,Arcos Cuchillo Mondador Negro 100 mm,150300,581,17,0.22%,0.26%,825,35,0.22%,0.38%,28.29%,0.00%,36,0,6.20%,0.00%,"358,20 €","0,00 €",24,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,871,10,0.33%,0.15%,"1,284",13,0.35%,0.14%,99.11%,100.00%,27,0,3.10%,0.00%,"272,11 €","0,00 €",24,0
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,435,22,0.17%,0.33%,624,33,0.17%,0.36%,99.63%,100.00%,28,2,6.44%,9.09%,"335,72 €","23,98 €",24,2
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,058",34,0.40%,0.52%,"1,571",49,0.43%,0.53%,99.35%,100.00%,40,13,3.78%,38.24%,"646,46 €","201,23 €",23,8
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"4,819",76,1.84%,1.15%,"6,700",99,1.82%,1.07%,13.56%,15.09%,22,3,0.46%,3.95%,"992,94 €","134,85 €",22,3
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,559,16,0.21%,0.24%,746,20,0.20%,0.22%,98.96%,100.00%,22,0,3.94%,0.00%,"1.209,78 €","0,00 €",22,0
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"7,275",179,2.78%,2.72%,"10,775",232,2.93%,2.50%,23.87%,9.15%,24,5,0.33%,2.79%,"335,32 €","69,05 €",22,4
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,260,9,0.10%,0.14%,359,11,0.10%,0.12%,86.29%,88.89%,24,2,9.23%,22.22%,"279,10 €","20,22 €",21,1
B00J3ZVMCS,B00J3ZVMCS,Arcos Serie Toscana - Juego de Cucharas para Café (6 cucharas) - Monoblock de una pieza en Acero Inoxidable 18/10 y 140 mm - Color Plata,574200_,442,22,0.17%,0.33%,706,27,0.19%,0.29%,31.72%,15.79%,27,3,6.11%,13.64%,"293,01 €","29,25 €",21,1
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,498,8,0.19%,0.12%,769,12,0.21%,0.13%,98.95%,100.00%,21,0,4.22%,0.00%,"629,79 €","0,00 €",21,0
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"20,242",364,7.74%,5.52%,"27,468",511,7.46%,5.50%,0.53%,3.38%,20,0,0.10%,0.00%,"192,76 €","0,00 €",20,0
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,261,6,0.10%,0.09%,364,6,0.10%,0.06%,99.68%,100.00%,21,2,8.05%,33.33%,"734,79 €","69,98 €",20,1
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,435,22,0.17%,0.33%,624,33,0.17%,0.36%,99.63%,100.00%,20,1,4.60%,4.55%,"239,80 €","11,99 €",20,1
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"5,614",99,2.15%,1.50%,"6,974",133,1.89%,1.43%,99.06%,100.00%,18,7,0.32%,7.07%,"579,72 €","221,79 €",18,7
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,398,8,0.15%,0.12%,607,9,0.16%,0.10%,99.82%,100.00%,18,0,4.52%,0.00%,"634,50 €","0,00 €",18,0
B0F54LTCFF,B0044R87QE,Arcos Cuchillo Cocina Acero Inoxidable 200 mm,280604_,"3,348",79,1.28%,1.20%,"4,442",110,1.21%,1.18%,13.95%,11.43%,20,3,0.60%,3.80%,"410,46 €","61,47 €",17,1
B017DLHEGQ,B017DLHEGQ,Arcos Chaira Afilador Manual de Cuchillos 230 mm,279400,318,6,0.12%,0.09%,478,7,0.13%,0.08%,39.32%,75.00%,17,1,5.35%,16.67%,"285,56 €","16,75 €",17,1
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500_,582,19,0.22%,0.29%,821,23,0.22%,0.25%,98.90%,100.00%,23,0,3.95%,0.00%,"690,77 €","0,00 €",17,0
B06XWF2YLW,B005LR71GI,Arcos Cuchillo Cocinero 200 mm,135800,289,10,0.11%,0.15%,418,15,0.11%,0.16%,43.06%,9.09%,16,1,5.54%,10.00%,"164,17 €","10,25 €",16,1
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"14,925",369,5.71%,5.60%,"21,426",565,5.82%,6.08%,6.38%,9.09%,19,11,0.13%,2.98%,"322,17 €","184,17 €",16,9
B0B3CPHPXR,B07BQ5CCMD,ARCOS Sacacorchos Manual de ABS Aleación de Zinc,604700_,528,16,0.20%,0.24%,743,29,0.20%,0.31%,43.26%,10.53%,17,0,3.22%,0.00%,"587,85 €","0,00 €",16,0
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,647,25,0.25%,0.38%,972,34,0.26%,0.37%,98.05%,100.00%,19,2,2.94%,8.00%,"550,81 €","57,98 €",16,2
B08M5K93QF,B08M5K93QF,Arcos Juego Cuchillos Mesa | 6 Uds | Cuchillo Postre | Cuchillos Mesa | Cuchillo Carne | Hoja 105 mm | Acero Inoxidable Martensítico | Mango Polipropileno | Apto lavavajillas | Envase Ecológico,703500_etq,141,3,0.05%,0.05%,221,3,0.06%,0.03%,99.48%,100.00%,16,0,11.35%,0.00%,"175,84 €","0,00 €",16,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"1,251",24,0.48%,0.36%,"1,742",26,0.47%,0.28%,99.24%,100.00%,16,2,1.28%,8.33%,"415,84 €","51,98 €",16,2
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,232,11,0.09%,0.17%,355,13,0.10%,0.14%,100.00%,100.00%,16,0,6.90%,0.00%,"287,84 €","0,00 €",16,0
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,247,7,0.09%,0.11%,337,7,0.09%,0.08%,99.63%,100.00%,16,0,6.48%,0.00%,"320,17 €","0,00 €",16,0
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500,543,11,0.21%,0.17%,729,16,0.20%,0.17%,99.07%,100.00%,15,0,2.76%,0.00%,"599,25 €","0,00 €",15,0
B08XYZRKC4,B007TS6GWW,"ARCOS Juego de Cubiertos de 24 Piezas para Mesa. Cuberterí­a Completa para 6 Personas. Set de 6 Cucharas, 6 Cuchillos, 6 Tenedores y 6 Cucharas de Postre. Serie Toscana. Color Plata",572400,"1,132",18,0.43%,0.27%,"1,653",28,0.45%,0.30%,55.00%,64.71%,16,2,1.41%,11.11%,"1.039,84 €","129,98 €",14,2
B017DLM9SO,B017DLM9SO,ARCOS Tenedores para Tartas Acero Inoxidable 18/10 140 mm,574300_,"1,197",48,0.46%,0.73%,"1,737",63,0.47%,0.68%,11.40%,8.11%,20,4,1.67%,8.33%,"200,05 €","35,88 €",14,1
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,172,3,0.07%,0.05%,237,3,0.06%,0.03%,99.10%,100.00%,15,1,8.72%,33.33%,"157,35 €","10,49 €",14,1
B0752SPHL9,B005LR6WW2,Arcos Juego de Cuchillos de Cocina de 5 Piezas,152100_us,285,7,0.11%,0.11%,496,17,0.13%,0.18%,82.07%,66.67%,13,0,4.56%,0.00%,"804,44 €","0,00 €",13,0
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"2,046",82,0.78%,1.24%,"3,061",118,0.83%,1.27%,18.06%,22.47%,13,4,0.64%,4.88%,"856,05 €","259,96 €",13,4
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,317,7,0.12%,0.11%,391,11,0.11%,0.12%,99.42%,100.00%,15,3,4.73%,42.86%,"146,25 €","29,25 €",13,2
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,342,7,0.13%,0.11%,455,9,0.12%,0.10%,99.27%,100.00%,16,2,4.68%,28.57%,"319,84 €","39,98 €",13,2
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,396,21,0.15%,0.32%,548,31,0.15%,0.33%,100.00%,100.00%,15,4,3.79%,19.05%,"170,39 €","44,00 €",13,3
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023,223,16,0.09%,0.24%,301,27,0.08%,0.29%,99.58%,100.00%,13,0,5.83%,0.00%,"194,87 €","0,00 €",13,0
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,223,16,0.09%,0.24%,301,27,0.08%,0.29%,99.58%,100.00%,13,3,5.83%,18.75%,"188,87 €","38,97 €",13,3
B00J4L7DZ6,B00J4L7DZ6,Arcos Serie Toscana - Juego de Tenedores de Mesa (3 tenedores) - Monoblock de una pieza en Acero Inoxidable 18/10 y 200 mm - Color Plata,574700_,541,16,0.21%,0.24%,816,27,0.22%,0.29%,24.25%,30.00%,18,2,3.33%,12.50%,"161,82 €","17,98 €",12,1
B00W9SPO5M,B00W9SPO5M,Arcos Tijeras de Modista de Acero Forjado 178 mm - Uso Profesional y Doméstico - Niqueladas en Plata - Serie Style,504200,107,5,0.04%,0.08%,189,12,0.05%,0.13%,84.88%,91.67%,15,2,14.02%,40.00%,"215,51 €","27,14 €",12,1
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,366,11,0.14%,0.17%,510,14,0.14%,0.15%,98.90%,100.00%,13,0,3.55%,0.00%,"480,87 €","0,00 €",12,0
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,711,20,0.27%,0.30%,"1,001",28,0.27%,0.30%,99.45%,100.00%,13,2,1.83%,10.00%,"237,25 €","36,50 €",12,2
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_,"1,398",60,0.53%,0.91%,"2,260",102,0.61%,1.10%,7.00%,80.95%,30,29,2.15%,48.33%,"144,54 €","137,17 €",12,11
