ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,819,34,0.37%,0.58%,"1,218",48,0.38%,0.56%,99.35%,100.00%,46,0,5.62%,0.00%,"781,54 €","0,00 €",44,0
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,907,14,0.41%,0.24%,"1,091",20,0.34%,0.23%,54.65%,87.50%,45,1,4.96%,7.14%,"350,75 €","7,80 €",43,1
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,404,15,0.18%,0.26%,554,20,0.17%,0.23%,94.19%,100.00%,43,0,10.64%,0.00%,"515,57 €","0,00 €",42,0
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,453,14,0.20%,0.24%,684,18,0.21%,0.21%,59.44%,75.00%,52,0,11.48%,0.00%,"1.299,48 €","0,00 €",41,0
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"2,523",48,1.14%,0.82%,"3,743",68,1.17%,0.79%,45.17%,40.00%,41,1,1.63%,2.08%,"1.660,09 €","40,49 €",41,1
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,978,23,0.44%,0.39%,"1,475",34,0.46%,0.39%,99.08%,100.00%,38,4,3.89%,17.39%,"1.519,62 €","159,96 €",37,4
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,364,2,0.16%,0.03%,508,6,0.16%,0.07%,99.78%,0.00%,37,0,10.16%,0.00%,"277,13 €","0,00 €",37,0
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,398,10,0.18%,0.17%,592,10,0.19%,0.12%,99.81%,100.00%,37,1,9.30%,10.00%,"737,48 €","16,52 €",37,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,673,22,0.30%,0.38%,969,31,0.30%,0.36%,99.30%,100.00%,37,3,5.50%,13.64%,"675,25 €","54,75 €",36,3
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,755,19,0.34%,0.32%,"1,099",35,0.34%,0.41%,84.76%,96.00%,33,3,4.37%,15.79%,"1.187,67 €","107,97 €",33,3
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"3,848",69,1.73%,1.18%,"5,412",97,1.69%,1.13%,99.05%,95.83%,33,4,0.86%,5.80%,"988,01 €","117,80 €",32,3
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"3,425",95,1.54%,1.62%,"4,907",155,1.53%,1.80%,56.76%,54.87%,36,18,1.05%,18.95%,"609,81 €","299,02 €",31,13
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,470,21,0.21%,0.36%,752,44,0.24%,0.51%,78.13%,100.00%,35,7,7.45%,33.33%,"1.678,46 €","335,93 €",30,2
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"4,278",117,1.93%,2.00%,"6,414",181,2.01%,2.10%,89.46%,31.25%,35,8,0.82%,6.84%,"487,40 €","109,67 €",30,4
B00J3ZVMCS,B00J3ZVMCS,Arcos Serie Toscana - Juego de Cucharas para Café (6 cucharas) - Monoblock de una pieza en Acero Inoxidable 18/10 y 140 mm - Color Plata,574200_,500,30,0.23%,0.51%,819,36,0.26%,0.42%,76.80%,59.26%,41,4,8.20%,13.33%,"416,63 €","39,00 €",29,3
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,600,14,0.27%,0.24%,887,23,0.28%,0.27%,98.73%,100.00%,29,2,4.83%,14.29%,"1.594,71 €","109,98 €",29,2
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,173,12,0.08%,0.20%,235,22,0.07%,0.26%,80.82%,100.00%,31,3,17.92%,25.00%,"247,82 €","23,97 €",27,2
B0752X4WZ6,B00TA4O5YO,ARCOS Pinzas para Emplatar Acero Inoxidable 300 mm,606200,"1,101",28,0.50%,0.48%,"1,335",35,0.42%,0.41%,44.81%,5.88%,26,0,2.36%,0.00%,"298,74 €","0,00 €",26,0
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,616,27,0.28%,0.46%,947,38,0.30%,0.44%,97.85%,100.00%,28,2,4.55%,7.41%,"811,72 €","57,98 €",26,2
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,306,6,0.14%,0.10%,416,6,0.13%,0.07%,99.73%,100.00%,28,1,9.15%,16.67%,"273,16 €","9,75 €",25,1
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034_fbm,792,12,0.36%,0.20%,"1,222",15,0.38%,0.17%,98.99%,100.00%,23,0,2.90%,0.00%,"459,77 €","0,00 €",23,0
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,292,13,0.13%,0.22%,455,23,0.14%,0.27%,98.23%,100.00%,24,1,8.22%,7.69%,"479,76 €","19,99 €",23,1
B0752TVHLW,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,258,10,0.12%,0.17%,382,19,0.12%,0.22%,71.39%,77.78%,22,3,8.53%,30.00%,"542,22 €","71,97 €",22,3
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,595,19,0.27%,0.32%,905,25,0.28%,0.29%,99.23%,100.00%,22,1,3.70%,5.26%,"658,78 €","28,99 €",22,1
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,325,6,0.15%,0.10%,481,9,0.15%,0.10%,99.54%,100.00%,23,2,7.08%,33.33%,"413,05 €","35,26 €",22,1
B017HKG9PK,B0044R883Q,Arcos Cuchillo Mondador Negro 80 mm,150200-cod_barras_arcos,609,20,0.27%,0.34%,850,24,0.27%,0.28%,41.70%,43.75%,22,1,3.61%,5.00%,"216,93 €","7,98 €",21,1
B00J3ZVMCS,B00J3ZVMCS,Arcos Serie Toscana - Juego de Cucharas para Café (6 cucharas) - Monoblock de una pieza en Acero Inoxidable 18/10 y 140 mm - Color Plata,574200,500,30,0.23%,0.51%,819,36,0.26%,0.42%,76.80%,59.26%,28,1,5.60%,3.33%,"279,48 €","9,75 €",21,1
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034,792,12,0.36%,0.20%,"1,222",15,0.38%,0.17%,98.99%,100.00%,21,0,2.65%,0.00%,"419,79 €","0,00 €",21,0
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"4,178",61,1.88%,1.04%,"5,422",79,1.70%,0.92%,99.07%,100.00%,21,6,0.50%,9.84%,"682,29 €","194,94 €",21,6
B0F2Z57T3H,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,992,51,0.45%,0.87%,"1,432",80,0.45%,0.93%,99.53%,100.00%,38,24,3.83%,47.06%,"715,95 €","449,16 €",21,12
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,285,8,0.13%,0.14%,425,9,0.13%,0.10%,91.62%,88.89%,21,5,7.37%,62.50%,"242,88 €","54,69 €",20,4
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,341,6,0.15%,0.10%,511,8,0.16%,0.09%,99.55%,100.00%,20,2,5.87%,33.33%,"739,80 €","73,98 €",20,2
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500_,685,24,0.31%,0.41%,994,44,0.31%,0.51%,99.42%,100.00%,25,1,3.65%,4.17%,"749,75 €","29,99 €",20,1
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,234,3,0.11%,0.05%,334,3,0.10%,0.03%,98.69%,100.00%,24,0,10.26%,0.00%,"251,76 €","0,00 €",20,0
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,445,8,0.20%,0.14%,698,13,0.22%,0.15%,99.38%,77.78%,20,0,4.49%,0.00%,"705,00 €","0,00 €",20,0
B08M5K93QF,B08M5K93QF,Arcos Juego Cuchillos Mesa | 6 Uds | Cuchillo Postre | Cuchillos Mesa | Cuchillo Carne | Hoja 105 mm | Acero Inoxidable Martensítico | Mango Polipropileno | Apto lavavajillas | Envase Ecológico,703500_etq,140,2,0.06%,0.03%,202,3,0.06%,0.03%,100.00%,100.00%,19,0,13.57%,0.00%,"208,81 €","0,00 €",19,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,385,13,0.17%,0.22%,544,17,0.17%,0.20%,98.36%,100.00%,22,1,5.71%,7.69%,"252,98 €","11,49 €",19,1
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,203,13,0.09%,0.22%,284,22,0.09%,0.26%,100.00%,100.00%,20,0,9.85%,0.00%,"359,80 €","0,00 €",19,0
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"1,552",60,0.70%,1.02%,"2,280",106,0.71%,1.23%,32.49%,45.45%,18,6,1.16%,10.00%,"1.181,82 €","389,94 €",18,6
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900_,147,4,0.07%,0.07%,207,6,0.06%,0.07%,98.91%,0.00%,18,0,12.24%,0.00%,"197,82 €","0,00 €",18,0
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500,628,13,0.28%,0.22%,852,17,0.27%,0.20%,99.35%,100.00%,18,0,2.87%,0.00%,"719,10 €","0,00 €",18,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"1,014",15,0.46%,0.26%,"1,543",20,0.48%,0.23%,99.18%,100.00%,19,0,1.87%,0.00%,"190,83 €","0,00 €",18,0
B017HKG9PK,B0044R87ZU,Arcos Cuchillo Cocina Acero Inoxidable Nitrum y Hoja 180 mm. Cuchillo Utilidad Profesional. Mango ergonómico polioximetileno Pom. Serie Maitre. Color Negro.,150800_fbm,739,12,0.33%,0.20%,949,19,0.30%,0.22%,52.80%,30.00%,19,0,2.57%,0.00%,"251,97 €","0,00 €",17,0
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_etq,"2,423",79,1.09%,1.35%,"3,824",130,1.20%,1.51%,0.66%,13.59%,18,3,0.74%,3.80%,"107,94 €","14,85 €",17,3
B0F1N351DY,B097RDB5T3,Arcos Juego de 3 Cuchillos Mondadores Acero Inoxidable 100 mm,816500_3piezas,616,17,0.28%,0.29%,831,22,0.26%,0.26%,59.15%,0.00%,17,0,2.76%,0.00%,"213,03 €","0,00 €",17,0
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,819,34,0.37%,0.58%,"1,218",48,0.38%,0.56%,99.35%,100.00%,22,10,2.69%,29.41%,"348,99 €","145,11 €",17,5
B08XYZRKC4,B007TS6GWW,"ARCOS Juego de Cubiertos de 24 Piezas para Mesa. Cuberterí­a Completa para 6 Personas. Set de 6 Cucharas, 6 Cuchillos, 6 Tenedores y 6 Cucharas de Postre. Serie Toscana. Color Plata",572400,"1,356",38,0.61%,0.65%,"2,070",55,0.65%,0.64%,48.96%,38.71%,17,1,1.25%,2.63%,"1.104,83 €","64,99 €",16,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,616,27,0.28%,0.46%,947,38,0.30%,0.44%,97.85%,100.00%,16,3,2.60%,11.11%,"463,84 €","86,97 €",16,3
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300_,272,9,0.12%,0.15%,406,14,0.13%,0.16%,100.00%,100.00%,18,0,6.62%,0.00%,"431,82 €","0,00 €",16,0
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023,174,12,0.08%,0.20%,262,16,0.08%,0.19%,95.61%,83.33%,16,0,9.20%,0.00%,"239,84 €","0,00 €",16,0
B017HKG9PK,B0044R87RS,Arcos Cuchillo para Maitre Negro 215 mm,151000,"3,436",111,1.55%,1.90%,"5,610",198,1.75%,2.30%,5.98%,2.16%,16,1,0.47%,0.90%,"240,09 €","14,99 €",15,1
B017HKG9PK,B0044R87YQ,Arcos Cuchillo para Maitre Negro 100 mm,150500_pp,698,16,0.31%,0.27%,"1,019",22,0.32%,0.26%,34.36%,53.33%,15,0,2.15%,0.00%,"149,25 €","0,00 €",15,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,416,10,0.19%,0.17%,617,12,0.19%,0.14%,99.81%,100.00%,16,0,3.85%,0.00%,"319,84 €","0,00 €",15,0
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,579,28,0.26%,0.48%,687,34,0.21%,0.39%,99.66%,100.00%,19,0,3.28%,0.00%,"531,81 €","0,00 €",15,0
