ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,709,19,0.18%,0.18%,998,34,0.18%,0.22%,60.57%,12.50%,123,2,17.35%,10.53%,"1.136,73 €","16,88 €",119,2
B0H4FZYK8Z,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,"1,198",17,0.30%,0.16%,"1,634",19,0.29%,0.13%,97.75%,100.00%,122,8,10.18%,47.06%,"1.810,34 €","116,98 €",118,7
B0H9YSCFRW,B0GTZB24Q5,"VINFERMATON- Fregasuelos Insecticida Pack 2×1L | Antihormigas y Anticucarachas | Elimina Hormigas, Cucarachas y Arañas |Uso Directo en Zócalos y Suelos| Friegasuelos Aroma Lavanda |100% MADE IN SPAIN",FriegasuelosInsecticida_Pack2,"1,833",45,0.46%,0.43%,"2,472",68,0.44%,0.45%,92.12%,97.56%,119,11,6.49%,24.44%,"1.736,87 €","150,20 €",113,9
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"3,555",53,0.89%,0.51%,"4,788",74,0.85%,0.49%,94.33%,100.00%,109,3,3.07%,5.66%,"1.141,93 €","31,47 €",102,2
B0H9BF64PJ,B0H9BF64PJ,"Cuperinox - Carretilla Plegable + Cuerda, Carga 75 kg, Aluminio Ligero 3,2 kg, Carro de Transporte, Medidas Plegado 62 x 39 x 6 cm, Mango Telescópico, Cajas, Compras, Paquetes y Maletas",28018,"1,249",44,0.31%,0.42%,"2,005",61,0.36%,0.40%,99.25%,100.00%,99,5,7.93%,11.36%,"2.792,99 €","141,00 €",99,5
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"1,798",44,0.45%,0.42%,"2,881",75,0.51%,0.49%,51.72%,37.21%,102,2,5.67%,4.55%,"1.616,50 €","30,98 €",98,2
B0H6BQ4BG5,B0H3Q5DQZ4,VINFERMATÓN Pack 2 Insecticida Mosquitos y Moscas Concentrado Matón PS 250 ml | Spray para Insectos Voladores |Acción Inmediata|Con Piretrinas Sintéticas|Formato Ligero con Dosificación Controlad,MATONPS_PACK2,557,40,0.14%,0.38%,800,53,0.14%,0.35%,86.69%,97.56%,123,25,22.08%,62.50%,"1.889,35 €","353,45 €",92,14
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012_,677,20,0.17%,0.19%,"1,008",33,0.18%,0.22%,81.50%,90.48%,130,21,19.20%,105.00%,"982,13 €","152,99 €",84,7
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"2,025",32,0.51%,0.31%,"3,008",39,0.53%,0.26%,99.11%,100.00%,86,6,4.25%,18.75%,"4.691,18 €","322,23 €",84,4
B0FHQJSLGJ,B0FHQJSLGJ,"VINFERMATON - Insecticida Antipolillas Perfumado | Pack 3 x 300 ml | Protección para Armarios, Ropa y Tejidos | Elimina Polillas y Larvas | Aroma Agradable | Uso en Ambientes y Textiles",V1308_PACK3,763,9,0.19%,0.09%,"1,137",14,0.20%,0.09%,98.97%,100.00%,82,3,10.75%,33.33%,"1.039,26 €","38,25 €",81,3
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,"1,852",62,0.46%,0.59%,"2,645",90,0.47%,0.59%,100.00%,100.00%,90,4,4.86%,6.45%,"1.077,82 €","45,88 €",79,4
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,639,15,0.16%,0.14%,962,29,0.17%,0.19%,99.54%,100.00%,95,6,14.87%,40.00%,"1.035,10 €","56,45 €",75,5
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,820,34,0.20%,0.33%,"1,126",53,0.20%,0.35%,100.00%,100.00%,83,10,10.12%,29.41%,"986,48 €","111,01 €",75,5
B0H4FZYK8Z,B0H3Q8F8RW,"VINFERMATÓN Antihormigas y Anticucarachas Pack 3 Insecticida Residual 400 ml x 3 | Total 1,2L | Efecto hasta 1 Año | Interior y Exterior | Spray Profesional",RESIDUAL400ML_PACK3,616,31,0.15%,0.30%,819,37,0.15%,0.24%,99.21%,100.00%,81,18,13.15%,58.06%,"1.512,27 €","335,06 €",74,13
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"6,525",139,1.63%,1.33%,"9,468",185,1.68%,1.22%,99.84%,95.12%,73,5,1.12%,3.60%,"2.189,32 €","149,50 €",73,5
B0G3ZJ89NB,B0G2MTVR24,Set Jamonero Profesional Premium - Soporte Jamonero de Bambú Giratorio + Cuchillo Jamonero 25 cm con Alvéolos + Cuchillo Deshuesador + Afilador 3 Ranuras | Maestros del Corte by Cuperinox,20271,911,30,0.23%,0.29%,"1,450",51,0.26%,0.34%,99.92%,100.00%,69,2,7.57%,6.67%,"3.345,50 €","94,98 €",69,2
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,956,44,0.24%,0.42%,"1,511",84,0.27%,0.55%,94.04%,90.77%,102,24,10.67%,54.55%,"2.019,51 €","460,29 €",67,10
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"1,747",23,0.44%,0.22%,"2,496",31,0.44%,0.20%,98.45%,100.00%,65,0,3.72%,0.00%,"647,62 €","0,00 €",63,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,755,11,0.19%,0.11%,956,12,0.17%,0.08%,99.78%,100.00%,62,2,8.21%,18.18%,"850,28 €","27,40 €",62,2
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,734,5,0.18%,0.05%,"1,048",5,0.19%,0.03%,98.36%,100.00%,72,0,9.81%,0.00%,"1.187,28 €","0,00 €",62,0
B0FBRQYHVM,B0FBRLQK47,"CUPERINOX Ventilador Portatil, Camping, Exterior, Playa, Piscina, Festival| 5+ cargas movil| +48H de bateria | 20000mAh| Powerbank, Luz led, Mando a distancia y Temporizador",27001,"1,193",54,0.30%,0.52%,"1,941",94,0.34%,0.62%,98.62%,100.00%,64,8,5.36%,14.81%,"3.677,08 €","420,91 €",61,7
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,762",37,0.44%,0.35%,"2,631",55,0.47%,0.36%,99.83%,100.00%,59,2,3.35%,5.41%,"635,62 €","21,94 €",59,2
B0H9SL9KYG,B0H8SZPDGG,"4 Tuppers de Vidrio Herméticos, Cuadrados, sin BPA, Meal Prep",28003,960,13,0.24%,0.12%,"1,314",15,0.23%,0.10%,99.43%,100.00%,61,3,6.35%,23.08%,"895,64 €","43,47 €",59,2
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,2020CUP,579,8,0.14%,0.08%,839,11,0.15%,0.07%,98.94%,100.00%,59,0,10.19%,0.00%,"783,96 €","0,00 €",57,0
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,551,25,0.14%,0.24%,787,35,0.14%,0.23%,99.86%,100.00%,62,4,11.25%,16.00%,"921,42 €","52,00 €",57,4
B08DV2WMBQ,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500,"1,523",36,0.38%,0.35%,"2,353",63,0.42%,0.42%,99.62%,100.00%,66,4,4.33%,11.11%,"1.973,31 €","113,93 €",56,1
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,487,27,0.12%,0.26%,720,42,0.13%,0.28%,77.34%,78.79%,65,10,13.35%,37.04%,"1.294,39 €","196,43 €",56,7
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700fbm,"3,555",53,0.89%,0.51%,"4,788",74,0.85%,0.49%,94.33%,100.00%,59,6,1.66%,11.32%,"696,92 €","61,45 €",55,4
B0FHKR4Q45,B0FHKR4Q45,VINFERMATON – Insecticida Cucarachas y Hormigas | Antihormigas Instantáneo Pack 3×300 ml | Spray Eliminador Insectos Rastreros Interior y Exterior | Acción Rápida Profesional | MADE IN SPAIN,V101302_PACK3,601,22,0.15%,0.21%,889,36,0.16%,0.24%,97.40%,100.00%,63,15,10.48%,68.18%,"803,07 €","185,11 €",55,11
B0FGDF2SHZ,B0FGDF2SHZ,VINFERMATON Antihormigas Efecto Permanente | Insecticida Cucarachas y Hormigas Pack 2×600 ml | Efecto hasta 1 año | Interior y Exterior | Profesional y Doméstico | MADE IN SPAIN,V0013_PACK2,520,10,0.13%,0.10%,689,14,0.12%,0.09%,99.04%,100.00%,55,4,10.58%,40.00%,"882,34 €","61,99 €",51,3
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_us,651,15,0.16%,0.14%,"1,077",23,0.19%,0.15%,86.55%,100.00%,58,6,8.91%,40.00%,"1.156,38 €","116,90 €",49,4
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,463,32,0.12%,0.31%,731,41,0.13%,0.27%,99.23%,100.00%,51,3,11.02%,9.38%,"892,67 €","44,00 €",49,2
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"2,773",74,0.69%,0.71%,"4,316",118,0.76%,0.78%,99.60%,98.70%,82,27,2.96%,36.49%,"2.149,06 €","664,61 €",48,5
B0HF542K6S,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,341,26,0.09%,0.25%,473,36,0.08%,0.24%,65.22%,96.55%,56,21,16.42%,80.77%,"558,14 €","208,70 €",45,19
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,411,12,0.10%,0.12%,551,18,0.10%,0.12%,99.24%,100.00%,46,2,11.19%,16.67%,"671,79 €","28,98 €",45,2
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420,"1,467",24,0.37%,0.23%,"1,748",25,0.31%,0.16%,89.31%,100.00%,46,0,3.14%,0.00%,"367,54 €","0,00 €",43,0
B0H9SL9KYG,B0H9B59PGQ,"CUPERINOX 12 Tuppers de Vidrio Herméticos, 3 Formas, sin BPA, Meal Prep",28007,531,6,0.13%,0.06%,748,10,0.13%,0.07%,98.30%,100.00%,43,1,8.10%,16.67%,"1.479,45 €","33,24 €",43,1
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,"1,495",21,0.37%,0.20%,"1,705",23,0.30%,0.15%,94.67%,100.00%,43,3,2.88%,14.29%,"319,95 €","19,87 €",40,3
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99901_12pzs,"1,852",62,0.46%,0.59%,"2,645",90,0.47%,0.59%,100.00%,100.00%,51,2,2.75%,3.23%,"591,41 €","21,90 €",40,2
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,610,21,0.15%,0.20%,"1,013",39,0.18%,0.26%,86.24%,100.00%,38,2,6.23%,9.52%,"1.405,62 €","73,98 €",38,2
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"1,747",23,0.44%,0.22%,"2,496",31,0.44%,0.20%,98.45%,100.00%,41,2,2.35%,8.70%,"411,09 €","18,25 €",37,2
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,240,14,0.06%,0.13%,315,19,0.06%,0.13%,59.73%,93.75%,47,23,19.58%,164.29%,"466,01 €","225,91 €",36,14
B0CVH8PC99,B0CQTKPL63,CUPERINOX Cuchillos Carne | Cuchillos Mesa | Cuchillos Chuleteros | 24 Piezas | Hoja Serrada | Mango Polipropileno | Acero Inoxidable | 11 cm,99901_24pzs,465,27,0.12%,0.26%,664,42,0.12%,0.28%,98.98%,100.00%,49,13,10.54%,48.15%,"932,70 €","223,06 €",36,10
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,847,32,0.21%,0.31%,"1,264",45,0.22%,0.30%,99.91%,100.00%,38,6,4.49%,18.75%,"1.047,18 €","151,50 €",35,4
B0D73CM824,B0D73CM824,"Arcos Cuchillo Mesa | Cuchillo Chuletero | Cuchillo Carne| Cuchillo de Mesa | Pack 12 Unidades| Hoja de Acero Inoxidable115 mm, Mango de Polipropileno Color Negro",740000_fbm,"1,366",23,0.34%,0.22%,"2,046",40,0.36%,0.26%,99.65%,89.66%,37,0,2.71%,0.00%,"1.138,63 €","0,00 €",35,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,813,32,0.20%,0.31%,"1,159",51,0.21%,0.34%,99.91%,100.00%,65,29,8.00%,90.63%,"686,89 €","273,25 €",35,6
B0F9X4NXL3,B0F9KW1V3K,"Cuchillos Mesa, cuchillo carne, cuchillo mantequilla, Set 12 piezas, acero inoxidable, hoja con filo y sierra, cuchillo untar. Apto lavavajillas. Mango ergonomico",20043_12,"1,439",36,0.36%,0.35%,"1,936",45,0.34%,0.30%,99.55%,90.00%,34,6,2.36%,16.67%,"396,25 €","68,53 €",32,4
B0H4FXVLKL,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,238,7,0.06%,0.07%,322,12,0.06%,0.08%,92.81%,100.00%,34,0,14.29%,0.00%,"267,03 €","0,00 €",31,0
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"2,394",50,0.60%,0.48%,"3,412",77,0.60%,0.51%,99.93%,100.00%,32,4,1.34%,8.00%,"1.054,22 €","129,96 €",31,4
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015_us,"1,127",40,0.28%,0.38%,"1,724",65,0.31%,0.43%,99.23%,100.00%,40,6,3.55%,15.00%,"739,59 €","105,93 €",31,3
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500,"2,754",31,0.69%,0.30%,"3,559",45,0.63%,0.30%,99.24%,100.00%,30,2,1.09%,6.45%,"897,70 €","57,98 €",30,2
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,"1,516",22,0.38%,0.21%,"2,085",33,0.37%,0.22%,98.82%,100.00%,30,2,1.98%,9.09%,"1.198,50 €","79,90 €",30,2
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,846",47,0.46%,0.45%,"2,237",53,0.40%,0.35%,62.06%,96.97%,35,6,1.90%,12.77%,"297,17 €","50,96 €",30,3
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105y22106,"1,762",37,0.44%,0.35%,"2,631",55,0.47%,0.36%,99.83%,100.00%,31,0,1.76%,0.00%,"371,69 €","0,00 €",30,0
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,063",21,0.27%,0.20%,"1,555",32,0.28%,0.21%,85.63%,94.74%,30,3,2.82%,14.29%,"1.155,00 €","115,50 €",30,3
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,206",23,0.30%,0.22%,"1,841",33,0.33%,0.22%,74.31%,95.83%,35,10,2.90%,43.48%,"1.014,66 €","289,91 €",29,4
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"1,206",23,0.30%,0.22%,"1,841",33,0.33%,0.22%,74.31%,95.83%,42,15,3.48%,65.22%,"1.217,60 €","434,87 €",29,3
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,724,15,0.18%,0.14%,889,18,0.16%,0.12%,99.88%,100.00%,31,0,4.28%,0.00%,"302,25 €","0,00 €",29,0
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,469,19,0.12%,0.18%,658,29,0.12%,0.19%,98.99%,100.00%,31,3,6.61%,15.79%,"454,70 €","44,98 €",29,1
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,587,10,0.15%,0.10%,842,12,0.15%,0.08%,74.46%,100.00%,29,0,4.94%,0.00%,"1.303,55 €","0,00 €",28,0
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_fbm,"1,202",28,0.30%,0.27%,"2,039",43,0.36%,0.28%,98.72%,100.00%,28,0,2.33%,0.00%,"2.519,72 €","0,00 €",28,0
B0FHKQHYQ7,B0FHKQHYQ7,VINFERMATON – Insecticida Moscas y Mosquitos Sin Olor Pack 2×600 ml | Spray Eliminador Insectos Voladores Interior y Exterior | Acción Inmediata Profesional | 100% MADE IN SPAIN,9J-4FF5-2Q8R,233,14,0.06%,0.13%,294,17,0.05%,0.11%,94.42%,100.00%,29,7,12.45%,50.00%,"422,81 €","93,03 €",28,7
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"3,967",76,0.99%,0.73%,"5,730",107,1.01%,0.71%,17.00%,5.71%,27,0,0.68%,0.00%,"1.187,73 €","0,00 €",27,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,813,32,0.20%,0.31%,"1,159",51,0.21%,0.34%,99.91%,100.00%,30,2,3.69%,6.25%,"341,82 €","21,46 €",27,2
