ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,972,21,0.30%,0.26%,"1,169",26,0.25%,0.22%,84.72%,89.47%,59,0,6.07%,0.00%,"451,35 €","0,00 €",57,0
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,372000,"2,770",76,0.86%,0.95%,"4,276",107,0.93%,0.92%,34.01%,0.00%,65,0,2.35%,0.00%,"1.558,05 €","0,00 €",56,0
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"6,324",119,1.96%,1.48%,"8,297",167,1.80%,1.43%,29.54%,27.00%,56,5,0.89%,4.20%,"2.352,13 €","209,95 €",55,5
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"2,549",68,0.79%,0.85%,"4,144",118,0.90%,1.01%,99.25%,100.00%,69,7,2.71%,10.29%,"1.837,76 €","179,26 €",55,6
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"1,147",34,0.36%,0.42%,"1,719",65,0.37%,0.56%,99.61%,100.00%,56,3,4.88%,8.82%,"1.623,44 €","86,97 €",54,3
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,627,21,0.19%,0.26%,795,25,0.17%,0.21%,99.56%,100.00%,51,3,8.13%,14.29%,"698,92 €","41,10 €",50,3
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"7,540",120,2.34%,1.50%,"9,466",157,2.06%,1.35%,99.08%,98.82%,51,4,0.68%,3.33%,"1.657,53 €","129,96 €",49,4
B0FGDJJ12N,B0FGDJJ12N,VINFERMATON – Insecticida Avispas y Nidos Exterior 600 ml | Válvula Largo Alcance hasta 4 m | Acción Profesional Inmediata | 100% MADE IN SPAIN,V0020,255,8,0.08%,0.10%,356,9,0.08%,0.08%,98.74%,100.00%,48,0,18.82%,0.00%,"575,52 €","0,00 €",46,0
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,828,12,0.26%,0.15%,"1,237",18,0.27%,0.15%,98.91%,100.00%,44,1,5.31%,8.33%,"1.759,56 €","39,99 €",43,1
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,421,7,0.13%,0.09%,571,8,0.12%,0.07%,99.61%,100.00%,46,3,10.93%,42.86%,"826,82 €","53,25 €",43,2
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,"2,208",105,0.69%,1.31%,"3,938",196,0.85%,1.68%,99.04%,99.27%,43,9,1.95%,8.57%,"3.829,07 €","769,41 €",43,9
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"4,012",87,1.25%,1.08%,"5,688",120,1.23%,1.03%,99.86%,100.00%,43,4,1.07%,4.60%,"1.289,21 €","119,60 €",42,4
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,920,14,0.29%,0.17%,"1,374",20,0.30%,0.17%,55.12%,100.00%,44,1,4.78%,7.14%,"482,24 €","9,49 €",42,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,473,12,0.15%,0.15%,685,17,0.15%,0.15%,99.83%,100.00%,47,0,9.94%,0.00%,"857,75 €","0,00 €",41,0
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,548,13,0.17%,0.16%,788,16,0.17%,0.14%,99.15%,100.00%,42,0,7.66%,0.00%,"1.175,58 €","0,00 €",41,0
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500,"1,506",45,0.47%,0.56%,"2,447",67,0.53%,0.57%,37.80%,18.42%,43,0,2.86%,0.00%,"827,96 €","0,00 €",39,0
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,429,12,0.13%,0.15%,578,16,0.13%,0.14%,99.24%,100.00%,38,1,8.86%,8.33%,"284,62 €","7,49 €",38,1
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,484,14,0.15%,0.17%,743,20,0.16%,0.17%,85.42%,100.00%,40,4,8.26%,28.57%,"1.922,76 €","191,96 €",37,4
B0714CRSCQ,B0714CRSCQ,Arcos Cuchillo Mondador Negro 100 mm,150300,627,19,0.19%,0.24%,920,19,0.20%,0.16%,39.60%,7.69%,46,0,7.34%,0.00%,"457,86 €","0,00 €",37,0
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,292,12,0.09%,0.15%,412,16,0.09%,0.14%,96.71%,92.86%,48,13,16.44%,108.33%,"711,27 €","194,12 €",34,2
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,704,9,0.22%,0.11%,"1,003",16,0.22%,0.14%,81.11%,100.00%,37,0,5.26%,0.00%,"1.331,63 €","0,00 €",31,0
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,341,12,0.11%,0.15%,457,14,0.10%,0.12%,100.00%,100.00%,36,0,10.56%,0.00%,"432,44 €","0,00 €",31,0
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,508,12,0.16%,0.15%,648,16,0.14%,0.14%,99.67%,100.00%,32,0,6.30%,0.00%,"312,00 €","0,00 €",29,0
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,269,5,0.08%,0.06%,374,5,0.08%,0.04%,100.00%,100.00%,29,1,10.78%,20.00%,"304,21 €","10,49 €",29,1
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,541,15,0.17%,0.19%,782,18,0.17%,0.15%,99.70%,100.00%,30,1,5.55%,6.67%,"569,70 €","18,99 €",27,1
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300,459,10,0.14%,0.12%,698,11,0.15%,0.09%,99.67%,100.00%,30,1,6.54%,10.00%,"719,70 €","23,99 €",27,1
B08Q7W1Q4K,B08Q7W1Q4K,"Tradineur - Pack de 2 Graseras de metal de Ø 9,3 x 11 cm - Incluye filtro, asa y tapa - Aceitera con colador para conservación de aceite de acero inoxidable - Capacidad de 550 ml",22105+22106,367,8,0.11%,0.10%,488,13,0.11%,0.11%,99.55%,100.00%,29,0,7.90%,0.00%,"318,71 €","0,00 €",27,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,627,21,0.19%,0.26%,795,25,0.17%,0.21%,99.56%,100.00%,26,0,4.15%,0.00%,"356,08 €","0,00 €",26,0
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,569,18,0.18%,0.22%,788,25,0.17%,0.21%,98.98%,100.00%,25,3,4.39%,16.67%,"1.374,75 €","164,97 €",25,3
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,088",21,0.34%,0.26%,"1,562",32,0.34%,0.27%,99.56%,100.00%,32,14,2.94%,66.67%,"515,34 €","218,52 €",25,8
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,495,15,0.15%,0.19%,780,27,0.17%,0.23%,97.84%,100.00%,30,4,6.06%,26.67%,"599,70 €","79,96 €",24,1
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,980,69,0.30%,0.86%,"1,578",119,0.34%,1.02%,35.38%,57.78%,68,52,6.94%,75.36%,"1.289,10 €","952,56 €",23,13
B0FBRQYHVM,B0FBRLQK47,"CUPERINOX Ventilador Portatil, Camping, Exterior, Playa, Piscina, Festival| 5+ cargas movil| +48H de bateria | 20000mAh| Powerbank, Luz led, Mando a distancia y Temporizador",27001,944,40,0.29%,0.50%,"1,337",57,0.29%,0.49%,99.56%,100.00%,28,7,2.97%,17.50%,"1.402,48 €","322,69 €",23,5
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,184,5,0.06%,0.06%,243,9,0.05%,0.08%,95.05%,100.00%,23,2,12.50%,40.00%,"267,73 €","20,22 €",22,1
B08M5K93QF,B08M5K93QF,Arcos Juego Cuchillos Mesa | 6 Uds | Cuchillo Postre | Cuchillos Mesa | Cuchillo Carne | Hoja 105 mm | Acero Inoxidable Martensítico | Mango Polipropileno | Apto lavavajillas | Envase Ecológico,703500_etq,170,3,0.05%,0.04%,251,3,0.05%,0.03%,100.00%,100.00%,26,0,15.29%,0.00%,"285,74 €","0,00 €",22,0
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420_,948,20,0.29%,0.25%,"1,050",22,0.23%,0.19%,92.78%,100.00%,23,1,2.43%,5.00%,"183,77 €","7,99 €",22,1
B0FDKY2RXG,B0FDKY2RXG,VINCARE Pack Limpieza Infantil – Detergente Biberones + Multiusos + Quitamanchas – Limpieza Segura para el Entorno del Bebé- 100% MADE IN SPAIN,PACK VINCARE,346,0,0.11%,0.00%,422,0,0.09%,0.00%,100.00%,0.00%,22,0,6.36%,0.00%,"330,03 €","0,00 €",22,0
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,303,7,0.09%,0.09%,461,22,0.10%,0.19%,100.00%,100.00%,22,1,7.26%,14.29%,"814,39 €","36,99 €",21,1
B0843QFQB7,B0843QFQB7,Arcos Set Cuchillos 5 piezas Acero Inoxidable Nitrum. Cuchillo Cocina Profesional Afilado para Cortar Carne. Mango Ergonómico Polioximetileno POM. Serie Opera. Diseño Clásico. Color Negro.,227000,525,12,0.16%,0.15%,814,27,0.18%,0.23%,95.41%,100.00%,21,0,4.00%,0.00%,"2.916,69 €","0,00 €",21,0
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,920,14,0.29%,0.17%,"1,374",20,0.30%,0.17%,55.12%,100.00%,26,10,2.83%,71.43%,"286,74 €","94,90 €",21,5
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,296,10,0.09%,0.12%,414,13,0.09%,0.11%,100.00%,100.00%,22,3,7.43%,30.00%,"392,78 €","50,97 €",21,3
B0FBRQYHVM,B0FBRNCHGJ,"CUPERINOX® Ventilador Portátil Silencioso y Recargable con Power Bank 20000mAh, +50H de batería – Ventilador de Mesa USB con Mando, Luz LED y 4 Velocidades – Ideal para Dormir, Camping y Hogar.",A27000,"1,870",65,0.58%,0.81%,"2,975",91,0.65%,0.78%,99.96%,100.00%,21,0,1.12%,0.00%,"1.079,79 €","0,00 €",21,0
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,147",34,0.36%,0.42%,"1,719",65,0.37%,0.56%,99.61%,100.00%,22,3,1.92%,8.82%,"636,04 €","85,23 €",20,2
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500_,657,21,0.20%,0.26%,934,28,0.20%,0.24%,99.64%,100.00%,27,0,4.11%,0.00%,"806,73 €","0,00 €",19,0
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300_,459,10,0.14%,0.12%,698,11,0.15%,0.09%,99.67%,100.00%,22,0,4.79%,0.00%,"527,78 €","0,00 €",19,0
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,689,16,0.21%,0.20%,833,20,0.18%,0.17%,99.61%,100.00%,22,0,3.19%,0.00%,"615,78 €","0,00 €",19,0
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"14,659",293,4.55%,3.65%,"20,602",403,4.47%,3.45%,17.29%,4.98%,27,5,0.18%,1.71%,"377,73 €","69,95 €",19,2
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023,180,15,0.06%,0.19%,240,28,0.05%,0.24%,100.00%,100.00%,19,0,10.56%,0.00%,"285,06 €","0,00 €",19,0
B0752SPHL9,B005LR6WW2,Arcos Juego de Cuchillos de Cocina de 5 Piezas,152100_us,381,13,0.12%,0.16%,659,18,0.14%,0.15%,81.55%,50.00%,18,0,4.72%,0.00%,"1.113,84 €","0,00 €",18,0
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034,361,7,0.11%,0.09%,525,7,0.11%,0.06%,99.37%,100.00%,18,0,4.99%,0.00%,"360,15 €","0,00 €",18,0
B07F8Z6XL1,B07F8Z6XL1,VINFERMATÓN - Insecticida Matón Cucas Cucarachas y Hormigas Instantáneo 300ml,V101302,200,1,0.06%,0.01%,290,1,0.06%,0.01%,85.06%,100.00%,36,1,18.00%,100.00%,"284,04 €","7,89 €",18,1
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,402,6,0.12%,0.07%,625,9,0.14%,0.08%,99.63%,100.00%,18,0,4.48%,0.00%,"539,82 €","0,00 €",18,0
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500,661,12,0.21%,0.15%,892,22,0.19%,0.19%,99.87%,100.00%,18,0,2.72%,0.00%,"719,10 €","0,00 €",18,0
B0FH9NPJ1K,B0FH9NPJ1K,VINFERMATON – Insecticida Cucarachas y Hormigas Antihormigas Instantáneo 600 ml | Spray Eliminador Insectos Rastreros Interior y Exterior | Acción Rápida Profesional | 100% MADE IN SPAIN (2),V0011_PACK2,132,7,0.04%,0.09%,204,9,0.04%,0.08%,96.15%,100.00%,20,1,15.15%,14.29%,"259,80 €","12,99 €",18,1
B093313MH6,B093313MH6,Arcos | Cuchillo de deshuesar| Cuchillo deshuesador | cuchillo deshuesador jamón | cuchillo deshuesador (140 mm) Clásica| Envase Eco | cuchillo puntilla jamonero,256210_fba,244,6,0.08%,0.07%,354,10,0.08%,0.09%,99.66%,100.00%,17,3,6.97%,50.00%,"337,16 €","56,97 €",17,3
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,296,10,0.09%,0.12%,414,13,0.09%,0.11%,100.00%,100.00%,17,0,5.74%,0.00%,"305,83 €","0,00 €",17,0
B0F9X4NXL3,B0F9KW1V3K,"Cuchillos Mesa, cuchillo carne, cuchillo mantequilla, Set 12 piezas, acero inoxidable, hoja con filo y sierra, cuchillo untar. Apto lavavajillas. Mango ergonomico",20043_12,799,9,0.25%,0.11%,"1,082",15,0.23%,0.13%,99.70%,100.00%,19,0,2.38%,0.00%,"220,37 €","0,00 €",17,0
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,451,8,0.14%,0.10%,660,13,0.14%,0.11%,55.67%,63.64%,16,0,3.55%,0.00%,"399,84 €","0,00 €",16,0
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,269,3,0.08%,0.04%,399,8,0.09%,0.07%,99.73%,100.00%,16,0,5.95%,0.00%,"564,00 €","0,00 €",16,0
B0FGDF2SHZ,B0FGDF2SHZ,VINFERMATON Antihormigas Efecto Permanente | Insecticida Cucarachas y Hormigas Pack 2×600 ml | Efecto hasta 1 año | Interior y Exterior | Profesional y Doméstico | MADE IN SPAIN,V0013_PACK2,159,7,0.05%,0.09%,256,16,0.06%,0.14%,66.09%,90.91%,21,4,13.21%,57.14%,"329,03 €","62,10 €",16,2
