ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"2,655",56,1.58%,1.15%,"3,863",70,1.62%,0.99%,45.89%,50.00%,66,7,2.49%,12.50%,"2.672,34 €","283,43 €",65,7
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,494,11,0.29%,0.23%,582,11,0.24%,0.16%,99.39%,100.00%,59,3,11.94%,27.27%,"803,98 €","38,72 €",59,3
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,311,4,0.19%,0.08%,449,6,0.19%,0.09%,99.75%,0.00%,55,14,17.68%,350.00%,"986,51 €","248,62 €",49,9
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,911,25,0.54%,0.52%,"1,365",35,0.57%,0.50%,18.20%,22.73%,46,0,5.05%,0.00%,"413,54 €","0,00 €",45,0
B09RP6V156,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,798,30,0.48%,0.62%,"1,171",41,0.49%,0.58%,68.34%,96.88%,48,4,6.02%,13.33%,"480,52 €","37,96 €",45,4
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,568,23,0.34%,0.47%,870,35,0.37%,0.50%,99.09%,100.00%,56,4,9.86%,17.39%,"1.618,41 €","110,93 €",43,3
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600_2,"3,576",92,2.13%,1.90%,"4,955",123,2.08%,1.75%,10.85%,0.00%,42,0,1.17%,0.00%,"566,80 €","0,00 €",42,0
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,756,10,0.45%,0.21%,905,10,0.38%,0.14%,72.67%,50.00%,43,1,5.69%,10.00%,"327,74 €","6,32 €",42,1
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,218,16,0.13%,0.33%,302,23,0.13%,0.33%,96.73%,88.89%,52,20,23.85%,125.00%,"414,61 €","158,41 €",37,9
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,933,73,0.56%,1.50%,"1,497",126,0.63%,1.79%,40.78%,89.58%,72,39,7.72%,53.42%,"1.445,48 €","753,81 €",37,20
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,653,18,0.39%,0.37%,961,22,0.40%,0.31%,100.00%,100.00%,43,0,6.58%,0.00%,"687,57 €","0,00 €",36,0
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,405,13,0.24%,0.27%,595,16,0.25%,0.23%,44.55%,61.54%,39,8,9.63%,61.54%,"360,90 €","74,00 €",34,4
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"3,539",108,2.11%,2.22%,"4,970",161,2.09%,2.28%,46.40%,46.92%,44,21,1.24%,19.44%,"748,88 €","352,13 €",34,15
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,704,20,0.42%,0.41%,"1,060",39,0.44%,0.55%,99.48%,100.00%,32,1,4.55%,5.00%,"1.279,68 €","39,99 €",32,1
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,686,15,0.41%,0.31%,"1,012",20,0.42%,0.28%,83.04%,100.00%,34,4,4.96%,26.67%,"1.224,25 €","143,96 €",32,3
B09RP6V156,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,798,30,0.48%,0.62%,"1,171",41,0.49%,0.58%,68.34%,96.88%,32,1,4.01%,3.33%,"326,07 €","9,49 €",32,1
B017DLM9SO,B017DLM9SO,ARCOS Tenedores para Tartas Acero Inoxidable 18/10 140 mm,574300_,640,18,0.38%,0.37%,"1,005",39,0.42%,0.55%,27.30%,52.00%,36,4,5.63%,22.22%,"366,02 €","38,02 €",31,3
B0FBRQYHVM,B0FBRNCHGJ,"CUPERINOX® Ventilador Portátil Silencioso y Recargable con Power Bank 20000mAh, +50H de batería – Ventilador de Mesa USB con Mando, Luz LED y 4 Velocidades – Ideal para Dormir, Camping y Hogar.",27000,860,26,0.51%,0.54%,"1,272",40,0.53%,0.57%,99.63%,100.00%,32,3,3.72%,11.54%,"1.899,92 €","178,93 €",31,2
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,243,13,0.15%,0.27%,407,22,0.17%,0.31%,98.90%,100.00%,40,12,16.46%,92.31%,"799,60 €","239,88 €",27,4
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,444,17,0.27%,0.35%,613,31,0.26%,0.44%,99.82%,100.00%,27,3,6.08%,17.65%,"1.079,31 €","119,85 €",27,3
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,569,19,0.34%,0.39%,815,29,0.34%,0.41%,97.74%,92.86%,31,2,5.45%,10.53%,"311,05 €","19,98 €",27,1
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"3,139",57,1.87%,1.17%,"4,070",82,1.71%,1.16%,98.38%,95.92%,27,9,0.86%,15.79%,"877,23 €","292,41 €",26,9
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,653,18,0.39%,0.37%,961,22,0.40%,0.31%,100.00%,100.00%,37,3,5.67%,16.67%,"610,13 €","49,47 €",26,3
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,204,6,0.12%,0.12%,307,12,0.13%,0.17%,99.63%,100.00%,27,0,13.24%,0.00%,"486,03 €","0,00 €",26,0
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,551,18,0.33%,0.37%,795,23,0.33%,0.33%,99.71%,90.00%,31,1,5.63%,5.56%,"565,75 €","18,25 €",25,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,551,18,0.33%,0.37%,795,23,0.33%,0.33%,99.71%,90.00%,34,4,6.17%,22.22%,"619,02 €","71,52 €",25,2
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,568,23,0.34%,0.47%,870,35,0.37%,0.50%,99.09%,100.00%,31,5,5.46%,21.74%,"896,95 €","143,21 €",25,4
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500_,640,19,0.38%,0.39%,882,21,0.37%,0.30%,92.47%,100.00%,29,3,4.53%,15.79%,"869,71 €","89,97 €",24,1
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,505,13,0.30%,0.27%,734,15,0.31%,0.21%,99.69%,100.00%,25,3,4.95%,23.08%,"1.371,45 €","161,67 €",24,2
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023,228,12,0.14%,0.25%,314,15,0.13%,0.21%,98.19%,100.00%,26,0,11.40%,0.00%,"390,24 €","0,00 €",23,0
B0FBRQYHVM,B0FBRLQK47,"CUPERINOX Ventilador Portatil, Camping, Exterior, Playa, Piscina, Festival| 5+ cargas movil| +48H de bateria | 20000mAh| Powerbank, Luz led, Mando a distancia y Temporizador",27001,"1,447",30,0.86%,0.62%,"2,059",46,0.86%,0.65%,99.13%,100.00%,23,0,1.59%,0.00%,"1.372,20 €","0,00 €",23,0
B0F54LTCFF,B0044R87QE,Arcos Cuchillo Cocina Acero Inoxidable 200 mm,280604_,"1,680",32,1.00%,0.66%,"2,386",39,1.00%,0.55%,27.00%,19.35%,26,5,1.55%,15.63%,"533,40 €","102,45 €",22,3
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012,259,8,0.15%,0.16%,400,12,0.17%,0.17%,10.77%,50.00%,36,10,13.90%,125.00%,"357,64 €","97,90 €",22,2
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,639,19,0.38%,0.39%,986,27,0.41%,0.38%,39.80%,69.23%,21,1,3.29%,5.26%,"518,99 €","23,99 €",21,1
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,258,17,0.15%,0.35%,343,21,0.14%,0.30%,83.07%,75.00%,20,2,7.75%,11.76%,"234,48 €","22,98 €",20,2
B00J3ZVMCS,B00J3ZVMCS,Arcos Serie Toscana - Juego de Cucharas para Café (6 cucharas) - Monoblock de una pieza en Acero Inoxidable 18/10 y 140 mm - Color Plata,574200,370,16,0.22%,0.33%,534,30,0.22%,0.43%,39.83%,0.00%,31,0,8.38%,0.00%,"309,69 €","0,00 €",20,0
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,166,6,0.10%,0.12%,234,8,0.10%,0.11%,99.51%,100.00%,21,1,12.65%,16.67%,"220,29 €","10,49 €",20,1
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,356,8,0.21%,0.16%,490,16,0.21%,0.23%,99.77%,100.00%,21,4,5.90%,50.00%,"419,39 €","79,56 €",19,3
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0020_PACK2,83,5,0.05%,0.10%,128,11,0.05%,0.16%,100.00%,100.00%,22,4,26.51%,80.00%,"371,78 €","67,96 €",19,4
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624,231,7,0.14%,0.14%,298,7,0.13%,0.10%,99.25%,100.00%,18,1,7.79%,14.29%,"629,82 €","34,99 €",18,1
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,537,20,0.32%,0.41%,782,27,0.33%,0.38%,100.00%,100.00%,18,0,3.35%,0.00%,"341,82 €","0,00 €",18,0
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_fbm,537,20,0.32%,0.41%,782,27,0.33%,0.38%,100.00%,100.00%,18,4,3.35%,20.00%,"342,13 €","75,96 €",18,4
B08XYZRKC4,B007TS6GWW,"ARCOS Juego de Cubiertos de 24 Piezas para Mesa. Cuberterí­a Completa para 6 Personas. Set de 6 Cucharas, 6 Cuchillos, 6 Tenedores y 6 Cucharas de Postre. Serie Toscana. Color Plata",572400,978,22,0.58%,0.45%,"1,453",27,0.61%,0.38%,49.49%,59.09%,19,1,1.94%,4.55%,"1.234,81 €","64,99 €",17,1
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,405,13,0.24%,0.27%,595,16,0.25%,0.23%,44.55%,61.54%,19,3,4.69%,23.08%,"180,20 €","27,91 €",17,2
B017DLHEGQ,B017DLHEGQ,Arcos Chaira Afilador Manual de Cuchillos 230 mm,279400,304,11,0.18%,0.23%,447,20,0.19%,0.28%,43.42%,30.77%,17,0,5.59%,0.00%,"285,02 €","0,00 €",17,0
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,612,15,0.37%,0.31%,901,21,0.38%,0.30%,37.19%,54.55%,18,0,2.94%,0.00%,"468,68 €","0,00 €",17,0
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,272,4,0.16%,0.08%,349,9,0.15%,0.13%,98.74%,100.00%,17,0,6.25%,0.00%,"165,75 €","0,00 €",17,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,947,20,0.57%,0.41%,"1,302",25,0.55%,0.35%,99.66%,100.00%,20,8,2.11%,40.00%,"515,64 €","203,76 €",17,5
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000_us,369,10,0.22%,0.21%,505,16,0.21%,0.23%,81.50%,100.00%,16,0,4.34%,0.00%,"767,84 €","0,00 €",16,0
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,369,10,0.22%,0.21%,505,16,0.21%,0.23%,81.50%,100.00%,16,0,4.34%,0.00%,"767,84 €","0,00 €",16,0
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500_2,404,11,0.24%,0.23%,638,22,0.27%,0.31%,69.62%,78.57%,18,1,4.46%,9.09%,"346,32 €","19,24 €",16,1
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,290,11,0.17%,0.23%,393,12,0.16%,0.17%,99.71%,100.00%,16,0,5.52%,0.00%,"192,44 €","0,00 €",16,0
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,290,11,0.17%,0.23%,393,12,0.16%,0.17%,99.71%,100.00%,25,12,8.62%,109.09%,"279,75 €","123,88 €",16,3
B0822MXSQQ,B00D3LF7EC, ,277000_fbm,313,13,0.19%,0.27%,468,17,0.20%,0.24%,52.15%,61.54%,15,2,4.79%,15.38%,"354,26 €","41,99 €",15,2
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900,182,5,0.11%,0.10%,234,5,0.10%,0.07%,97.67%,100.00%,16,0,8.79%,0.00%,"175,84 €","0,00 €",15,0
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900_,182,5,0.11%,0.10%,234,5,0.10%,0.07%,97.67%,100.00%,15,0,8.24%,0.00%,"164,85 €","0,00 €",15,0
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,338,8,0.20%,0.16%,498,10,0.21%,0.14%,97.32%,100.00%,16,3,4.73%,37.50%,"477,34 €","86,97 €",15,2
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,407,24,0.24%,0.49%,546,25,0.23%,0.35%,99.79%,100.00%,16,2,3.93%,8.33%,"191,84 €","23,98 €",15,2
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"1,381",61,0.82%,1.26%,"2,113",105,0.89%,1.49%,33.46%,15.87%,14,0,1.01%,0.00%,"924,95 €","0,00 €",14,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,494,11,0.29%,0.23%,582,11,0.24%,0.16%,99.39%,100.00%,14,0,2.83%,0.00%,"192,24 €","0,00 €",14,0
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,168,2,0.10%,0.04%,202,2,0.08%,0.03%,98.94%,100.00%,14,1,8.33%,50.00%,"168,56 €","12,09 €",14,1
B07G76NW26,B07G76NW26,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable de 125 mm, Cuchillo Monoblock Acero Inoxidable Color plata (12 UDS)",460400_fbm,95,4,0.06%,0.08%,148,6,0.06%,0.09%,100.00%,100.00%,14,0,14.74%,0.00%,"559,86 €","0,00 €",13,0
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500,537,20,0.32%,0.41%,782,27,0.33%,0.38%,100.00%,100.00%,24,12,4.47%,60.00%,"431,76 €","203,88 €",13,2
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99901_12pzs,407,24,0.24%,0.49%,546,25,0.23%,0.35%,99.79%,100.00%,13,6,3.19%,25.00%,"155,87 €","71,94 €",13,6
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420,569,5,0.34%,0.10%,627,5,0.26%,0.07%,87.68%,100.00%,15,0,2.64%,0.00%,"119,85 €","0,00 €",13,0
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,974,5,0.58%,0.10%,"1,419",7,0.60%,0.10%,12.51%,0.00%,14,0,1.44%,0.00%,"167,86 €","0,00 €",13,0
B00W9SPO5M,B00W9SPO5M,Arcos Tijeras de Modista de Acero Forjado 178 mm - Uso Profesional y Doméstico - Niqueladas en Plata - Serie Style,504200,94,7,0.06%,0.14%,175,8,0.07%,0.11%,98.09%,100.00%,12,1,12.77%,14.29%,"173,38 €","13,99 €",12,1
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,154,6,0.09%,0.12%,207,8,0.09%,0.11%,100.00%,100.00%,12,0,7.79%,0.00%,"89,88 €","0,00 €",12,0
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"4,009",117,2.39%,2.41%,"5,939",164,2.49%,2.33%,64.93%,12.80%,13,3,0.32%,2.56%,"181,87 €","41,97 €",12,2
