ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,"4,651",150,1.22%,1.61%,"8,287",286,1.53%,2.13%,99.50%,100.00%,72,16,1.55%,10.67%,"6.393,85 €","1.354,41 €",71,16
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,839,47,0.22%,0.50%,"1,276",67,0.24%,0.50%,80.87%,61.02%,75,10,8.94%,21.28%,"1.489,66 €","186,02 €",69,9
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"2,586",64,0.68%,0.69%,"4,137",99,0.76%,0.74%,99.95%,100.00%,92,27,3.56%,42.19%,"2.425,98 €","687,23 €",65,13
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,372000,"3,384",74,0.88%,0.79%,"5,064",105,0.93%,0.78%,34.18%,12.12%,69,3,2.04%,4.05%,"1.645,31 €","69,75 €",63,1
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,AVISPAS_PACK_2,400,19,0.10%,0.20%,539,23,0.10%,0.17%,98.77%,100.00%,66,12,16.50%,63.16%,"1.151,58 €","206,84 €",59,7
B0DQV6381X,B0GCX89NVM,"CUPERINOX - Soporte Jamonero Profesional de Acero Inoxidable | Sistema Basculante y Cabezal Giratorio | Estabilidad, Corte Ergonómico y Fácil Limpieza | Apto para Jamones y Paletillas|Elite Collection",20280,"1,831",65,0.48%,0.70%,"3,091",112,0.57%,0.83%,99.35%,100.00%,59,3,3.22%,4.62%,"5.757,73 €","289,97 €",59,3
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"5,746",118,1.50%,1.26%,"8,122",160,1.50%,1.19%,99.81%,100.00%,58,7,1.01%,5.93%,"1.697,15 €","206,18 €",56,6
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,"1,130",65,0.30%,0.70%,"1,705",124,0.31%,0.92%,99.80%,100.00%,104,56,9.20%,86.15%,"2.075,04 €","1.067,17 €",56,22
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"1,204",26,0.31%,0.28%,"1,760",34,0.32%,0.25%,54.80%,70.00%,56,1,4.65%,3.85%,"671,44 €","11,99 €",56,1
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,512,15,0.13%,0.16%,716,20,0.13%,0.15%,99.84%,100.00%,59,6,11.52%,40.00%,"857,21 €","74,99 €",55,4
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,518",37,0.40%,0.40%,"2,034",50,0.38%,0.37%,96.31%,100.00%,52,1,3.43%,2.70%,"441,76 €","8,49 €",50,1
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,562,21,0.15%,0.23%,805,24,0.15%,0.18%,100.00%,100.00%,51,2,9.07%,9.52%,"493,87 €","19,50 €",49,2
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"1,058",21,0.28%,0.23%,"1,624",33,0.30%,0.25%,99.05%,100.00%,51,3,4.82%,14.29%,"504,99 €","29,97 €",47,2
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,682,10,0.18%,0.11%,"1,036",11,0.19%,0.08%,88.96%,100.00%,45,1,6.60%,10.00%,"493,23 €","9,49 €",45,1
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,520,15,0.14%,0.16%,740,31,0.14%,0.23%,100.00%,100.00%,46,5,8.85%,33.33%,"913,92 €","93,01 €",45,4
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,"1,618",45,0.42%,0.48%,"2,354",61,0.43%,0.45%,99.90%,100.00%,45,4,2.78%,8.89%,"734,10 €","63,95 €",45,4
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,561,17,0.15%,0.18%,783,27,0.14%,0.20%,97.64%,82.35%,43,5,7.66%,29.41%,"408,22 €","47,45 €",43,5
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"6,430",166,1.68%,1.78%,"9,363",226,1.73%,1.68%,40.86%,6.75%,50,5,0.78%,3.01%,"587,00 €","60,50 €",43,4
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"1,126",36,0.29%,0.39%,"1,521",49,0.28%,0.36%,100.00%,100.00%,46,4,4.09%,11.11%,"515,80 €","45,40 €",42,4
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,561,17,0.15%,0.18%,783,27,0.14%,0.20%,97.64%,82.35%,42,2,7.49%,11.76%,"388,80 €","18,50 €",41,2
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,727,23,0.19%,0.25%,976,36,0.18%,0.27%,96.09%,100.00%,42,1,5.78%,4.35%,"558,36 €","12,99 €",41,1
B0FWM351K4,B06Y66X8SW,CUPERINOX® Couture Series - Tijera Costura Profesional 10 cm | Acero Inoxidable de Alta Precisión | Corte Fino para Detalles y Acabados | Uso Doméstico y Profesional,21960,256,5,0.07%,0.05%,363,7,0.07%,0.05%,94.85%,100.00%,45,6,17.58%,120.00%,"314,67 €","41,94 €",39,2
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,731,13,0.19%,0.14%,"1,123",18,0.21%,0.13%,99.69%,100.00%,39,2,5.34%,15.38%,"779,61 €","39,98 €",38,2
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,080",22,0.28%,0.24%,"1,509",34,0.28%,0.25%,99.42%,100.00%,38,1,3.52%,4.55%,"1.443,70 €","38,50 €",38,1
B0786LYQTP,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,305,18,0.08%,0.19%,424,22,0.08%,0.16%,84.91%,94.74%,48,8,15.74%,44.44%,"390,50 €","64,36 €",37,6
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"1,285",30,0.34%,0.32%,"1,765",43,0.33%,0.32%,99.88%,100.00%,37,0,2.88%,0.00%,"1.259,13 €","0,00 €",37,0
B00ID2NEMS,B00ID2NEMS,LIMPIASALPICADEROS PROFESIONAL 750 ML.,VP_SALPICADEROS_750ML,278,11,0.07%,0.12%,419,17,0.08%,0.13%,83.16%,66.67%,61,14,21.94%,127.27%,"529,21 €","120,78 €",36,4
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,280,30,0.07%,0.32%,388,48,0.07%,0.36%,46.53%,92.50%,49,20,17.50%,66.67%,"508,36 €","208,90 €",36,14
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,446,7,0.12%,0.08%,687,18,0.13%,0.13%,100.00%,100.00%,39,4,8.74%,57.14%,"779,61 €","79,96 €",36,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,307,7,0.08%,0.08%,443,11,0.08%,0.08%,100.00%,100.00%,39,1,12.70%,14.29%,"711,75 €","18,25 €",36,1
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500,692,20,0.18%,0.21%,"1,007",27,0.19%,0.20%,95.38%,13.04%,35,0,5.06%,0.00%,"674,04 €","0,00 €",35,0
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,475,7,0.12%,0.08%,716,10,0.13%,0.07%,99.37%,100.00%,35,0,7.37%,0.00%,"1.196,51 €","0,00 €",35,0
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,569,9,0.15%,0.10%,820,12,0.15%,0.09%,99.86%,100.00%,35,0,6.15%,0.00%,"647,75 €","0,00 €",35,0
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,422,9,0.11%,0.10%,639,14,0.12%,0.10%,100.00%,100.00%,34,0,8.06%,0.00%,"1.257,66 €","0,00 €",34,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,"1,126",36,0.29%,0.39%,"1,521",49,0.28%,0.36%,100.00%,100.00%,38,0,3.37%,0.00%,"436,82 €","0,00 €",34,0
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,453,10,0.12%,0.11%,691,14,0.13%,0.10%,92.16%,100.00%,33,2,7.28%,20.00%,"1.575,34 €","95,98 €",32,2
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"2,432",38,0.64%,0.41%,"3,323",45,0.61%,0.33%,99.87%,100.00%,34,11,1.40%,28.95%,"1.103,56 €","356,29 €",32,10
B07H1T4V1B,B07H1T4V1B,WINS – Fregasuelos Neutro Manzana 006 | Friegasuelos Limpiador para Suelos y Superficies con Aroma a Manzana Duradero | Garrafa 5 L | pH Neutro | 100% Made in Spain,WINS006,135,4,0.04%,0.04%,182,5,0.03%,0.04%,95.78%,100.00%,41,17,30.37%,425.00%,"430,09 €","171,98 €",30,10
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,727,23,0.19%,0.25%,976,36,0.18%,0.27%,96.09%,100.00%,31,0,4.26%,0.00%,"424,70 €","0,00 €",30,0
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,827,24,0.22%,0.26%,"1,167",32,0.22%,0.24%,99.90%,100.00%,32,1,3.87%,4.17%,"383,68 €","11,99 €",30,1
B0DKP7F29P,B0FS81RDVL,"Arcos Sartén Samoa Inox 24 cm, Acero inoxidable tricapa sin PFAS",726300,"1,716",32,0.45%,0.34%,"2,490",49,0.46%,0.36%,94.26%,100.00%,30,1,1.75%,3.13%,"1.138,50 €","37,95 €",30,1
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015_,"1,130",65,0.30%,0.70%,"1,705",124,0.31%,0.92%,99.80%,100.00%,35,0,3.10%,0.00%,"766,55 €","0,00 €",28,0
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,503,9,0.13%,0.10%,682,11,0.13%,0.08%,97.97%,0.00%,28,1,5.57%,11.11%,"1.233,85 €","44,95 €",28,1
B0FWJYP1S9,B0FWJYP1S9,"Arcos Afilador de cuchillos multiángulo, Preciso y duradero",610400_fbm,234,7,0.06%,0.08%,408,9,0.08%,0.07%,95.42%,100.00%,26,1,11.11%,14.29%,"671,45 €","26,95 €",26,1
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,"1,878",22,0.49%,0.24%,"2,566",26,0.47%,0.19%,16.86%,23.53%,26,1,1.38%,4.55%,"675,74 €","25,99 €",25,1
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,046",26,0.27%,0.28%,"1,486",34,0.27%,0.25%,100.00%,100.00%,27,3,2.58%,11.54%,"443,17 €","47,41 €",25,2
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015,919,25,0.24%,0.27%,"1,274",31,0.23%,0.23%,99.91%,100.00%,30,2,3.26%,8.00%,"570,63 €","37,98 €",25,2
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023,512,15,0.13%,0.16%,716,20,0.13%,0.15%,99.84%,100.00%,25,1,4.88%,6.67%,"372,15 €","14,99 €",25,1
B0189HXS8Q,B015QGR3CK,Arcos Serie Navajas Profesionales - Navaja Profesional - Hoja Filo de Acero Inoxidable NITRUM de 85 mm - Navaja de Acero Inoxidable Color amarillo,485900_fba,860,15,0.22%,0.16%,"1,156",17,0.21%,0.13%,98.44%,100.00%,28,1,3.26%,6.67%,"203,00 €","7,25 €",24,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,026",24,0.27%,0.26%,"1,572",35,0.29%,0.26%,96.42%,100.00%,29,5,2.83%,20.83%,"837,23 €","141,47 €",24,3
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,"4,525",49,1.18%,0.53%,"5,621",69,1.04%,0.51%,99.60%,100.00%,24,1,0.53%,2.04%,"713,56 €","28,99 €",24,1
B0DKP7F29P,B0DJBZ635J,"Arcos Serie Samoa Iconic | Cacerola Antiadherente Cerámico 20 cm y 2,6 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Beige | LIBRE DE (PFOA/PTFE/PFOS)",716924,"1,009",13,0.26%,0.14%,"1,502",21,0.28%,0.16%,98.84%,100.00%,24,3,2.38%,23.08%,"1.294,80 €","161,85 €",24,3
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,436,13,0.11%,0.14%,591,19,0.11%,0.14%,100.00%,100.00%,24,0,5.50%,0.00%,"431,76 €","0,00 €",24,0
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,256,3,0.07%,0.03%,324,3,0.06%,0.02%,98.98%,100.00%,25,0,9.77%,0.00%,"375,00 €","0,00 €",24,0
B017HKG9PK,B0044R87RS,Arcos Cuchillo para Maitre Negro 215 mm,151000,"1,628",46,0.43%,0.49%,"2,288",58,0.42%,0.43%,14.76%,21.43%,27,7,1.66%,15.22%,"404,73 €","104,93 €",23,3
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"3,974",117,1.04%,1.25%,"5,573",175,1.03%,1.30%,36.92%,43.12%,23,1,0.58%,0.85%,"1.517,86 €","64,99 €",23,1
B093DXB2PK,B00MDJVRG2,Arcos Latina Cuchillo para Verduras Acero Inoxidable 105 mm,100500_1_pieza,174,1,0.05%,0.01%,247,1,0.05%,0.01%,98.10%,100.00%,43,0,24.71%,0.00%,"214,57 €","0,00 €",23,0
B0FT8NPR4X,B0FT8NPR4X,BIOLEAF® – Gel WC + Desincrustante Baños Pack 2×750 ml | Limpieza Antical Baño | Fórmula Biodegradable con Esencias Marinas | Dermatológicamente Testado|100% MADE IN SPAIN,3429,592,5,0.15%,0.05%,758,8,0.14%,0.06%,99.58%,100.00%,23,0,3.89%,0.00%,"229,77 €","0,00 €",23,0
B0189HXQKQ,B017DLLFES,"Arcos Navaja Profesional de Acero Inoxidable Nitrum, Hoja 85 mm, Mango de Polipropileno, Serie Navajas Profesionales, Alta Durabilidad y Rendimiento",485700_fbm,426,11,0.11%,0.12%,580,14,0.11%,0.10%,77.93%,100.00%,23,1,5.40%,9.09%,"166,75 €","7,25 €",22,1
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,991,26,0.26%,0.28%,"1,178",33,0.22%,0.25%,97.71%,100.00%,24,0,2.42%,0.00%,"179,88 €","0,00 €",22,0
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112,569,9,0.15%,0.10%,820,12,0.15%,0.09%,99.86%,100.00%,23,0,4.04%,0.00%,"401,87 €","0,00 €",22,0
B017HKRCGK,B005LR7C44,ARCOS Bolsa Portacuchillos 12 Piezas Poliéster 730x510mm,690500_,602,6,0.16%,0.06%,856,10,0.16%,0.07%,54.66%,50.00%,21,0,3.49%,0.00%,"586,74 €","0,00 €",21,0
