ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,"10,440",342,1.48%,2.12%,"19,037",682,1.91%,2.95%,99.51%,99.76%,132,19,1.26%,5.56%,"11.794,59 €","1.625,72 €",130,18
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0020_PACK2,906,39,0.13%,0.24%,"1,310",62,0.13%,0.27%,98.73%,95.24%,146,22,16.11%,56.41%,"2.436,37 €","350,79 €",120,11
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"2,900",47,0.41%,0.29%,"4,493",72,0.45%,0.31%,64.98%,54.05%,136,14,4.69%,29.79%,"2.116,65 €","194,24 €",110,2
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,"1,294",36,0.18%,0.22%,"1,795",49,0.18%,0.21%,99.04%,100.00%,118,17,9.12%,47.22%,"1.090,55 €","155,64 €",109,10
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"1,308",23,0.19%,0.14%,"1,826",31,0.18%,0.13%,99.81%,100.00%,116,0,8.87%,0.00%,"1.854,84 €","0,00 €",106,0
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"1,441",43,0.20%,0.27%,"2,088",64,0.21%,0.28%,99.89%,100.00%,102,3,7.08%,6.98%,"1.491,41 €","44,97 €",97,3
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"2,239",72,0.32%,0.45%,"3,253",98,0.33%,0.42%,99.27%,87.30%,100,3,4.47%,4.17%,"2.807,65 €","86,97 €",95,3
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,"1,294",36,0.18%,0.22%,"1,795",49,0.18%,0.21%,99.04%,100.00%,96,3,7.42%,8.33%,"846,21 €","26,97 €",94,3
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"1,621",45,0.23%,0.28%,"1,876",51,0.19%,0.22%,95.38%,100.00%,95,3,5.86%,6.67%,"689,19 €","21,15 €",91,3
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"13,343",309,1.89%,1.92%,"19,937",415,2.00%,1.79%,15.34%,17.67%,88,3,0.66%,0.97%,"3.740,90 €","127,47 €",87,3
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,"1,490",34,0.21%,0.21%,"1,945",36,0.20%,0.16%,99.64%,100.00%,90,3,6.04%,8.82%,"1.184,04 €","40,98 €",87,3
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,903,14,0.13%,0.09%,"1,297",19,0.13%,0.08%,99.39%,100.00%,92,6,10.19%,42.86%,"1.023,16 €","67,46 €",85,5
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,"1,455",48,0.21%,0.30%,"2,020",80,0.20%,0.35%,99.89%,100.00%,107,9,7.35%,18.75%,"1.316,13 €","107,91 €",84,3
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600_2,"8,883",189,1.26%,1.17%,"12,843",261,1.29%,1.13%,8.06%,9.14%,83,2,0.93%,1.06%,"1.119,89 €","26,98 €",83,2
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"1,379",32,0.20%,0.20%,"1,985",44,0.20%,0.19%,99.22%,100.00%,105,19,7.61%,59.38%,"913,72 €","141,56 €",83,4
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"5,492",120,0.78%,0.74%,"8,768",193,0.88%,0.83%,99.86%,98.99%,106,15,1.93%,12.50%,"2.591,64 €","389,35 €",81,9
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"11,571",167,1.64%,1.04%,"14,698",225,1.48%,0.97%,99.71%,100.00%,81,8,0.70%,4.79%,"2.482,44 €","249,97 €",77,8
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,"1,810",60,0.26%,0.37%,"2,666",90,0.27%,0.39%,18.45%,17.46%,84,0,4.64%,0.00%,"831,92 €","0,00 €",76,0
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,"1,221",13,0.17%,0.08%,"1,859",16,0.19%,0.07%,99.14%,100.00%,77,1,6.31%,7.69%,"1.932,76 €","24,99 €",76,1
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"1,490",34,0.21%,0.21%,"1,945",36,0.20%,0.16%,99.64%,100.00%,74,2,4.97%,5.88%,"1.014,02 €","27,40 €",74,2
B0DVT6KPDV,B0DT73LYPQ,"CUPERINOX Cuchillos Montessori | Set de Cuchillos Infantiles de 16 Piezas | Cuchillos Niños Aprendizaje +2 Años | Incluye Delantal, Guante de Seguridad, Moldes Tabla de Cortar | Kids Collection",27016,945,7,0.13%,0.04%,"1,369",7,0.14%,0.03%,100.00%,100.00%,77,1,8.15%,14.29%,"1.028,64 €","12,99 €",74,1
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"2,033",37,0.29%,0.23%,"2,845",65,0.29%,0.28%,83.25%,100.00%,71,0,3.49%,0.00%,"847,73 €","0,00 €",70,0
B08M99RZRV,B08M99RZRV,Arcos | Cuchillo Jamonero Cuchillo deshuesador | 2 Uds | Set cuchillos jamoneros 250 mm y cuchillo deshuesador (140 mm) jamonero profesional | cuchillo carnicero profesional | Eco,703800,"2,110",28,0.30%,0.17%,"2,664",49,0.27%,0.21%,99.71%,100.00%,69,3,3.27%,10.71%,"2.635,49 €","119,97 €",69,3
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,438",29,0.20%,0.18%,"2,100",38,0.21%,0.16%,93.31%,100.00%,69,1,4.80%,3.45%,"2.587,50 €","37,50 €",68,1
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,836,13,0.12%,0.08%,"1,220",15,0.12%,0.06%,99.64%,91.67%,70,0,8.37%,0.00%,"728,65 €","0,00 €",65,0
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,879,15,0.12%,0.09%,"1,265",17,0.13%,0.07%,51.01%,100.00%,64,3,7.28%,20.00%,"545,64 €","27,61 €",64,3
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,PE2181,"2,147",31,0.30%,0.19%,"3,021",44,0.30%,0.19%,99.21%,100.00%,70,1,3.26%,3.23%,"734,81 €","10,49 €",63,1
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,574,16,0.08%,0.10%,790,27,0.08%,0.12%,100.00%,100.00%,62,2,10.80%,12.50%,"952,78 €","27,38 €",62,2
B09MSDJQJ1,B08M3B43J6,"Arcos | Juego Cuchillo Jamonero 3 Pzas | jamonero Acero Inoxidable (240 mm), afilador Chaira y Cubre jamón | Juego Cuchillos jamonero Profesional | Paleta ibérica | Eco",704300,"1,855",39,0.26%,0.24%,"2,548",49,0.26%,0.21%,99.87%,100.00%,61,0,3.29%,0.00%,"1.735,85 €","0,00 €",61,0
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,372000,"5,517",137,0.78%,0.85%,"8,426",205,0.85%,0.89%,16.64%,11.11%,73,5,1.32%,3.65%,"1.746,95 €","118,35 €",60,4
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,860,18,0.12%,0.11%,"1,217",25,0.12%,0.11%,99.82%,100.00%,61,4,7.09%,22.22%,"1.808,59 €","118,24 €",60,4
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"1,097",37,0.16%,0.23%,"1,532",55,0.15%,0.24%,99.85%,96.67%,70,6,6.38%,16.22%,"704,30 €","60,94 €",59,5
B0FQNZM34T,B0843QFQB7,Arcos Set Cuchillos 5 piezas Acero Inoxidable Nitrum. Cuchillo Cocina Profesional Afilado para Cortar Carne. Mango Ergonómico Polioximetileno POM. Serie Opera. Diseño Clásico. Color Negro.,227000,"2,045",52,0.29%,0.32%,"3,052",76,0.31%,0.33%,98.41%,87.27%,58,1,2.84%,1.92%,"7.418,29 €","124,99 €",57,1
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500_,"1,090",32,0.15%,0.20%,"1,522",48,0.15%,0.21%,99.62%,100.00%,63,3,5.78%,9.38%,"1.674,37 €","84,97 €",56,2
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"1,426",26,0.20%,0.16%,"2,049",33,0.21%,0.14%,99.60%,100.00%,57,2,4.00%,7.69%,"2.926,13 €","106,68 €",56,1
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,585,19,0.08%,0.12%,841,29,0.08%,0.13%,99.44%,100.00%,59,2,10.09%,10.53%,"754,42 €","25,99 €",56,2
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015,"1,370",29,0.19%,0.18%,"2,087",43,0.21%,0.19%,99.89%,100.00%,60,1,4.38%,3.45%,"947,40 €","18,99 €",55,1
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"3,012",49,0.43%,0.30%,"3,938",61,0.40%,0.26%,99.78%,100.00%,66,15,2.19%,30.61%,"1.606,92 €","361,07 €",53,3
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,"1,581",44,0.22%,0.27%,"1,933",50,0.19%,0.22%,99.77%,100.00%,58,0,3.67%,0.00%,"1.551,42 €","0,00 €",47,0
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,"1,067",18,0.15%,0.11%,"1,334",24,0.13%,0.10%,99.76%,100.00%,49,4,4.59%,22.22%,"459,51 €","39,00 €",45,3
B0FR444FLT,B07YYDR6D8,Arcos Juego de Cuchillos de Cocina. 3 piezas de Acero Inoxidable forjado. Impresiona yorprencon cada corte. Mango Micarta azul. Serie Brooklyn. Color Azul.,858110_,"2,263",37,0.32%,0.23%,"3,137",58,0.32%,0.25%,88.80%,81.48%,44,0,1.94%,0.00%,"4.002,68 €","0,00 €",43,0
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,555,17,0.08%,0.11%,773,22,0.08%,0.10%,100.00%,100.00%,44,0,7.93%,0.00%,"796,78 €","0,00 €",43,0
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,903,14,0.13%,0.09%,"1,297",19,0.13%,0.08%,99.39%,100.00%,46,0,5.09%,0.00%,"551,74 €","0,00 €",42,0
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,626,17,0.09%,0.11%,852,23,0.09%,0.10%,87.04%,80.00%,41,1,6.55%,5.88%,"489,69 €","11,49 €",41,1
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,632,9,0.09%,0.06%,861,13,0.09%,0.06%,96.81%,75.00%,39,1,6.17%,11.11%,"1.714,77 €","43,95 €",38,1
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,"1,312",30,0.19%,0.19%,"1,499",34,0.15%,0.15%,98.13%,100.00%,38,5,2.90%,16.67%,"284,86 €","37,45 €",37,4
B08M5K93QF,B08M5K93QF,Arcos Juego Cuchillos Mesa | 6 Uds | Cuchillo Postre | Cuchillos Mesa | Cuchillo Carne | Hoja 105 mm | Acero Inoxidable Martensítico | Mango Polipropileno | Apto lavavajillas | Envase Ecológico,703500_etq,313,6,0.04%,0.04%,476,11,0.05%,0.05%,100.00%,100.00%,40,0,12.78%,0.00%,"407,60 €","0,00 €",37,0
B0DPKXM18X,B0DNQX2BZN,"CUPERINOX Soporte Jamonero Plegable | Jamonero Giratorio | Jamonero de Bambú con Cuchillo Profesional, Afilador y Funda para Jamón | Elite Collection",20270_fbm,"2,358",98,0.33%,0.61%,"2,867",116,0.29%,0.50%,99.77%,100.00%,37,1,1.57%,1.02%,"1.609,63 €","42,49 €",37,1
B017HKSTCQ,B00VRWSIUO,Arcos Serie Ecopro - Tijeras de Cocina - Acero Inoxidable 240 mm - Mango de Acero Inoxidable - Color Plata,809800_,"1,057",38,0.15%,0.24%,"1,388",42,0.14%,0.18%,54.87%,46.88%,39,6,3.69%,15.79%,"691,11 €","103,50 €",36,4
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034,736,6,0.10%,0.04%,"1,038",9,0.10%,0.04%,99.78%,100.00%,36,0,4.89%,0.00%,"659,64 €","0,00 €",36,0
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_us,434,12,0.06%,0.07%,659,22,0.07%,0.10%,91.53%,100.00%,53,17,12.21%,141.67%,"1.037,09 €","317,45 €",36,4
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,765,13,0.11%,0.08%,"1,088",24,0.11%,0.10%,85.71%,100.00%,35,0,4.58%,0.00%,"1.259,65 €","0,00 €",35,0
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,"1,891",51,0.27%,0.32%,"3,005",72,0.30%,0.31%,14.30%,25.49%,34,6,1.80%,11.76%,"832,78 €","139,78 €",34,6
B017HKG9PK,B0044R883Q,Arcos Cuchillo Mondador Negro 80 mm,150200-cod_barras_arcos,"3,131",78,0.44%,0.48%,"4,223",95,0.42%,0.41%,9.15%,6.67%,40,0,1.28%,0.00%,"398,00 €","0,00 €",33,0
B00W9SPO5M,B00W9SPO5M,Arcos Tijeras de Modista de Acero Forjado 178 mm - Uso Profesional y Doméstico - Niqueladas en Plata - Serie Style,504200,342,3,0.05%,0.02%,454,3,0.05%,0.01%,98.54%,100.00%,33,1,9.65%,33.33%,"459,92 €","13,76 €",33,1
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,708,20,0.10%,0.12%,943,22,0.09%,0.10%,99.64%,100.00%,34,6,4.80%,30.00%,"609,97 €","114,25 €",33,5
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,"2,491",38,0.35%,0.24%,"3,255",47,0.33%,0.20%,99.90%,100.00%,33,0,1.32%,0.00%,"1.213,95 €","0,00 €",33,0
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226,879,12,0.12%,0.07%,"1,119",15,0.11%,0.06%,99.90%,100.00%,33,0,3.75%,0.00%,"720,02 €","0,00 €",32,0
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,"1,006",12,0.14%,0.07%,"1,406",13,0.14%,0.06%,57.26%,57.14%,32,0,3.18%,0.00%,"799,68 €","0,00 €",31,0
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"15,830",372,2.25%,2.31%,"24,379",610,2.45%,2.64%,13.53%,9.21%,39,23,0.25%,6.18%,"656,91 €","380,91 €",31,15
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900_,378,10,0.05%,0.06%,497,14,0.05%,0.06%,99.77%,100.00%,33,1,8.73%,10.00%,"343,94 €","10,99 €",31,1
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,571,9,0.08%,0.06%,858,15,0.09%,0.06%,99.86%,100.00%,32,0,5.60%,0.00%,"1.137,43 €","0,00 €",30,0
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,"1,260",62,0.18%,0.38%,"1,893",99,0.19%,0.43%,26.66%,19.44%,37,9,2.94%,14.52%,"764,75 €","180,95 €",30,4
B0F66KBPV1,B07N7Y7LD9,HENDI Cesta de lavavajillas Profesional para Vasos,H871348,417,39,0.06%,0.24%,633,57,0.06%,0.25%,91.32%,45.65%,30,2,7.19%,5.13%,"588,26 €","34,20 €",29,1
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420_,"1,261",33,0.18%,0.20%,"1,434",34,0.14%,0.15%,98.68%,100.00%,29,0,2.30%,0.00%,"226,23 €","0,00 €",29,0
