ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_,"24,177",383,5.16%,3.37%,"33,353",532,5.10%,3.32%,13.45%,20.50%,104,8,0.43%,2.09%,"1.088,12 €","75,07 €",99,6
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,"1,407",61,0.30%,0.54%,"1,995",80,0.30%,0.50%,92.96%,81.36%,112,6,7.96%,9.84%,"2.201,39 €","118,94 €",98,6
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800,"5,560",106,1.19%,0.93%,"7,824",150,1.20%,0.93%,99.37%,98.96%,96,5,1.73%,4.72%,"2.847,09 €","141,55 €",95,5
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"8,564",178,1.83%,1.56%,"12,190",228,1.86%,1.42%,15.44%,7.79%,109,11,1.27%,6.18%,"1.362,50 €","137,50 €",95,6
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100,"7,299",201,1.56%,1.77%,"10,534",281,1.61%,1.75%,12.87%,14.53%,97,1,1.33%,0.50%,"1.648,87 €","16,99 €",94,1
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"1,651",40,0.35%,0.35%,"2,156",49,0.33%,0.31%,96.49%,100.00%,89,1,5.39%,2.50%,"2.227,56 €","25,99 €",87,1
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"1,413",40,0.30%,0.35%,"2,022",63,0.31%,0.39%,99.89%,100.00%,103,2,7.29%,5.00%,"1.630,61 €","30,28 €",83,2
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,880,19,0.19%,0.17%,"1,130",24,0.17%,0.15%,97.27%,92.31%,78,3,8.86%,15.79%,"697,24 €","24,15 €",77,3
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"1,385",25,0.30%,0.22%,"2,097",32,0.32%,0.20%,98.98%,100.00%,81,2,5.85%,8.00%,"831,92 €","20,98 €",77,1
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,737,21,0.16%,0.18%,"1,037",26,0.16%,0.16%,100.00%,100.00%,76,5,10.31%,23.81%,"1.087,28 €","58,99 €",71,2
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,836,21,0.18%,0.18%,"1,255",34,0.19%,0.21%,98.52%,100.00%,74,3,8.85%,14.29%,"808,82 €","27,99 €",69,2
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"1,303",25,0.28%,0.22%,"1,994",50,0.30%,0.31%,98.61%,100.00%,70,3,5.37%,12.00%,"2.643,16 €","109,74 €",68,3
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,210",21,0.26%,0.18%,"1,742",35,0.27%,0.22%,100.00%,100.00%,68,1,5.62%,4.76%,"1.083,87 €","16,49 €",66,1
B0FT8NPR4X,B0FT8NPR4X,BIOLEAF® – Gel WC + Desincrustante Baños Pack 2×750 ml | Limpieza Antical Baño | Fórmula Biodegradable con Esencias Marinas | Dermatológicamente Testado|100% MADE IN SPAIN,3429,"1,094",8,0.23%,0.07%,"1,365",8,0.21%,0.05%,98.75%,100.00%,67,1,6.12%,12.50%,"658,83 €","9,99 €",64,1
B0189HXS8Q,B015QGR3CK,Arcos Serie Navajas Profesionales - Navaja Profesional - Hoja Filo de Acero Inoxidable NITRUM de 85 mm - Navaja de Acero Inoxidable Color amarillo,485900_fbm,"1,076",20,0.23%,0.18%,"1,558",40,0.24%,0.25%,95.40%,92.00%,101,21,9.39%,105.00%,"731,35 €","151,35 €",62,3
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"1,371",26,0.29%,0.23%,"1,912",32,0.29%,0.20%,99.39%,100.00%,66,1,4.81%,3.85%,"651,84 €","9,99 €",62,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,009",22,0.22%,0.19%,"1,569",28,0.24%,0.17%,91.21%,88.89%,67,2,6.64%,9.09%,"1.923,85 €","57,98 €",61,2
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,"1,163",27,0.25%,0.24%,"1,695",44,0.26%,0.27%,99.86%,100.00%,63,4,5.42%,14.81%,"1.235,43 €","72,02 €",60,4
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,900,21,0.19%,0.18%,"1,276",31,0.20%,0.19%,99.82%,100.00%,61,0,6.78%,0.00%,"712,21 €","0,00 €",59,0
B0752X4WZ6,B017DLMFXS,ARCOS Pinzas para Emplatar Acero Inoxidable 200 mm,606300FBM,"7,145",126,1.52%,1.11%,"8,951",158,1.37%,0.98%,28.85%,36.46%,60,5,0.84%,3.97%,"700,92 €","54,67 €",57,3
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"1,351",23,0.29%,0.20%,"1,933",27,0.30%,0.17%,99.88%,100.00%,55,3,4.07%,13.04%,"2.996,95 €","164,97 €",55,3
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,705500(805109),"8,564",178,1.83%,1.56%,"12,190",228,1.86%,1.42%,15.44%,7.79%,59,0,0.69%,0.00%,"695,53 €","0,00 €",55,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,970,22,0.21%,0.19%,"1,301",27,0.20%,0.17%,99.67%,100.00%,59,0,6.08%,0.00%,"606,62 €","0,00 €",55,0
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,409,37,0.09%,0.33%,577,45,0.09%,0.28%,20.19%,92.68%,73,37,17.85%,100.00%,"737,92 €","370,91 €",54,24
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,718,17,0.15%,0.15%,"1,029",28,0.16%,0.17%,93.51%,100.00%,56,2,7.80%,11.76%,"2.472,40 €","86,70 €",54,2
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,900,21,0.19%,0.18%,"1,276",31,0.20%,0.19%,99.82%,100.00%,59,10,6.56%,47.62%,"707,41 €","119,90 €",54,6
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,226",18,0.26%,0.16%,"1,857",23,0.28%,0.14%,99.02%,100.00%,53,2,4.32%,11.11%,"634,48 €","22,99 €",53,2
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017_,744,6,0.16%,0.05%,"1,086",8,0.17%,0.05%,99.90%,100.00%,54,0,7.26%,0.00%,"743,66 €","0,00 €",53,0
B0FT8QFSK3,B0FT8QFSK3,BIOLEAF® – Multiusos + Desengrasante Pack 2×750 ml | Limpieza Hogar y Cocina | Potente Antigrasa y Multiusos Brillo Duradero | Fórmula Biodegradable con Esencia Limón | 100% MADE IN SPAIN,3443,917,12,0.20%,0.11%,"1,196",12,0.18%,0.07%,98.81%,100.00%,54,0,5.89%,0.00%,"534,46 €","0,00 €",53,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,580,17,0.12%,0.15%,741,19,0.11%,0.12%,91.01%,94.12%,54,1,9.31%,5.88%,"723,47 €","13,70 €",52,1
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,452,16,0.10%,0.14%,652,24,0.10%,0.15%,98.97%,100.00%,53,3,11.73%,18.75%,"932,47 €","50,97 €",52,3
B0786LYQTP,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,467,26,0.10%,0.23%,695,42,0.11%,0.26%,77.46%,96.55%,79,16,16.92%,61.54%,"632,96 €","124,16 €",50,8
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105y22106,"1,226",18,0.26%,0.16%,"1,857",23,0.28%,0.14%,99.02%,100.00%,50,1,4.08%,5.56%,"523,18 €","11,99 €",50,1
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,788,18,0.17%,0.16%,"1,061",22,0.16%,0.14%,81.54%,87.50%,50,2,6.35%,11.11%,"1.214,98 €","43,73 €",49,2
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,880,19,0.19%,0.17%,"1,130",24,0.17%,0.15%,97.27%,92.31%,51,6,5.80%,31.58%,"482,31 €","55,26 €",46,2
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"1,210",21,0.26%,0.18%,"1,742",35,0.27%,0.22%,100.00%,100.00%,51,2,4.21%,9.52%,"840,99 €","32,98 €",46,2
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,557,15,0.12%,0.13%,781,27,0.12%,0.17%,98.95%,100.00%,46,1,8.26%,6.67%,"829,42 €","16,14 €",46,1
B0189HXS8Q,B017DLLIUO,Arcos Navaja Profesional Acero Inoxidable 85 mm,485929,956,14,0.20%,0.12%,"1,356",25,0.21%,0.16%,78.03%,61.11%,59,1,6.17%,7.14%,"445,97 €","7,55 €",45,1
B0DKP7F29P,B0DJBZ7G4Y,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716124,"1,071",21,0.23%,0.18%,"1,486",40,0.23%,0.25%,99.06%,100.00%,47,3,4.39%,14.29%,"1.558,25 €","98,45 €",45,3
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"1,056",14,0.23%,0.12%,"1,666",21,0.25%,0.13%,99.53%,100.00%,44,0,4.17%,0.00%,"1.519,36 €","0,00 €",44,0
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,353,9,0.08%,0.08%,486,10,0.07%,0.06%,99.77%,100.00%,45,1,12.75%,11.11%,"821,25 €","18,25 €",42,1
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,581,19,0.12%,0.17%,803,28,0.12%,0.17%,99.71%,100.00%,42,2,7.23%,10.53%,"692,42 €","32,73 €",42,2
B093DXB2PK,B00MDJVRG2,Arcos Latina Cuchillo para Verduras Acero Inoxidable 105 mm,100500_1_pieza,261,6,0.06%,0.05%,373,9,0.06%,0.06%,98.19%,100.00%,107,0,41.00%,0.00%,"510,54 €","0,00 €",41,0
B017HKSTCQ,B00VRWSIUO,Arcos Serie Ecopro - Tijeras de Cocina - Acero Inoxidable 240 mm - Mango de Acero Inoxidable - Color Plata,809800_,927,33,0.20%,0.29%,"1,284",45,0.20%,0.28%,63.08%,38.71%,44,6,4.75%,18.18%,"802,48 €","108,98 €",41,3
B0FT8N82NY,B0FT8N82NY,BIOLEAF® – Lavavajillas+ Desengrasante Cocina Pack 2×750 ml | Limpieza Potente Antigrasa y Vajilla Reluciente | Fórmula Biodegradable con Esencia Limón | Dermatológicamente Testado| 100% MADE IN SPAIN,3436,622,4,0.13%,0.04%,765,4,0.12%,0.02%,98.76%,100.00%,42,1,6.75%,25.00%,"415,08 €","9,99 €",41,1
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,"1,335",26,0.28%,0.23%,"1,957",45,0.30%,0.28%,99.83%,96.43%,42,3,3.15%,11.54%,"1.658,10 €","106,09 €",40,2
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,546,13,0.12%,0.11%,889,15,0.14%,0.09%,95.90%,92.31%,45,5,8.24%,38.46%,"899,55 €","99,95 €",40,5
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,851,40,0.18%,0.35%,"1,138",54,0.17%,0.34%,100.00%,100.00%,42,7,4.94%,17.50%,"788,90 €","133,08 €",40,7
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,"1,899",34,0.40%,0.30%,"2,143",35,0.33%,0.22%,99.95%,100.00%,43,1,2.26%,2.94%,"1.161,13 €","27,99 €",40,1
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000_us,485,18,0.10%,0.16%,772,26,0.12%,0.16%,91.42%,94.74%,45,1,9.28%,5.56%,"2.098,42 €","47,99 €",39,1
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,836,21,0.18%,0.18%,"1,255",34,0.19%,0.21%,98.52%,100.00%,39,5,4.67%,23.81%,"455,51 €","47,45 €",39,5
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"6,583",134,1.40%,1.18%,"9,302",185,1.42%,1.15%,16.48%,22.58%,40,2,0.61%,1.49%,"1.757,60 €","85,98 €",38,2
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,"3,202",38,0.68%,0.33%,"4,030",46,0.62%,0.29%,95.57%,100.00%,38,1,1.19%,2.63%,"1.100,62 €","28,99 €",38,1
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,404,13,0.09%,0.11%,601,24,0.09%,0.15%,98.53%,100.00%,39,4,9.65%,30.77%,"1.364,61 €","139,96 €",38,4
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015_,"1,396",85,0.30%,0.75%,"2,196",150,0.34%,0.93%,99.59%,98.28%,57,4,4.08%,4.71%,"1.254,87 €","87,96 €",38,1
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,535,29,0.11%,0.25%,742,41,0.11%,0.26%,100.00%,100.00%,48,10,8.97%,34.48%,"562,88 €","119,90 €",37,4
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"1,226",18,0.26%,0.16%,"1,857",23,0.28%,0.14%,99.02%,100.00%,36,2,2.94%,11.11%,"431,64 €","23,98 €",36,2
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,305,9,0.07%,0.08%,416,11,0.06%,0.07%,99.16%,100.00%,36,2,11.80%,22.22%,"534,44 €","29,98 €",36,2
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,832,16,0.18%,0.14%,"1,299",24,0.20%,0.15%,87.42%,100.00%,41,1,4.93%,6.25%,"1.475,59 €","35,99 €",35,1
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900_,384,8,0.08%,0.07%,531,13,0.08%,0.08%,99.78%,100.00%,35,0,9.11%,0.00%,"373,36 €","0,00 €",35,0
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700fbm,"1,385",25,0.30%,0.22%,"2,097",32,0.32%,0.20%,98.98%,100.00%,41,5,2.96%,20.00%,"483,09 €","51,45 €",35,4
B07M8DDJ9B,B07M8DDJ9B,"WINS– Ambientador Lavanda Concentrado | Perfume Intenso y Duradero para Hogar, Oficinas y Espacios Comunes | Aroma Natural Relajante | Garrafa 5L | 100% Made in Spain",WINS008,241,19,0.05%,0.17%,332,21,0.05%,0.13%,60.07%,72.22%,38,12,15.77%,63.16%,"678,79 €","213,74 €",34,9
B0CN13SJ98,B0CN13SJ98,"HENDI Expositor con cubierta deslizante roll-top, Doble",H871768,648,57,0.14%,0.50%,"1,011",82,0.15%,0.51%,85.49%,91.04%,36,6,5.56%,10.53%,"1.719,79 €","286,50 €",34,5
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,580,3,0.12%,0.03%,733,3,0.11%,0.02%,92.51%,100.00%,36,2,6.21%,66.67%,"351,00 €","19,50 €",33,1
