ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,705500(805109),"7,186",179,2.23%,2.01%,"10,128",228,2.22%,1.82%,25.18%,20.41%,131,0,1.82%,0.00%,"1.570,69 €","0,00 €",116,0
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,868,80,0.27%,0.90%,"1,305",107,0.29%,0.85%,88.74%,81.01%,136,28,15.67%,35.00%,"2.715,33 €","556,25 €",110,22
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,807,28,0.25%,0.31%,"1,163",37,0.26%,0.30%,90.62%,78.95%,114,7,14.13%,25.00%,"1.661,24 €","104,93 €",107,7
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,"1,126",13,0.35%,0.15%,"1,581",19,0.35%,0.15%,99.73%,100.00%,101,3,8.97%,23.08%,"1.105,49 €","28,47 €",98,3
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_,"2,075",78,0.64%,0.87%,"3,224",102,0.71%,0.81%,56.49%,46.67%,135,48,6.51%,61.54%,"1.498,93 €","458,22 €",92,10
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"1,757",43,0.55%,0.48%,"2,749",56,0.60%,0.45%,53.13%,59.38%,92,6,5.24%,13.95%,"1.451,46 €","90,46 €",89,5
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100,"4,201",156,1.30%,1.75%,"6,252",231,1.37%,1.84%,14.82%,0.63%,89,0,2.12%,0.00%,"1.467,73 €","0,00 €",87,0
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,485,39,0.15%,0.44%,651,58,0.14%,0.46%,81.57%,90.70%,139,55,28.66%,141.03%,"1.367,78 €","528,45 €",86,22
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,"1,144",93,0.36%,1.04%,"1,712",167,0.38%,1.33%,99.17%,98.60%,133,57,11.63%,61.29%,"2.696,18 €","1.104,23 €",83,28
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"1,253",34,0.39%,0.38%,"1,479",38,0.32%,0.30%,88.88%,81.25%,80,7,6.38%,20.59%,"598,26 €","51,13 €",71,5
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,501,18,0.16%,0.20%,686,24,0.15%,0.19%,99.69%,100.00%,71,5,14.17%,27.78%,"851,29 €","59,95 €",67,5
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,504,24,0.16%,0.27%,727,33,0.16%,0.26%,93.69%,88.89%,65,5,12.90%,20.83%,"615,73 €","46,33 €",63,3
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"2,658",63,0.83%,0.71%,"4,011",87,0.88%,0.69%,99.57%,100.00%,78,23,2.93%,36.51%,"2.063,29 €","589,79 €",55,10
B0786LYQTP,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,332,29,0.10%,0.32%,454,38,0.10%,0.30%,97.61%,100.00%,65,11,19.58%,37.93%,"510,25 €","86,35 €",53,8
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,2020CUP,651,9,0.20%,0.10%,929,18,0.20%,0.14%,88.93%,100.00%,51,1,7.83%,11.11%,"698,70 €","13,99 €",51,1
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_fbm,"1,203",30,0.37%,0.34%,"2,137",60,0.47%,0.48%,98.26%,91.43%,51,0,4.24%,0.00%,"4.589,49 €","0,00 €",51,0
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,594,18,0.18%,0.20%,865,24,0.19%,0.19%,98.66%,100.00%,67,4,11.28%,22.22%,"1.102,77 €","63,90 €",50,3
B0FT8NPR4X,B0FT8NPR4X,BIOLEAF® – Gel WC + Desincrustante Baños Pack 2×750 ml | Limpieza Antical Baño | Fórmula Biodegradable con Esencias Marinas | Dermatológicamente Testado|100% MADE IN SPAIN,3429,508,9,0.16%,0.10%,652,10,0.14%,0.08%,98.19%,85.71%,52,2,10.24%,22.22%,"519,48 €","19,98 €",50,2
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,464,21,0.14%,0.24%,649,27,0.14%,0.22%,99.67%,96.15%,53,7,11.42%,33.33%,"777,12 €","87,58 €",49,5
B0FGDF2SHZ,B0FGDF2SHZ,VINFERMATON Antihormigas Efecto Permanente | Insecticida Cucarachas y Hormigas Pack 2×600 ml | Efecto hasta 1 año | Interior y Exterior | Profesional y Doméstico | MADE IN SPAIN,V0013_PACK2,305,14,0.09%,0.16%,416,23,0.09%,0.18%,81.43%,50.00%,52,2,17.05%,14.29%,"809,52 €","31,24 €",49,2
B017HKG9PK,B0044R87RS,Arcos Cuchillo para Maitre Negro 215 mm,151000,"2,226",63,0.69%,0.71%,"3,313",101,0.73%,0.81%,30.29%,14.86%,47,3,2.11%,4.76%,"704,53 €","44,97 €",46,2
B0189HXS8Q,B017DLLIUO,Arcos Navaja Profesional Acero Inoxidable 85 mm,485929,757,12,0.24%,0.13%,"1,115",13,0.24%,0.10%,93.35%,81.82%,55,1,7.27%,8.33%,"415,38 €","7,55 €",45,1
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,796,16,0.25%,0.18%,"1,220",24,0.27%,0.19%,94.81%,100.00%,47,0,5.90%,0.00%,"1.809,50 €","0,00 €",45,0
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,982,30,0.30%,0.34%,"1,325",38,0.29%,0.30%,99.75%,100.00%,52,5,5.30%,16.67%,"779,98 €","74,95 €",45,2
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"1,036",19,0.32%,0.21%,"1,528",27,0.34%,0.22%,99.77%,100.00%,45,1,4.34%,5.26%,"2.474,55 €","54,99 €",44,1
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,659,19,0.20%,0.21%,829,20,0.18%,0.16%,99.36%,100.00%,42,1,6.37%,5.26%,"575,40 €","13,70 €",42,1
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,"1,126",13,0.35%,0.15%,"1,581",19,0.35%,0.15%,99.73%,100.00%,44,5,3.91%,38.46%,"513,61 €","45,80 €",42,4
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,632,21,0.20%,0.24%,885,25,0.19%,0.20%,99.88%,100.00%,43,0,6.80%,0.00%,"731,13 €","0,00 €",41,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"1,049",16,0.33%,0.18%,"1,475",27,0.32%,0.22%,98.51%,100.00%,45,4,4.29%,25.00%,"448,98 €","38,23 €",40,2
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,701,51,0.22%,0.57%,988,65,0.22%,0.52%,99.89%,100.00%,53,4,7.56%,7.84%,"635,47 €","47,96 €",40,4
B0F54LTCFF,B0044R87UA,Arcos Cuchillo Jamonero con Alveolos Acero Inoxidable 240mm,281801_,"1,160",36,0.36%,0.40%,"1,666",45,0.37%,0.36%,32.79%,32.14%,40,0,3.45%,0.00%,"796,33 €","0,00 €",39,0
B0GY2G2Y86,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,769,27,0.24%,0.30%,"1,135",49,0.25%,0.39%,99.38%,100.00%,39,2,5.07%,7.41%,"779,61 €","39,98 €",38,2
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,274,9,0.09%,0.10%,408,10,0.09%,0.08%,100.00%,100.00%,43,1,15.69%,11.11%,"772,57 €","16,99 €",38,1
B0G4S268RT,B0G21QLYZ1,"BIOLEAF–Lavavajillas Manual Pack 2×750 ml (1,5 L) – Detergente Concentrado Desengrasante – Vajilla Brillante y Aclarado Fácil – Biodegradable – Sin Disruptores Endocrinos",2699,183,3,0.06%,0.03%,246,4,0.05%,0.03%,99.13%,100.00%,39,1,21.31%,33.33%,"389,61 €","9,99 €",38,1
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,504,24,0.16%,0.27%,727,33,0.16%,0.26%,93.69%,88.89%,38,1,7.54%,4.17%,"351,87 €","9,17 €",37,1
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600,"3,246",77,1.01%,0.86%,"4,704",109,1.03%,0.87%,12.33%,15.85%,38,0,1.17%,0.00%,"466,96 €","0,00 €",37,0
B0788NSRGR,B0788NSRGR,WINS-Detergente Máquinas Lavavajillas Profesional Aguas Duras 012 | Garrafa 5 L | Limpieza Potente de Vajilla en Lavavajillas Industriales | Uso Profesional | 100% Made in Spain,WINS012_5l,126,21,0.04%,0.24%,168,29,0.04%,0.23%,78.15%,100.00%,43,16,34.13%,76.19%,"709,55 €","255,94 €",36,12
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"10,491",218,3.26%,2.44%,"13,864",293,3.05%,2.34%,1.36%,7.22%,34,1,0.32%,0.46%,"350,32 €","10,25 €",34,1
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,510,22,0.16%,0.25%,710,29,0.16%,0.23%,97.98%,94.74%,46,1,9.02%,4.55%,"528,75 €","11,50 €",34,1
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_us,498,15,0.15%,0.17%,751,22,0.16%,0.18%,99.84%,100.00%,39,2,7.83%,13.33%,"779,53 €","39,90 €",33,2
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,036",35,0.32%,0.39%,"1,613",53,0.35%,0.42%,95.70%,95.24%,35,4,3.38%,11.43%,"1.012,04 €","113,35 €",33,2
B0DKP7F29P,B0DJBZ7G4Y,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716124,731,10,0.23%,0.11%,"1,014",13,0.22%,0.10%,97.58%,100.00%,33,0,4.51%,0.00%,"1.120,35 €","0,00 €",33,0
B0F9X4NXL3,B0F9KW1V3K,"Cuchillos Mesa, cuchillo carne, cuchillo mantequilla, Set 12 piezas, acero inoxidable, hoja con filo y sierra, cuchillo untar. Apto lavavajillas. Mango ergonomico",20043_12,556,21,0.17%,0.24%,772,28,0.17%,0.22%,99.57%,100.00%,47,11,8.45%,52.38%,"557,01 €","125,37 €",33,6
B0FHQJSLGJ,B0FHQJSLGJ,"VINFERMATON - Insecticida Antipolillas Perfumado | Pack 3 x 300 ml | Protección para Armarios, Ropa y Tejidos | Elimina Polillas y Larvas | Aroma Agradable | Uso en Ambientes y Textiles",V1308_PACK3,496,13,0.15%,0.15%,664,20,0.15%,0.16%,99.15%,100.00%,35,1,7.06%,7.69%,"455,10 €","13,00 €",33,1
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,987,12,0.31%,0.13%,"1,151",14,0.25%,0.11%,98.45%,91.67%,32,2,3.24%,16.67%,"238,50 €","13,68 €",32,2
B0GTZB24Q5,B0GTZB24Q5,"VINFERMATON- Fregasuelos Insecticida Pack 2×1L | Antihormigas y Anticucarachas | Elimina Hormigas, Cucarachas y Arañas |Uso Directo en Zócalos y Suelos| Friegasuelos Aroma Lavanda |100% MADE IN SPAIN",FriegasuelosInsecticida_Pack2,496,16,0.15%,0.18%,646,18,0.14%,0.14%,98.97%,100.00%,32,2,6.45%,12.50%,"479,68 €","29,98 €",32,2
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"1,036",35,0.32%,0.39%,"1,613",53,0.35%,0.42%,95.70%,95.24%,31,3,2.99%,8.57%,"898,69 €","86,97 €",31,3
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420,937,11,0.29%,0.12%,"1,044",11,0.23%,0.09%,98.53%,90.00%,36,2,3.84%,18.18%,"287,64 €","15,98 €",31,1
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,518,11,0.16%,0.12%,777,12,0.17%,0.10%,94.53%,91.67%,31,0,5.98%,0.00%,"1.393,45 €","0,00 €",31,0
B0FT8N82NY,B0FT8N82NY,BIOLEAF® – Lavavajillas+ Desengrasante Cocina Pack 2×750 ml | Limpieza Potente Antigrasa y Vajilla Reluciente | Fórmula Biodegradable con Esencia Limón | Dermatológicamente Testado| 100% MADE IN SPAIN,3436,"14,981",2,4.65%,0.02%,"24,999",2,5.49%,0.02%,93.95%,100.00%,31,1,0.21%,50.00%,"309,69 €","9,99 €",31,1
B0FT8QFSK3,B0FT8QFSK3,BIOLEAF® – Multiusos + Desengrasante Pack 2×750 ml | Limpieza Hogar y Cocina | Potente Antigrasa y Multiusos Brillo Duradero | Fórmula Biodegradable con Esencia Limón | 100% MADE IN SPAIN,3443,435,5,0.14%,0.06%,559,6,0.12%,0.05%,98.44%,100.00%,31,0,7.13%,0.00%,"309,69 €","0,00 €",31,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"1,049",16,0.33%,0.18%,"1,475",27,0.32%,0.22%,98.51%,100.00%,36,0,3.43%,0.00%,"359,64 €","0,00 €",30,0
B017HKSTCQ,B00VRWSIUO,Arcos Serie Ecopro - Tijeras de Cocina - Acero Inoxidable 240 mm - Mango de Acero Inoxidable - Color Plata,809800_,897,30,0.28%,0.34%,"1,209",44,0.27%,0.35%,31.80%,54.84%,30,1,3.34%,3.33%,"547,50 €","18,25 €",29,1
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700fbm,554,17,0.17%,0.19%,810,21,0.18%,0.17%,98.17%,100.00%,33,2,5.96%,11.76%,"392,67 €","20,98 €",29,2
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,253",34,0.39%,0.38%,"1,479",38,0.32%,0.30%,88.88%,81.25%,31,2,2.47%,5.88%,"263,19 €","16,98 €",29,2
B0189HXS8Q,B015QGR3CK,Arcos Serie Navajas Profesionales - Navaja Profesional - Hoja Filo de Acero Inoxidable NITRUM de 85 mm - Navaja de Acero Inoxidable Color amarillo,485900_fbm,750,11,0.23%,0.12%,992,13,0.22%,0.10%,81.13%,88.89%,39,1,5.20%,9.09%,"282,75 €","7,25 €",28,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,299,10,0.09%,0.11%,446,17,0.10%,0.14%,99.50%,100.00%,39,11,13.04%,110.00%,"706,25 €","195,25 €",28,2
B017HKRCGK,B005LR7C44,ARCOS Bolsa Portacuchillos 12 Piezas Poliéster 730x510mm,690500_,521,11,0.16%,0.12%,728,18,0.16%,0.14%,82.29%,50.00%,27,1,5.18%,9.09%,"754,84 €","27,94 €",27,1
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,703,19,0.22%,0.21%,946,22,0.21%,0.18%,46.97%,54.55%,27,2,3.84%,10.53%,"674,73 €","49,98 €",26,2
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0020_PACK_Fba,"2,061",133,0.64%,1.49%,"2,886",189,0.63%,1.51%,99.23%,100.00%,26,1,1.26%,0.75%,"480,74 €","18,49 €",26,1
B08DV2WMBQ,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500,583,24,0.18%,0.27%,837,40,0.18%,0.32%,99.35%,100.00%,37,13,6.35%,54.17%,"1.092,55 €","372,79 €",25,5
B009KKK16Y,B009KKK16Y,"HENDI Pasta-gel combustible para Fondue, 3 unidades, para el quemador de alcohol para Fondue de HENDI 111420, tiempo de combustión de aproximadamente 2 horas, quemador de Fondue, 80 gr",H190036,251,6,0.08%,0.07%,334,6,0.07%,0.05%,96.01%,100.00%,29,6,11.55%,100.00%,"289,88 €","59,94 €",24,2
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015,692,28,0.21%,0.31%,980,34,0.22%,0.27%,99.89%,100.00%,27,3,3.90%,10.71%,"510,65 €","53,65 €",24,2
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,133",11,0.35%,0.12%,"1,658",15,0.36%,0.12%,99.67%,100.00%,24,0,2.12%,0.00%,"287,76 €","0,00 €",24,0
B00ID2NEMS,B00ID2NEMS,LIMPIASALPICADEROS PROFESIONAL 750 ML.,VP_SALPICADEROS_750ML,186,12,0.06%,0.13%,256,18,0.06%,0.14%,57.52%,80.00%,60,42,32.26%,350.00%,"471,52 €","315,10 €",23,6
B0714CRSCQ,B0714CRSCQ,Arcos Cuchillo Mondador Negro 100 mm,150300,602,11,0.19%,0.12%,896,17,0.20%,0.14%,35.24%,0.00%,26,0,4.32%,0.00%,"258,70 €","0,00 €",23,0
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_fbm,601,29,0.19%,0.32%,825,43,0.18%,0.34%,100.00%,100.00%,24,4,3.99%,13.79%,"455,72 €","75,92 €",23,4
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,554,17,0.17%,0.19%,810,21,0.18%,0.17%,98.17%,100.00%,25,0,4.51%,0.00%,"262,42 €","0,00 €",23,0
