ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"6,563",99,1.95%,1.09%,"9,127",132,1.91%,1.01%,99.81%,100.00%,118,8,1.80%,8.08%,"3.537,30 €","237,40 €",116,7
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,"1,303",21,0.39%,0.23%,"2,012",37,0.42%,0.28%,99.66%,100.00%,134,6,10.28%,28.57%,"1.405,66 €","62,94 €",113,6
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,642,14,0.19%,0.15%,890,19,0.19%,0.15%,97.54%,46.15%,106,6,16.51%,42.86%,"981,17 €","55,57 €",100,5
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"1,104",28,0.33%,0.31%,"1,584",37,0.33%,0.28%,99.78%,100.00%,103,0,9.33%,0.00%,"1.646,97 €","0,00 €",100,0
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"7,371",127,2.19%,1.40%,"9,553",159,2.00%,1.22%,59.52%,52.34%,94,9,1.28%,7.09%,"3.947,06 €","377,91 €",92,8
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"17,316",375,5.14%,4.14%,"23,907",516,5.01%,3.96%,6.94%,8.89%,104,0,0.60%,0.00%,"1.002,32 €","0,00 €",92,0
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,PE2181,"1,303",21,0.39%,0.23%,"2,012",37,0.42%,0.28%,99.66%,100.00%,102,0,7.83%,0.00%,"1.069,98 €","0,00 €",84,0
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"1,945",47,0.58%,0.52%,"2,803",63,0.59%,0.48%,45.04%,89.74%,83,2,4.27%,4.26%,"993,89 €","23,98 €",83,2
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"1,461",33,0.43%,0.36%,"1,912",41,0.40%,0.31%,99.47%,100.00%,81,4,5.54%,12.12%,"2.100,25 €","99,02 €",81,4
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,944,17,0.28%,0.19%,"1,321",28,0.28%,0.21%,70.66%,46.15%,71,2,7.52%,11.76%,"1.772,79 €","48,48 €",69,1
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,"1,404",30,0.42%,0.33%,"2,048",45,0.43%,0.35%,50.00%,100.00%,65,5,4.63%,16.67%,"706,85 €","47,45 €",63,5
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"7,705",91,2.29%,1.01%,"9,565",115,2.00%,0.88%,99.09%,100.00%,61,5,0.79%,5.49%,"1.981,89 €","162,45 €",60,5
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,"1,536",60,0.46%,0.66%,"2,337",88,0.49%,0.68%,16.15%,6.25%,65,0,4.23%,0.00%,"593,47 €","0,00 €",58,0
B017DLM9SO,B017DLM9SO,ARCOS Tenedores para Tartas Acero Inoxidable 18/10 140 mm,574300_,940,38,0.28%,0.42%,"1,370",53,0.29%,0.41%,29.24%,2.63%,59,0,6.28%,0.00%,"605,43 €","0,00 €",55,0
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"2,403",67,0.71%,0.74%,"3,801",109,0.80%,0.84%,99.42%,100.00%,67,25,2.79%,37.31%,"1.753,55 €","630,05 €",54,14
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,945",47,0.58%,0.52%,"2,803",63,0.59%,0.48%,45.04%,89.74%,56,7,2.88%,14.89%,"668,94 €","81,43 €",54,6
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012_,807,20,0.24%,0.22%,"1,121",27,0.23%,0.21%,48.02%,72.73%,61,6,7.56%,30.00%,"484,27 €","47,64 €",53,6
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,"3,628",144,1.08%,1.59%,"6,450",273,1.35%,2.09%,98.77%,100.00%,52,13,1.43%,9.03%,"4.620,98 €","1.111,37 €",51,12
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"1,221",34,0.36%,0.38%,"1,446",35,0.30%,0.27%,89.87%,94.74%,51,0,4.18%,0.00%,"390,27 €","0,00 €",50,0
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,507,14,0.15%,0.15%,672,16,0.14%,0.12%,99.16%,100.00%,49,2,9.66%,14.29%,"478,07 €","19,50 €",47,2
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,464,12,0.14%,0.13%,764,19,0.16%,0.15%,96.95%,100.00%,55,11,11.85%,91.67%,"1.099,45 €","219,89 €",45,2
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,466,19,0.14%,0.21%,634,24,0.13%,0.18%,100.00%,100.00%,50,9,10.73%,47.37%,"949,50 €","170,91 €",43,7
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,409,13,0.12%,0.14%,552,18,0.12%,0.14%,99.40%,100.00%,44,2,10.76%,15.38%,"329,56 €","14,98 €",43,1
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,719,39,0.21%,0.43%,"1,103",56,0.23%,0.43%,59.92%,7.32%,46,3,6.40%,7.69%,"960,12 €","62,55 €",43,3
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,421,14,0.12%,0.15%,603,21,0.13%,0.16%,97.37%,100.00%,48,6,11.40%,42.86%,"719,52 €","89,94 €",40,3
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,842,8,0.25%,0.09%,"1,271",11,0.27%,0.08%,74.89%,100.00%,34,0,4.04%,0.00%,"1.223,66 €","0,00 €",34,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,765,21,0.23%,0.23%,963,29,0.20%,0.22%,99.26%,100.00%,34,2,4.44%,9.52%,"463,64 €","25,02 €",34,2
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,833,21,0.25%,0.23%,"1,195",27,0.25%,0.21%,98.44%,93.33%,34,1,4.08%,4.76%,"339,66 €","9,99 €",34,1
B0FGDJJ12N,B0FGDJJ12N,VINFERMATON – Insecticida Avispas y Nidos Exterior 600 ml | Válvula Largo Alcance hasta 4 m | Acción Profesional Inmediata | 100% MADE IN SPAIN,V0020,184,5,0.05%,0.06%,241,7,0.05%,0.05%,96.26%,100.00%,39,3,21.20%,60.00%,"467,61 €","35,97 €",34,3
B017HKG9PK,B0044R87YQ,Arcos Cuchillo para Maitre Negro 100 mm,150500_pp,"1,131",35,0.34%,0.39%,"1,519",49,0.32%,0.38%,32.84%,18.92%,41,0,3.63%,0.00%,"408,11 €","0,00 €",33,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,463,20,0.14%,0.22%,644,27,0.13%,0.21%,99.32%,100.00%,35,5,7.56%,25.00%,"400,17 €","55,47 €",32,4
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,642,14,0.19%,0.15%,890,19,0.19%,0.15%,97.54%,46.15%,31,1,4.83%,7.14%,"294,49 €","9,49 €",31,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"1,113",28,0.33%,0.31%,"1,604",38,0.34%,0.29%,88.44%,100.00%,33,1,2.96%,3.57%,"956,67 €","28,99 €",31,1
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,395,18,0.12%,0.20%,566,28,0.12%,0.21%,98.72%,100.00%,32,3,8.10%,16.67%,"383,68 €","35,97 €",31,3
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,294,9,0.09%,0.10%,411,10,0.09%,0.08%,98.34%,100.00%,30,1,10.20%,11.11%,"540,30 €","17,99 €",30,1
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,956,16,0.28%,0.18%,"1,395",21,0.29%,0.16%,98.88%,100.00%,29,0,3.03%,0.00%,"1.159,71 €","0,00 €",29,0
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,343,16,0.10%,0.18%,478,30,0.10%,0.23%,36.38%,60.71%,40,12,11.66%,75.00%,"318,47 €","94,49 €",28,5
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500,309,6,0.09%,0.07%,482,8,0.10%,0.06%,96.53%,100.00%,28,0,9.06%,0.00%,"1.035,72 €","0,00 €",28,0
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,113",28,0.33%,0.31%,"1,604",38,0.34%,0.29%,88.44%,100.00%,28,1,2.52%,3.57%,"811,72 €","28,99 €",28,1
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,765,21,0.23%,0.23%,963,29,0.20%,0.22%,99.26%,100.00%,28,0,3.66%,0.00%,"383,82 €","0,00 €",28,0
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,277,5,0.08%,0.06%,385,6,0.08%,0.05%,90.83%,83.33%,32,9,11.55%,180.00%,"360,93 €","90,30 €",27,4
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,855,19,0.25%,0.21%,"1,226",22,0.26%,0.17%,35.93%,37.50%,27,0,3.16%,0.00%,"701,73 €","0,00 €",27,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"1,461",33,0.43%,0.36%,"1,912",41,0.40%,0.31%,99.47%,100.00%,28,2,1.92%,6.06%,"726,68 €","50,94 €",27,1
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,703,10,0.21%,0.11%,"1,006",12,0.21%,0.09%,99.43%,87.50%,28,1,3.98%,10.00%,"1.119,26 €","39,95 €",27,1
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"4,640",167,1.38%,1.84%,"6,700",226,1.40%,1.73%,68.55%,29.87%,28,22,0.60%,13.17%,"474,56 €","371,06 €",26,20
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,610,10,0.18%,0.11%,856,13,0.18%,0.10%,99.74%,100.00%,26,0,4.26%,0.00%,"1.431,56 €","0,00 €",26,0
B0CQ5G2HVQ,B09T9S9NZ4,"Arcos Sarten Antiadherente 24 cm - Aluminio Forjado, Full Induction, Mango Acero Inoxidable Efecto Frío, Apta Lavavajillas, Ahorro Energético, Serie Samoa",716310,538,6,0.16%,0.07%,748,8,0.16%,0.06%,76.64%,50.00%,26,0,4.83%,0.00%,"968,50 €","0,00 €",26,0
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,342,21,0.10%,0.23%,501,28,0.10%,0.21%,99.27%,100.00%,27,4,7.89%,19.05%,"396,74 €","51,97 €",26,4
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,389,10,0.12%,0.11%,559,14,0.12%,0.11%,99.61%,100.00%,38,11,9.77%,110.00%,"686,20 €","193,45 €",25,3
B08Q7W1Q4K,B08Q7W1Q4K,"Tradineur - Pack de 2 Graseras de metal de Ø 9,3 x 11 cm - Incluye filtro, asa y tapa - Aceitera con colador para conservación de aceite de acero inoxidable - Capacidad de 550 ml",22105+22106,270,8,0.08%,0.09%,354,11,0.07%,0.08%,98.78%,66.67%,25,0,9.26%,0.00%,"274,75 €","0,00 €",25,0
B017HKG9PK,B0044R87RS,Arcos Cuchillo para Maitre Negro 215 mm,151000,"4,213",120,1.25%,1.33%,"6,127",188,1.28%,1.44%,6.61%,10.27%,27,5,0.64%,4.17%,"404,98 €","74,95 €",24,4
B0CQLNJVKL,B0BRNMK276,"Arcos Sartenes Antiadherentes 20/24 cm - Aluminio Fundido, Asas Silicona, Ahorro Energético, Compatible con Inducción y Lavavajillas, Serie Thera, Negro/Azul",7198000,371,13,0.11%,0.14%,511,17,0.11%,0.13%,85.20%,84.62%,24,0,6.47%,0.00%,"1.212,00 €","0,00 €",24,0
B0CN13SJ98,B0CN13SJ98,"HENDI Expositor con cubierta deslizante roll-top, Doble",H871768,695,61,0.21%,0.67%,"1,076",96,0.23%,0.74%,53.79%,20.63%,25,3,3.60%,4.92%,"1.193,75 €","143,25 €",24,3
B017HKRCGK,B00BHZPGHO,ARCOS Bolsa Portacuchillos para 17 Piezas Poliéster Negra,691400_,523,13,0.16%,0.14%,738,14,0.15%,0.11%,94.68%,75.00%,24,0,4.59%,0.00%,"1.079,76 €","0,00 €",23,0
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,460,13,0.14%,0.14%,694,17,0.15%,0.13%,99.66%,100.00%,23,1,5.00%,7.69%,"641,78 €","26,00 €",23,1
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300,394,7,0.12%,0.08%,545,9,0.11%,0.07%,100.00%,100.00%,31,1,7.87%,14.29%,"744,09 €","23,99 €",23,1
B0CRDY65RY,B09T9QCXL9,Arcos Cacerola Antiadherente Aluminio Forjado 28 cm,717110,982,11,0.29%,0.12%,"1,394",17,0.29%,0.13%,86.22%,77.78%,24,0,2.44%,0.00%,"1.314,00 €","0,00 €",23,0
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,302,12,0.09%,0.13%,463,16,0.10%,0.12%,99.27%,100.00%,25,2,8.28%,16.67%,"447,75 €","33,98 €",23,2
B0F1ZF7H1L,B005LR68DU,Arcos Cuchillo Jamonero con Alveolos 250 mm,231000_,741,37,0.22%,0.41%,"1,058",48,0.22%,0.37%,63.54%,57.14%,23,3,3.10%,8.11%,"770,27 €","100,47 €",22,3
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,430,18,0.13%,0.20%,648,24,0.14%,0.18%,80.07%,100.00%,25,0,5.81%,0.00%,"1.199,75 €","0,00 €",22,0
B0714CRSCQ,B0714CRSCQ,Arcos Cuchillo Mondador Negro 100 mm,150300,813,20,0.24%,0.22%,"1,228",27,0.26%,0.21%,19.31%,0.00%,28,0,3.44%,0.00%,"278,60 €","0,00 €",22,0
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,221",34,0.36%,0.38%,"1,446",35,0.30%,0.27%,89.87%,94.74%,22,1,1.80%,2.94%,"186,78 €","8,49 €",22,1
B0F1N351DY,B073V5RN1J,Arcos Cuchillo Mondador Acero Inoxidable NITRUM 100 mm - Ideal para Pelar Frutas y Verduras - Mango Ergonómico Polipropileno Negro - Serie Nova,816500_1pieza,525,8,0.16%,0.09%,636,9,0.13%,0.07%,98.94%,100.00%,29,1,5.52%,12.50%,"130,28 €","4,49 €",21,1
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,255,4,0.08%,0.04%,366,5,0.08%,0.04%,100.00%,100.00%,23,2,9.02%,50.00%,"268,19 €","19,82 €",21,1
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034,308,5,0.09%,0.06%,467,9,0.10%,0.07%,99.25%,100.00%,21,0,6.82%,0.00%,"420,12 €","0,00 €",20,0
B017HKRCGK,B005LR7C44,ARCOS Bolsa Portacuchillos 12 Piezas Poliéster 730x510mm,690500_,"1,417",22,0.42%,0.24%,"2,146",32,0.45%,0.25%,9.54%,0.00%,20,0,1.41%,0.00%,"558,80 €","0,00 €",19,0
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,896,31,0.27%,0.34%,"1,386",46,0.29%,0.35%,32.58%,57.14%,19,4,2.12%,12.90%,"467,21 €","95,96 €",19,4
B0F54LTCFF,B07JJGTQK4,Arcos Conjunto Cuchillos 3 piezas - Acero Inoxidable Nitrum y Hoja mm. Cuchillo cocina profesional cocinar. 590 gr. Mango ergonómico polioximetileno POM. Serie Universal. Mayor control. Color negro.,807410_,366,4,0.11%,0.04%,587,4,0.12%,0.03%,80.11%,100.00%,20,0,5.46%,0.00%,"809,80 €","0,00 €",19,0
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,206,2,0.06%,0.02%,304,2,0.06%,0.02%,99.62%,100.00%,19,0,9.22%,0.00%,"664,81 €","0,00 €",19,0
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,598,34,0.18%,0.38%,911,57,0.19%,0.44%,56.69%,68.89%,30,15,5.02%,44.12%,"608,00 €","291,05 €",19,9
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,"1,404",30,0.42%,0.33%,"2,048",45,0.43%,0.35%,50.00%,100.00%,29,15,2.07%,50.00%,"308,96 €","140,70 €",19,6
