ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"1,674",39,0.41%,0.42%,"1,975",45,0.34%,0.34%,77.60%,82.35%,93,5,5.56%,12.82%,"724,05 €","37,65 €",89,4
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"1,331",35,0.33%,0.38%,"2,045",44,0.35%,0.33%,99.55%,100.00%,96,0,7.21%,0.00%,"1.535,04 €","0,00 €",88,0
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"1,000",18,0.24%,0.19%,"1,583",29,0.27%,0.22%,97.99%,100.00%,89,2,8.90%,11.11%,"933,78 €","20,98 €",86,2
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"1,570",36,0.38%,0.39%,"1,874",46,0.32%,0.35%,98.72%,100.00%,85,6,5.41%,16.67%,"1.166,48 €","82,20 €",84,6
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"4,826",109,1.18%,1.18%,"6,664",141,1.15%,1.06%,98.83%,100.00%,83,6,1.72%,5.50%,"2.489,17 €","179,94 €",83,6
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,"1,570",36,0.38%,0.39%,"1,874",46,0.32%,0.35%,98.72%,100.00%,83,3,5.29%,8.33%,"1.137,54 €","41,10 €",82,3
B09CL776WP,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,"1,223",57,0.30%,0.62%,"1,881",99,0.33%,0.75%,99.26%,98.39%,141,43,11.53%,75.44%,"2.537,73 €","769,37 €",80,15
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,717,13,0.18%,0.14%,"1,009",21,0.17%,0.16%,99.89%,100.00%,84,10,11.72%,76.92%,"877,91 €","106,45 €",78,5
B09RP6V156,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM_fba,554,20,0.14%,0.22%,827,32,0.14%,0.24%,100.00%,100.00%,91,22,16.43%,110.00%,"863,59 €","208,78 €",75,7
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,"1,109",48,0.27%,0.52%,"1,724",66,0.30%,0.50%,24.58%,13.95%,75,1,6.76%,2.08%,"674,25 €","8,99 €",71,1
B0DPKXM18X,B0DNQX2BZN,"CUPERINOX Soporte Jamonero Plegable | Jamonero Giratorio | Jamonero de Bambú con Cuchillo Profesional, Afilador y Funda para Jamón | Elite Collection",20270_fbm,"1,188",20,0.29%,0.22%,"1,971",31,0.34%,0.23%,99.83%,100.00%,68,2,5.72%,10.00%,"3.259,82 €","99,98 €",68,2
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,626,16,0.15%,0.17%,882,26,0.15%,0.20%,84.39%,81.25%,70,13,11.18%,81.25%,"806,46 €","136,52 €",65,8
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,575,16,0.14%,0.17%,834,20,0.14%,0.15%,99.22%,93.33%,59,2,10.26%,12.50%,"646,15 €","21,98 €",58,2
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105+22106pack,"1,820",34,0.44%,0.37%,"2,711",50,0.47%,0.38%,99.46%,100.00%,56,0,3.08%,0.00%,"519,68 €","0,00 €",56,0
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"1,324",45,0.32%,0.49%,"1,977",55,0.34%,0.41%,98.36%,96.67%,57,1,4.31%,2.22%,"1.526,91 €","28,99 €",55,1
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034_fbm,"1,370",19,0.33%,0.21%,"2,186",24,0.38%,0.18%,99.70%,100.00%,54,4,3.94%,21.05%,"970,96 €","70,66 €",53,3
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,718,21,0.18%,0.23%,"1,393",33,0.24%,0.25%,99.84%,100.00%,49,1,6.82%,4.76%,"4.197,41 €","84,99 €",49,1
B017HKG9PK,B0044R87RS,Arcos Cuchillo para Maitre Negro 215 mm,151000,"5,595",147,1.37%,1.59%,"8,520",234,1.47%,1.76%,15.52%,11.89%,49,4,0.88%,2.72%,"736,51 €","59,96 €",48,4
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,878,17,0.21%,0.18%,"1,311",26,0.23%,0.20%,99.56%,100.00%,63,3,7.18%,17.65%,"1.149,01 €","54,01 €",48,2
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"1,005",17,0.25%,0.18%,"1,674",24,0.29%,0.18%,99.93%,100.00%,48,0,4.78%,0.00%,"1.566,19 €","0,00 €",48,0
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,419,7,0.10%,0.08%,580,8,0.10%,0.06%,91.97%,100.00%,47,1,11.22%,14.29%,"352,15 €","7,49 €",47,1
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"1,048",21,0.26%,0.23%,"1,593",34,0.28%,0.26%,98.77%,95.00%,45,2,4.29%,9.52%,"424,66 €","18,25 €",44,2
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110,"1,709",67,0.42%,0.72%,"2,385",110,0.41%,0.83%,99.67%,100.00%,62,25,3.63%,37.31%,"799,60 €","303,09 €",43,6
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,"2,001",36,0.49%,0.39%,"2,874",65,0.50%,0.49%,99.19%,100.00%,41,0,2.05%,0.00%,"1.639,59 €","0,00 €",40,0
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,839,24,0.21%,0.26%,"1,172",38,0.20%,0.29%,99.63%,100.00%,39,3,4.65%,12.50%,"413,12 €","31,98 €",37,3
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"3,591",83,0.88%,0.90%,"5,338",115,0.92%,0.87%,27.49%,36.36%,35,2,0.97%,2.41%,"1.418,49 €","80,98 €",35,2
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600_2,"15,996",301,3.91%,3.25%,"22,413",434,3.87%,3.27%,1.85%,0.78%,35,0,0.22%,0.00%,"472,89 €","0,00 €",34,0
B00J3ZTXAG,B00J3ZTXAG,Arcos Cuchillo Jamonero 250 mm Acero Inoxidable Serie Latina,101301_fbm,630,15,0.15%,0.16%,950,21,0.16%,0.16%,45.55%,50.00%,34,0,5.40%,0.00%,"339,66 €","0,00 €",34,0
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"8,413",99,2.06%,1.07%,"10,663",136,1.84%,1.02%,99.05%,100.00%,35,5,0.42%,5.05%,"1.138,23 €","162,45 €",34,5
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,438,16,0.11%,0.17%,655,20,0.11%,0.15%,99.32%,100.00%,32,2,7.31%,12.50%,"639,68 €","39,98 €",32,2
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,"1,242",37,0.30%,0.40%,"1,641",48,0.28%,0.36%,100.00%,100.00%,35,5,2.82%,13.51%,"664,65 €","94,95 €",32,2
B00CRMZA8Q,B00CRMZA8Q,ARCOS Sacacorchos Eléctrico en ABS con Batería Interna Recargable. Abrebotellas Eléctrico Moderno y Elegante con Cortacápsulas y Luz Indicadora. Color Negro,604600_,"1,537",33,0.38%,0.36%,"2,181",71,0.38%,0.53%,43.97%,60.00%,29,3,1.89%,9.09%,"1.239,25 €","121,51 €",29,3
B017HKG9PK,B0044R87ZU,Arcos Cuchillo Cocina Acero Inoxidable Nitrum y Hoja 180 mm. Cuchillo Utilidad Profesional. Mango ergonómico polioximetileno Pom. Serie Maitre. Color Negro.,150800_fbm,"1,550",30,0.38%,0.32%,"1,981",42,0.34%,0.32%,31.65%,43.75%,31,3,2.00%,10.00%,"411,19 €","39,75 €",28,1
B0822MXSQQ,B00D3LF7EC, ,277000_fbm,595,23,0.15%,0.25%,976,44,0.17%,0.33%,45.89%,24.14%,28,4,4.71%,17.39%,"663,56 €","91,96 €",28,4
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,991,22,0.24%,0.24%,"1,314",30,0.23%,0.23%,96.36%,100.00%,28,1,2.83%,4.55%,"963,60 €","33,75 €",28,1
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,317,10,0.08%,0.11%,466,11,0.08%,0.08%,100.00%,100.00%,29,0,9.15%,0.00%,"354,21 €","0,00 €",28,0
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,929,30,0.23%,0.32%,"1,358",34,0.23%,0.26%,83.98%,100.00%,32,2,3.44%,6.67%,"1.151,68 €","71,98 €",27,1
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"5,627",99,1.38%,1.07%,"8,183",150,1.41%,1.13%,15.69%,20.00%,26,1,0.46%,1.01%,"1.168,70 €","44,95 €",26,1
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,878,17,0.21%,0.18%,"1,311",26,0.23%,0.20%,99.56%,100.00%,28,3,3.19%,17.65%,"511,00 €","54,75 €",26,2
B08M99RZRV,B08M99RZRV,Arcos | Cuchillo Jamonero Cuchillo deshuesador | 2 Uds | Set cuchillos jamoneros 250 mm y cuchillo deshuesador (140 mm) jamonero profesional | cuchillo carnicero profesional | Eco,703800,"1,026",22,0.25%,0.24%,"1,261",25,0.22%,0.19%,99.06%,100.00%,26,1,2.53%,4.55%,"1.039,74 €","39,99 €",26,1
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600_,"2,001",36,0.49%,0.39%,"2,874",65,0.50%,0.49%,99.19%,100.00%,25,2,1.25%,5.56%,"850,95 €","73,78 €",25,2
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"1,324",45,0.32%,0.49%,"1,977",55,0.34%,0.41%,98.36%,96.67%,26,2,1.96%,4.44%,"748,71 €","57,98 €",25,2
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,676,16,0.17%,0.17%,978,42,0.17%,0.32%,97.68%,100.00%,25,2,3.70%,12.50%,"1.374,75 €","109,98 €",25,2
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,717,13,0.18%,0.14%,"1,009",21,0.17%,0.16%,99.89%,100.00%,26,1,3.63%,7.69%,"311,74 €","11,99 €",25,1
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"2,512",70,0.61%,0.76%,"3,881",128,0.67%,0.96%,35.58%,36.84%,24,6,0.96%,8.57%,"1.578,76 €","390,94 €",24,6
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500,"1,496",26,0.37%,0.28%,"2,020",34,0.35%,0.26%,99.33%,100.00%,26,2,1.74%,7.69%,"687,24 €","50,68 €",24,1
B09MSDJQJ1,B08M3B43J6,"Arcos | Juego Cuchillo Jamonero 3 Pzas | jamonero Acero Inoxidable (240 mm), afilador Chaira y Cubre jamón | Juego Cuchillos jamonero Profesional | Paleta ibérica | Eco",704300_fbm,572,17,0.14%,0.18%,849,17,0.15%,0.13%,99.21%,100.00%,23,1,4.02%,5.88%,"631,79 €","25,25 €",23,1
B084WYHN2S,B084WYHN2S,CUPERINOX Cuchillos Carne | Cuchillos Mesa | Cuchillos Chuleteros | Cuchillo Sierra | 100 mm | Acero Inoxidable | Cuchillos para mesa (Madera),13012,804,27,0.20%,0.29%,"1,075",39,0.19%,0.29%,28.22%,56.25%,40,17,4.98%,62.96%,"356,05 €","158,67 €",22,7
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,413,11,0.10%,0.12%,526,18,0.09%,0.14%,97.29%,100.00%,24,2,5.81%,18.18%,"232,31 €","19,50 €",22,2
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300,606,9,0.15%,0.10%,847,11,0.15%,0.08%,100.00%,75.00%,24,0,3.96%,0.00%,"512,52 €","0,00 €",22,0
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"1,331",35,0.33%,0.38%,"2,045",44,0.35%,0.33%,99.55%,100.00%,27,7,2.03%,20.00%,"441,38 €","111,31 €",22,5
B09CL776WP,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015_,"1,223",57,0.30%,0.62%,"1,881",99,0.33%,0.75%,99.26%,98.39%,30,0,2.45%,0.00%,"599,70 €","0,00 €",22,0
B017HKG9PK,B0044R87YQ,Arcos Cuchillo para Maitre Negro 100 mm,150500_pp,"1,512",34,0.37%,0.37%,"2,206",46,0.38%,0.35%,11.29%,8.33%,25,0,1.65%,0.00%,"248,75 €","0,00 €",21,0
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,164,11,0.04%,0.12%,224,15,0.04%,0.11%,61.22%,16.67%,26,2,15.85%,18.18%,"207,74 €","15,98 €",21,2
B0B3CPHPXR,B07BQ5CCMD,ARCOS Sacacorchos Manual de ABS Aleación de Zinc,604700_,977,27,0.24%,0.29%,"1,428",37,0.25%,0.28%,19.79%,4.00%,23,1,2.35%,3.70%,"796,03 €","27,26 €",21,1
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,"1,583",38,0.39%,0.41%,"2,237",54,0.39%,0.41%,22.54%,19.44%,21,1,1.33%,2.63%,"545,79 €","25,99 €",21,1
B089M821V5,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500,"1,267",29,0.31%,0.31%,"1,795",43,0.31%,0.32%,98.41%,100.00%,25,0,1.97%,0.00%,"664,75 €","0,00 €",21,0
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,875,26,0.21%,0.28%,"1,153",34,0.20%,0.26%,99.41%,100.00%,21,0,2.40%,0.00%,"356,79 €","0,00 €",21,0
B0752TVHLW,B0044R87QE,Arcos Cuchillo Cocina Acero Inoxidable 200 mm,280604_,"1,197",40,0.29%,0.43%,"1,691",55,0.29%,0.41%,30.25%,10.53%,21,2,1.75%,5.00%,"430,95 €","40,98 €",20,2
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,"1,126",15,0.28%,0.16%,"1,608",22,0.28%,0.17%,99.64%,100.00%,22,0,1.95%,0.00%,"378,06 €","0,00 €",20,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,"1,126",15,0.28%,0.16%,"1,608",22,0.28%,0.17%,99.64%,100.00%,20,1,1.78%,6.67%,"399,80 €","19,99 €",20,1
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,297,9,0.07%,0.10%,435,18,0.08%,0.14%,100.00%,100.00%,21,1,7.07%,11.11%,"420,12 €","19,99 €",20,1
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,875,26,0.21%,0.28%,"1,153",34,0.20%,0.26%,99.41%,100.00%,20,3,2.29%,11.54%,"320,02 €","45,19 €",20,3
B08XYXJ173,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,362,8,0.09%,0.09%,552,11,0.10%,0.08%,66.94%,50.00%,19,1,5.25%,12.50%,"469,89 €","23,99 €",19,1
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000_us,562,23,0.14%,0.25%,905,44,0.16%,0.33%,87.52%,100.00%,24,9,4.27%,39.13%,"1.144,56 €","424,71 €",19,5
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,285,3,0.07%,0.03%,422,4,0.07%,0.03%,99.48%,100.00%,20,1,7.02%,33.33%,"209,80 €","10,49 €",19,1
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,401,9,0.10%,0.10%,560,12,0.10%,0.09%,99.80%,100.00%,19,1,4.74%,11.11%,"338,36 €","14,24 €",19,1
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,527,10,0.13%,0.11%,749,11,0.13%,0.08%,43.97%,33.33%,18,0,3.42%,0.00%,"449,82 €","0,00 €",18,0
B00J4L7DZ6,B00J4L7DZ6,Arcos Serie Toscana - Juego de Tenedores de Mesa (3 tenedores) - Monoblock de una pieza en Acero Inoxidable 18/10 y 200 mm - Color Plata,574700_,694,25,0.17%,0.27%,"1,075",32,0.19%,0.24%,33.44%,28.57%,29,1,4.18%,4.00%,"260,71 €","8,99 €",18,1
