ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B00WHV21BG,B00WHV21BG,CUPERINOX Ciseaux pour poisson 20 cm inoxydable (894150),21992_,99,1,0.03%,0.01%,135,1,0.03%,0.01%,96.61%,100.00%,8,0,8.08%,0.00%,"71,92 €","0,00 €",8,0
B0189HXS8Q,B015QGR3CK,Arcos Couteaux de Poche Professionnels - Couteau de Poche - Lame Acier Inoxydable Nitrum 85 mm - Manche Polypropylène Couleur Brun,485900_fba,"1,599",24,0.53%,0.31%,"2,204",33,0.52%,0.30%,23.60%,16.67%,8,0,0.50%,0.00%,"68,39 €","0,00 €",8,0
B07F2YVB15,B07F2YVB15,Arcos Series Niza - Set Couteau Végétal - Lame Nitrum Acier Inoxydable 100 mm - Manche Polypropylène Noir Couleur,136500,298,9,0.10%,0.12%,403,23,0.09%,0.21%,85.21%,17.65%,10,0,3.36%,0.00%,"195,70 €","0,00 €",8,0
B08M9QRSW8,B08M9QRSW8,Arcos Lot de 6 couteaux de table en acier inoxydable martensitique avec manche en nylon | couteau table | couteau arcos | couteaux tomates,703600_barras_arcos,78,2,0.03%,0.03%,114,3,0.03%,0.03%,97.17%,33.33%,9,0,11.54%,0.00%,"107,91 €","0,00 €",8,0
B08YM1TRDZ,B08MT61GJV,Arcos Jeu de couteaux de cuisine | 2 pièces | Professionnel (150 mm) | Couteau coupe-légumes (100 mm)| Acier Inoxydable Nitrum | Manche Noir | Emballage Eco,819900,63,0,0.02%,0.00%,87,0,0.02%,0.00%,100.00%,0.00%,8,0,12.70%,0.00%,"158,92 €","0,00 €",8,0
B08MV1BJ5Z,B08MV1BJ5Z,Arcos Serie Nordika - Couteau du Chef - Acier Inoxydable Nitrum - Lama de 140 mm de Longueur - Manche en Bois Ovengkol 100% Naturel FSC - Emballage 100% recyclé,165400,338,4,0.11%,0.05%,447,10,0.11%,0.09%,50.64%,33.33%,8,0,2.37%,0.00%,"207,92 €","0,00 €",8,0
B0BR8S5D73,B08MW2GWPC,Arcos Jeu de couteaux à viande | Couteau à côtelettes | Couteaux à viande de table | 6 pièces | Lame 110 mm | Acier inoxydable | Manche en nylon | Passe au lave-vaisselle (tranchant scié),816400fba,122,1,0.04%,0.01%,205,1,0.05%,0.01%,100.00%,100.00%,12,0,9.84%,0.00%,"239,88 €","0,00 €",8,0
B09CL776WP,B09CL776WP,CUPERINOX Couteaux à via nde en acier inoxydable 100 mm (Monobloc),15015_,202,11,0.07%,0.14%,309,27,0.07%,0.24%,86.94%,47.62%,10,3,4.95%,27.27%,"249,90 €","74,97 €",8,2
B0FBN8CRD4,B0CS6V91GR,CUPERINOX Couteaux à via nde en acier inoxydable 100 mm (Bois Naturel),14015,130,0,0.04%,0.00%,183,0,0.04%,0.00%,95.83%,0.00%,29,0,22.31%,0.00%,"331,71 €","0,00 €",8,0
B0044R884U,B0044R884U,"Arcos Couteau Santoku en Acier Inoxydable 170 mm – Couteau Japonais Tranchant pour Poisson, Viande et Légumes, Poignée Ergonomique en Polyoxyméthylène – Couleur Noire, Série Universelle",286004,186,2,0.06%,0.03%,243,4,0.06%,0.04%,35.78%,75.00%,7,2,3.76%,100.00%,"157,57 €","39,40 €",7,2
B0189HXASY,B00BHZPO12,"Arcos Couteau Santoku Forgé Japonais pour Couper la Viande, le Poisson et les Légumes – Poignée Ergonomique en Polyoxyméthylène, Lame de 180 mm – Série Riviera Blanc, Couleur Blanche",233524,62,0,0.02%,0.00%,132,0,0.03%,0.00%,63.72%,0.00%,7,0,11.29%,0.00%,"258,93 €","0,00 €",7,0
B093313MH6,B093313MH6,Arcos Couteau à désosser | couteau à découper | couteau de boucher avec poignée ergonomique | couteau cuisine professionnelle en Acier Inoxydable | couteau (140 mm) | Emballage écologique,256210,62,1,0.02%,0.01%,82,2,0.02%,0.02%,100.00%,100.00%,7,1,11.29%,100.00%,"139,93 €","19,99 €",7,1
B077SZC65X,B005LR77GC,ARCOS Prochef Ciseaux de Cuisine Professionnels en Acier Inoxydable 235mm et Manche en Polypropylène. Ciseaux pour Couper et Séparer les Os. Couleur Noir,185701_barras_arcos,515,26,0.17%,0.33%,724,35,0.17%,0.32%,11.63%,0.00%,10,0,1.94%,0.00%,"89,97 €","0,00 €",6,0
B0C83T2NC3,B005LR7EP6,Arcos Aiguiseur Professionnel de Couteaux. Couleur Noire. Fabriqué en ABS. 110 x 90 x 150 mm. Série Aiguiseurs. Aiguisez Vos Couteaux avec Sécurité et Précision,610000,"3,449",109,1.15%,1.39%,"4,630",149,1.09%,1.34%,43.87%,21.90%,10,6,0.29%,5.50%,"594,96 €","315,00 €",6,2
B0F54BK4GY,B007TS67AI,Arcos Couteau à Légumes en Acier Inoxydable - Couteau Professionnel pour Éplucher Fruits et Légumes. Manche Ergonomique en Polyoxyméthylène. Lame 100 mm. Série Universelle. Couleur Noire,281104_pp,420,10,0.14%,0.13%,484,11,0.11%,0.10%,59.04%,63.64%,6,1,1.43%,10.00%,"83,64 €","13,97 €",6,1
B0941N8HTS,B01DY57HXU,"HENDI Combustible liquide, avec mèche, carburant liquide, brûleurs à mèche chauffantes pour réchauds, plats chauds, chafing dishes à Buffet, lot de 24 boîtes de 6 heures de combustible 200 g",H193938,619,34,0.21%,0.44%,747,45,0.18%,0.41%,93.25%,91.30%,9,2,1.45%,5.88%,"479,21 €","99,46 €",6,2
B07JJGTQK4,B07JJGTQK4,"Arcos Ensemble de Couteaux 3 Pièces en Acier Nitrum – Couteau de Cuisine Professionnel avec Poignée Ergonomique en Polyoxyméthylène POM, Idéal pour la Cuisine – Couleur Noire, Série Universelle",807410,109,1,0.04%,0.01%,163,1,0.04%,0.01%,53.06%,100.00%,6,0,5.50%,0.00%,"269,94 €","0,00 €",6,0
B0F4D7FHGY,B07JJGXYZD,Arcos Séries Manhattan - Jeu de Couteaux de Cuisine 3 pièces (Chef + Éplucher + Santoku) - Lame Acier Inoxydable Forgé Nitrum - Manche Polyoxyméthylène (POM) Couleur Noir (Fil Soie),858100_,434,7,0.14%,0.09%,649,8,0.15%,0.07%,92.94%,100.00%,7,0,1.61%,0.00%,"649,93 €","0,00 €",6,0
B08G8QHY23,B08G8QHY23,Arcos Lot de 6 couteaux à steak arcs à manche bois et emballage recyclé,809300,"4,173",122,1.39%,1.56%,"5,923",183,1.39%,1.65%,95.74%,95.68%,15,10,0.36%,8.20%,"359,85 €","224,90 €",6,1
B08XZ8X815,B08XZ8X815,"Arcos Serie Maitre - ensemble de couteaux, 2 Pza, couteau de cuisine professionnel 150mm + couteau universel 100mm, acier inoxydable, rose, eco",814600,116,2,0.04%,0.03%,157,2,0.04%,0.02%,100.00%,100.00%,6,0,5.17%,0.00%,"119,94 €","0,00 €",6,0
B0D73CM824,B0D73CM824,"Arcos Couteau de table | Couteau à steak | Couteau à viande | Couteau de table | Pack 12 Unités | Lame en acier inoxydable de 115 mm, manche en polypropylène noir",740000_fbm,"4,039",93,1.35%,1.19%,"5,659",120,1.33%,1.08%,98.43%,94.51%,6,0,0.15%,0.00%,"185,94 €","0,00 €",6,0
B0044R87YQ,B0044R87YQ,Arcos 150500 Couteau de office Acier Inoxydable Noir,150500_pp,206,3,0.07%,0.04%,278,3,0.07%,0.03%,40.98%,0.00%,5,0,2.43%,0.00%,"49,95 €","0,00 €",5,0
B017HKHR92,B005LR698E,Arcos 231500 Couteau désosseur Acier Inoxydable Noir,231500,181,2,0.06%,0.03%,243,5,0.06%,0.05%,38.12%,0.00%,5,0,2.76%,0.00%,"135,17 €","0,00 €",5,0
B0B399JPBF,B005LR6C7C,"Arcos Couteau Santoku Professionnel Japonais – Lame de 180 mm pour Couper la Viande, le Poisson et les Légumes – Poignée Ergonomique en Polyoxyméthylène, Couleur Noire, Série Riviera",233500,293,2,0.10%,0.03%,455,2,0.11%,0.02%,28.40%,100.00%,5,1,1.71%,50.00%,"180,20 €","28,24 €",5,1
B0F54BK4GY,B007TS67GW,"Arcos Couteau de Cuisine en Acier Inoxydable Nitrum avec Lame de 150 mm – Couteau Utilitaire Professionnel, Poignée Ergonomique en Polyoxyméthylène POM – Couleur Noire, Série Universelle",281304,138,2,0.05%,0.03%,164,2,0.04%,0.02%,90.79%,0.00%,5,0,3.62%,0.00%,"79,95 €","0,00 €",5,0
B017HKHR92,B017DLFYYK,Arcos Couteau à Fromage Forgé en Acier Inoxydable Nitrum. Lame 145 mm. Manche Ergonomique en Polyoxyméthylène POM. Série Riviera Blanc. Couleur Blanc,232824,126,5,0.04%,0.06%,152,8,0.04%,0.07%,90.23%,57.14%,5,0,3.97%,0.00%,"184,95 €","0,00 €",5,0
B017DLM9SO,B017DLM9SO,"Arcos Tenedores Tartes Acier Inoxydable 18/10, Jeu 6 Pièces, Monoblock 140 mm, Idéal Desserts et Réunions, Série Toscana",574300_fba,312,2,0.10%,0.03%,426,2,0.10%,0.02%,20.78%,0.00%,6,0,1.92%,0.00%,"65,94 €","0,00 €",5,0
B0728B9JD9,B0728B9JD9,Arcos Séries Prochef - Ciseaux de Cuisine - Lame Acier Inoxydable 215 mm - Manche Polypropylène Couleur Noir et Vert,185621,53,0,0.02%,0.00%,66,0,0.02%,0.00%,100.00%,0.00%,5,1,9.43%,0.00%,"45,80 €","9,16 €",5,1
B07D8WQ355,B07D8WQ355,Arcos Séries Manhattan - Couteau du Chef Couteau à Découper - Lame Acier Inoxydable Forgé Nitrum 210 mm - Manche Polyoxyméthylène (Pom) Couleur Noir (Fil Soie),160600,133,1,0.04%,0.01%,188,1,0.04%,0.01%,96.67%,100.00%,5,0,3.76%,0.00%,"199,95 €","0,00 €",5,0
B0812P3LZT,B0812P3LZT,Arcos Nova - Ensemble 3 Couteaux à beurre - Acier Inoxydable 70 mm - Manche en 3 couleurs,859900,"1,479",17,0.49%,0.22%,"2,000",25,0.47%,0.23%,91.66%,50.00%,5,1,0.34%,5.88%,"50,45 €","10,09 €",5,1
B078JNNC71,B09LYXZKTZ,CUPERINOX Deluxe - Cafetière Italienne Induction 4 Tasses Inox Tous Feux,25051,160,3,0.05%,0.04%,236,3,0.06%,0.03%,86.36%,100.00%,5,0,3.13%,0.00%,"129,95 €","0,00 €",5,0
B0D4WK78XV,B0D4WK78XV,CUPERINOX Huiliers pour huile usagée | Graisse en acier inoxydable 550 ml avec filtre métallique | Récipient pour huile usagée de cuisine et graisse | Graisse de cuisine métallique 550 ml 2 unités,F22105-22106,177,4,0.06%,0.05%,235,4,0.06%,0.04%,78.74%,50.00%,5,0,2.82%,0.00%,"58,76 €","0,00 €",5,0
B0044R87I2,B0044R87I2,"ARCOS Ensemble de Couteaux 4 Pièces (3 Couteaux + 1 Paire de Ciseaux) – Lame en Acier Nitrum, Bloc en Bois de Pin, Poignée Ergonomique en Polyoxyméthylène – Noir, Série Universelle",285000,148,1,0.05%,0.01%,210,2,0.05%,0.02%,81.96%,100.00%,4,1,2.70%,100.00%,"223,03 €","57,48 €",4,1
B0F54BK4GY,B0044R87QE,"Arcos Couteau de Chef avec Lame de 200 mm – Idéal pour Couper la Viande, le Poisson, la Volaille, les Fruits et les Légumes – Poignée en Polyoxyméthylène, Couleur Noire, Série Universelle",280604,657,14,0.22%,0.18%,849,20,0.20%,0.18%,31.26%,0.00%,4,0,0.61%,0.00%,"91,96 €","0,00 €",4,0
B00J3ZVNM2,B00J3ZVNM2,Arcos Séries Toscana - Cuillère à Mocca Set (6 Cuillère) - Monobloc d'une Pièce Acier Inoxydable 18/10 et 115 mm Couleur Argent,574100,433,10,0.14%,0.13%,581,12,0.14%,0.11%,27.55%,0.00%,6,0,1.39%,0.00%,"58,50 €","0,00 €",4,0
B09GVBFZGS,B01CQT1B5U,Arcos Lot de 12 couteaux de table monobloc en acier inoxydable 110 mm Argenté,702000_us,"2,198",63,0.73%,0.81%,"3,604",89,0.85%,0.80%,82.68%,81.71%,4,0,0.18%,0.00%,"199,96 €","0,00 €",4,0
B0752NT3TH,B01L7HPNWE,Ciseaux de Cuisine Professionnels en Acier Inoxydable. Manche en Polypropylène. Lame 215 mm. Série Prochef. Couleur Bleu et Noir. Pour Tous Types d'Aliments,185623,101,0,0.03%,0.00%,110,0,0.03%,0.00%,80.39%,0.00%,4,0,3.96%,0.00%,"40,48 €","0,00 €",4,0
B072BX2S9G,B072BX2S9G,Ciseaux de Cuisine Professionnels en Acier Inoxydable. Manche Polypropylène. Lame 215 mm. Série Prochef. Jaune et Noir. Pour Tous Types d'Aliments,185625,48,0,0.02%,0.00%,53,0,0.01%,0.00%,90.00%,0.00%,4,1,8.33%,0.00%,"36,07 €","9,41 €",4,1
B0976CVFST,B07DQRFDMB,Arcos Series Manhattan - Couteau Santoku - Lame Nitrum Acier Inoxydable Forgé 180 mm - Manche Polyoxyméthylène (Pom) Couleur Noire (Lame Soie),161600,141,1,0.05%,0.01%,219,1,0.05%,0.01%,52.63%,100.00%,4,0,2.84%,0.00%,"155,96 €","0,00 €",4,0
B0BSBL1FXN,B08M3B43J6,"Arcos | Ensemble de 3 couteaux à jambon | Couteau à jambon en acier inoxydable Nitrum, affûteur et étui | Set de couteaux à jambon | Couteau à jambon professionnel | Écologique | Fabriqué en Espagne",704300,180,5,0.06%,0.06%,217,5,0.05%,0.05%,95.96%,100.00%,4,1,2.22%,20.00%,"127,96 €","31,99 €",4,1
B08ZNM265D,B08ZNM265D,Arcos | couteaux de table couteau table traditionnel | 6 pièces couteau escalopeur | manche nylon | Emballage Eco | Fabriqué en Espagne,704400_fba,72,0,0.02%,0.00%,105,0,0.02%,0.00%,100.00%,0.00%,4,0,5.56%,0.00%,"104,44 €","0,00 €",4,0
B09HRWYKDL,B09HRWYKDL,Arcos - Ensemble de couteaux - Couteau japonais Arcos - Couteau professionnel - 4 pièces - Couteau à légumes 100 mm + couteau de cuisine 150 mm + couteau Santoku avec alvéoles 170 mm + éplucheur,853100,41,0,0.01%,0.00%,62,0,0.01%,0.00%,98.21%,0.00%,4,0,9.76%,0.00%,"159,80 €","0,00 €",4,0
B09LR41V1Z,B09L4YNBZZ,Arcos Couteau à Jambon Professionnel Alvéolé | Comprend Une Pince à Jambon | Couteau à Jambon avec Alvéolé Couteaux Professionnel| Acier Inoxidable Nitrum 240 mm,856500FBM,561,16,0.19%,0.20%,694,26,0.16%,0.23%,96.31%,100.00%,4,1,0.71%,6.25%,"95,79 €","20,82 €",4,1
B09LYZ5G5S,B09LYZ5G5S,CUPERINOX Deluxe - Cafetière Italienne Induction 6 Tasses Inox Tous Feux,25052,85,0,0.03%,0.00%,127,0,0.03%,0.00%,93.86%,0.00%,4,0,4.71%,0.00%,"118,46 €","0,00 €",4,0
B0BSBL1FXN,B09MM5CH6C,Arcos Support à Jambon Professionnel Avec Pince et Couteau à Jambon - Alvéoles Professionnels en Acier Inoxydable Nitrum,856200,108,2,0.04%,0.03%,165,2,0.04%,0.02%,100.00%,100.00%,4,0,3.70%,0.00%,"132,68 €","0,00 €",4,0
B0CS6V91GR,B0CS6V91GR,CUPERINOX Couteaux à via nde en acier inoxydable 100 mm (Bois Naturel),14015,166,11,0.06%,0.14%,211,14,0.05%,0.13%,100.00%,100.00%,4,0,2.41%,0.00%,"80,13 €","0,00 €",4,0
B0DQR3T9MM,B0DQR3T9MM,CUPERINOX Support à jambon professionnel | Support à jambon rotatif en acier inoxydable | Planche à découper jambon | Support à jambon,SC_20250,72,2,0.02%,0.03%,112,2,0.03%,0.02%,100.00%,100.00%,4,0,5.56%,0.00%,"219,96 €","0,00 €",4,0
B0DT73LYPQ,B0DT73LYPQ,"CUPERINOX Couteaux Méthode Montessori | Kit Couteau Sécurité de Cuisine pour Enfants | Set de 16 Couteaux d'Apprentissage dès 2 Ans | Tablier, Gant, Moules et Planche à Découper | Kids Collection",27016,530,11,0.18%,0.14%,752,18,0.18%,0.16%,99.85%,100.00%,9,6,1.70%,54.55%,"149,93 €","99,96 €",4,1
B017HKHR92,B005LR6E0C,"Arcos Couteau de Chef Forgé en Acier – Couteau Polyvalent pour Couper la Viande et les Légumes, Poignée Ergonomique en Polyoxyméthylène, Lame de 150 mm – Couleur Noire, Série Riviera",233400,48,0,0.02%,0.00%,72,0,0.02%,0.00%,86.96%,0.00%,3,0,6.25%,0.00%,"84,69 €","0,00 €",3,0
B00BHZPHOG,B00BHZPHOG,Arcos Couteau à Pain en Acier Inoxydable Nitrum 200 mm. Série Riviera Blanc. Idéal pour Usage Domestique. Couleur Blanche,231324,55,0,0.02%,0.00%,87,0,0.02%,0.00%,97.47%,0.00%,3,0,5.45%,0.00%,"98,97 €","0,00 €",3,0
B0C8K5C8TF,B00I9XTLSC,ARCOS Aiguiseur Professionnel avec Poignée Ergonomique pour Couteaux. Rouleaux en Céramique et Carbone. Rouge/Noir,610600_2,"1,958",28,0.65%,0.36%,"2,638",42,0.62%,0.38%,34.03%,6.25%,4,2,0.20%,7.14%,"54,72 €","27,36 €",3,1
B00J64GMWQ,B00J64GMWQ,"Arcos Couteau de Chef Granton en Acier – Couteau de Cuisine pour Couper et Peler les Petits Aliments, Poignée Ergonomique en Polyoxyméthylène, Lame de 200 mm – Couleur Noire, Série Universelle",280601,368,4,0.12%,0.05%,487,4,0.11%,0.04%,19.96%,0.00%,3,0,0.82%,0.00%,"74,25 €","0,00 €",3,0
B07BMGMVY4,B07BMGMVY4,Arcos Séries Riviera Rose - Couteau du Chef Couteau à Découper - Lame Acier Inoxydable Forgé Nitrum 200 mm - Manche Polyoxyméthylène (Pom) Couleur Rose,233654,44,1,0.01%,0.01%,73,3,0.02%,0.03%,100.00%,100.00%,3,0,6.82%,0.00%,"104,97 €","0,00 €",3,0
B07CY3885W,B07CY3885W,Arcos Séries Riviera Rose - Couteau du Chef Couteau à Découper - Lame Acier Inoxydable Forgé Nitrum 150 mm - Manche Polyoxyméthylène (Pom) Couleur Rose,233454_,17,0,0.01%,0.00%,40,0,0.01%,0.00%,100.00%,0.00%,3,0,17.65%,0.00%,"85,17 €","0,00 €",3,0
B07D8H2FNG,B07D8H2FNG,"Arcos Couteau d'Office Forgé en Acier Inoxydable – Idéal pour Éplucher les Fruits et Légumes, Poignée Ergonomique en Polyoxyméthylène, Lame de 100 mm – Couleur Noire, Série Manhattan",160100,117,2,0.04%,0.03%,172,3,0.04%,0.03%,25.63%,0.00%,3,0,2.56%,0.00%,"80,97 €","0,00 €",3,0
B0F4D7FHGY,B07D8WQ355,Arcos Séries Manhattan - Couteau du Chef Couteau à Découper - Lame Acier Inoxydable Forgé Nitrum 210 mm - Manche Polyoxyméthylène (Pom) Couleur Noir (Fil Soie),160600,219,2,0.07%,0.03%,288,2,0.07%,0.02%,94.12%,100.00%,3,0,1.37%,0.00%,"134,97 €","0,00 €",3,0
B07DC8JHV4,B07DC8JHV4,Arcos Séries Manhattan - Couteau à légumes Couteau à Fruits - Lame Acier Inoxydable Forgé Nitrum 130 mm - Manche Polyoxyméthylène (Pom) Couleur Noir (Fil Soie),161100,94,1,0.03%,0.01%,153,1,0.04%,0.01%,67.86%,100.00%,3,0,3.19%,0.00%,"89,97 €","0,00 €",3,0
B07G77FNSF,B07G77FNSF,Arcos Knives-Sweet Couteau de table en acier inoxydable Nitrum 105 mm Poignée en polypropylène Jaune18/8,370100_,65,0,0.02%,0.00%,106,0,0.02%,0.00%,100.00%,0.00%,3,0,4.62%,0.00%,"56,97 €","0,00 €",3,0
B07N8VHFLF,B07N8VHFLF,Arcos Série Burdeos – Coffret cadeau – Lot de 24 couverts (6 couteaux + 12 cuillères + 6 fourchettes) – Monobloc en acier inoxydable couleur argent,592400_,82,1,0.03%,0.01%,118,2,0.03%,0.02%,99.04%,100.00%,3,0,3.66%,0.00%,"230,10 €","0,00 €",3,0
B0843DNN57,B0843DNN57,"Arcos Ensemble de Couteaux Forgés 4 Pièces (3 Couteaux + 1 Paire de Ciseaux) en Acier Forgé NITRUM – Manche en Micarta, Blocs en Bois – Couleur Bleue, Série Brooklyn",194000,87,0,0.03%,0.00%,129,0,0.03%,0.00%,78.95%,0.00%,3,0,3.45%,0.00%,"332,58 €","0,00 €",3,0
B093CRXHPY,B08CY5ZRD7,Arcos Serie Maitres - Ensemble de couteaux de cuisine (Noir),152610_,62,2,0.02%,0.03%,105,2,0.02%,0.02%,98.78%,0.00%,4,0,6.45%,0.00%,"159,96 €","0,00 €",3,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Serie Nice - Ensemble de couteaux de cuisine, 6 pièces, couteaux à légumes 110 mm, + couteau de table, récipient 100% écologique, acier inoxydable NITRUM",809400_,74,0,0.02%,0.00%,144,0,0.03%,0.00%,100.00%,0.00%,4,0,5.41%,0.00%,"88,56 €","0,00 €",3,0
B08QYV8C1P,B08QYV8C1P,"CUPERINOX Couverts à fruits de mer | Pinces à fruits de mer | Pinces à fruits de mer | 6 unités | Couverts de fruits de mer (crabe, homard, huître) | Fourchette à fruits de mer avec deux dents",20023_6Unidades,27,1,0.01%,0.01%,29,1,0.01%,0.01%,100.00%,100.00%,3,0,11.11%,0.00%,"40,68 €","0,00 €",3,0
B09F9KVBDX,B09F9KVBDX,ARCOS Set 8 Couteaux à Dessert Dentelés Nitrum 105 mm,705300,236,3,0.08%,0.04%,338,4,0.08%,0.04%,32.86%,66.67%,3,0,1.27%,0.00%,"53,97 €","0,00 €",3,0
B0DNNJPRXB,B0DNNJPRXB,"Cuperinox Théière en verre borosilicate avec infuseur pour thé et infusions, résistante à la chaleur et compatible micro-ondes- Infusion Prestige Collection (550ml)",26111_,81,1,0.03%,0.01%,107,1,0.03%,0.01%,100.00%,100.00%,3,0,3.70%,0.00%,"55,58 €","0,00 €",3,0
B0DNQRZ3BN,B0DNQRZ3BN,"CUPERINOX Support à jambon inoxydable professionnel avec base antidérapante pour jambon et palettes, couteau à jambon Elite Collection",20260,142,2,0.05%,0.03%,185,3,0.04%,0.03%,98.24%,100.00%,3,0,2.11%,0.00%,"81,41 €","0,00 €",3,0
B017HKJ4T8,B0044R87QE,"Arcos Couteau de Chef avec Lame de 200 mm – Idéal pour Couper la Viande, le Poisson, la Volaille, les Fruits et les Légumes – Poignée en Polyoxyméthylène, Couleur Noire, Série Universelle",280604,113,1,0.04%,0.01%,157,5,0.04%,0.05%,86.13%,100.00%,4,0,3.54%,0.00%,"91,96 €","0,00 €",2,0
B0044R87XM,B0044R87XM,"Arcos Couteau de Cuisine Laerie Kyoto - Lame en Acier Inoxydable Forgé Nitrum 6"" - Manche Noir en Polyoxyméthylène (POM) - Élégant et Durable",179000_,105,2,0.04%,0.03%,117,2,0.03%,0.02%,81.42%,100.00%,2,1,1.90%,50.00%,"119,98 €","59,99 €",2,1
B0893JV9M9,B005LR698E,Arcos 231500 Couteau désosseur Acier Inoxydable Noir,231500,357,7,0.12%,0.09%,537,10,0.13%,0.09%,15.79%,0.00%,2,0,0.56%,0.00%,"54,20 €","0,00 €",2,0
B0F54BK4GY,B007TS67Q2,"Arcos Couteau de Chef en Acier Nitrum 12 cm – Poignée Ergonomique en Polyoxyméthylène, Idéal pour Couper et Peler les Petits Aliments – Noir, Série Universelle",280304_fba,616,15,0.21%,0.19%,820,20,0.19%,0.18%,2.97%,0.00%,2,0,0.32%,0.00%,"27,98 €","0,00 €",2,0
B017HKHR92,B00BHZPIVI,"Arcos Couteau de Chef Professionnel Forgé en Acier – Idéal pour Couper et Éplucher les Aliments, Poignée Ergonomique en Polyoxyméthylène, Lame de 200 mm – Série Riviera, Couleur Blanche",233624_,73,0,0.02%,0.00%,84,0,0.02%,0.00%,96.10%,0.00%,2,0,2.74%,0.00%,"61,98 €","0,00 €",2,0
B0F54BK4GY,B00J64GMWQ,"Arcos Couteau de Chef Granton en Acier – Couteau de Cuisine pour Couper et Peler les Petits Aliments, Poignée Ergonomique en Polyoxyméthylène, Lame de 200 mm – Couleur Noire, Série Universelle",280601,685,25,0.23%,0.32%,817,34,0.19%,0.31%,22.90%,12.50%,2,0,0.29%,0.00%,"45,46 €","0,00 €",2,0
B017DLFYYK,B017DLFYYK,Arcos Couteau à Fromage Forgé en Acier Inoxydable Nitrum. Lame 145 mm. Manche Ergonomique en Polyoxyméthylène POM. Série Riviera Blanc. Couleur Blanc,232824,81,2,0.03%,0.03%,135,2,0.03%,0.02%,47.90%,0.00%,2,0,2.47%,0.00%,"73,98 €","0,00 €",2,0
B077SZC65X,B01L7HPLQW,Arcos Tijeras de Cuisine Professionnelles - Acier Inoxydable pour Coupe Précise - 215 mm - Manche Ergonomique en Polypropylène - Série Prochef,185622,15,0,0.01%,0.00%,18,0,0.00%,0.00%,94.44%,0.00%,3,0,20.00%,0.00%,"30,84 €","0,00 €",2,0
B071VT3M5L,B071VT3M5L,Arcos Series Nova - Ensemble de Couteaux d’Office - Lame Nitrum en Acier Inoxydable - Poignée Polypropylène Noir Couleur,189700_barras_arcos,81,0,0.03%,0.00%,101,0,0.02%,0.00%,61.70%,0.00%,2,0,2.47%,0.00%,"20,18 €","0,00 €",2,0
B0F4D7FHGY,B07C7YV74X,"Arcos Couteau à Découper en Acier Inoxydable 250 mm – Poignée Ergonomique en Polyoxyméthylène, Idéal pour Couper le Jambon et la Viande – Noir, Série Manhattan",161900,92,2,0.03%,0.03%,118,2,0.03%,0.02%,97.12%,100.00%,2,0,2.17%,0.00%,"79,98 €","0,00 €",2,0
B07D8GYFC7,B07D8GYFC7,Arcos Series Manhattan - Couteau Chef - Lame Nitrum Acier Inoxydable Forgé 160 mm - Manche Polyoxyméthylène (Pom) Couleur Noir (Lame Soie),160400,86,2,0.03%,0.03%,140,3,0.03%,0.03%,47.11%,50.00%,2,0,2.33%,0.00%,"67,98 €","0,00 €",2,0
B08HTZ61MK,B08HTZ61MK,Arcos Couteaux à Viande - Couteaux pour viandes Arcos - 6 pièces - Couteaux à Viande - Lave-Vaisselle - Haute résistance - Acier Inoxydable - Manche en polypropylène - Noir - Emballage écologique,816600,55,0,0.02%,0.00%,69,0,0.02%,0.00%,100.00%,0.00%,2,0,3.64%,0.00%,"44,28 €","0,00 €",2,0
B08QG14NX9,B08JC8DSP6,Arcos Lot de 6 couteaux à steak classiques avec manche plat Monobock Lame de 110 mm Couverts en acier inoxydable Boîte écologique (fil lisse),815800,371,4,0.12%,0.05%,601,6,0.14%,0.05%,100.00%,100.00%,3,0,0.81%,0.00%,"122,34 €","0,00 €",2,0
B093CRXHPY,B09HBWSBN1,Arcos Serie Maitres - Ensemble de couteaux de cuisine (Noir + couteau à jambon),854100,79,4,0.03%,0.05%,116,9,0.03%,0.08%,100.00%,0.00%,2,0,2.53%,0.00%,"99,98 €","0,00 €",2,0
B093CRXHPY,B09HHGVG2N,Arcos Serie Maitres - Ensemble de couteaux de cuisine (Noir + Gadgets),854200,41,2,0.01%,0.03%,54,2,0.01%,0.02%,97.92%,0.00%,2,0,4.88%,0.00%,"89,78 €","0,00 €",2,0
B09HQZNLMG,B09HQTPV26,"Arcos Couteau de Cuisine Forgé en Acier Inoxydable avec Lame de 160 mm – Manche en Polyoxyméthylène Injecté POM, Couteau de Cuisine Professionnel – Couleur Noire, Série Clara",210400,288,5,0.10%,0.06%,344,6,0.08%,0.05%,47.75%,40.00%,2,1,0.69%,20.00%,"51,98 €","25,99 €",2,1
