ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B08Q8L1XTZ,B01DY486WM,HENDI 707975 Box Termico Kitchen Line,H707975,64,4,0.02%,0.03%,67,4,0.01%,0.02%,15.15%,75.00%,1,1,1.56%,25.00%,"41,60 €","41,60 €",1,1
B0DHFTDXZ4,B071LGMH3L,"Arcos Set di Coltelli per Sbucciare in Acciaio Inossidabile, Manico Ergonomico in Polipropilene, 3 Pezzi per Frutta, Verdura e Tuberi, Nero, Serie Nova",189500,35,3,0.01%,0.03%,64,4,0.01%,0.02%,12.90%,0.00%,1,0,2.86%,0.00%,"10,99 €","0,00 €",1,0
B071LGMMGV,B071LGMMGV,"Arcos Bolonia, Set di coltelli da cucina, in acciaio inox Nitrum, manico POM nero",862600,48,0,0.01%,0.00%,69,0,0.01%,0.00%,84.85%,0.00%,1,0,2.08%,0.00%,"49,99 €","0,00 €",1,0
B0DY3WDZBL,B071S7PMLT,"Arcos Set di Coltelli per Sbucciare in Acciaio Inossidabile, Manico Ergonomico in Polipropilene, per Frutta, Verdura e Tuberi, Verde, Serie Nova",189421,4,0,0.00%,0.00%,8,0,0.00%,0.00%,20.00%,0.00%,1,0,25.00%,0.00%,"8,99 €","0,00 €",1,0
B0DVCBFHLJ,B071VT3M5L,Arcos Series Nova - Set Coltelli Da Paring - Lama In Acciaio Inox Nitrum - Manico Polipropilene Colore Nero,189700_barras_arcos,129,1,0.03%,0.01%,139,1,0.03%,0.01%,17.46%,0.00%,1,0,0.78%,0.00%,"9,99 €","0,00 €",1,0
B0DHFTDXZ4,B071VT3M5L,Arcos Series Nova - Set Coltelli Da Paring - Lama In Acciaio Inox Nitrum - Manico Polipropilene Colore Nero,189700_barras_arcos,30,2,0.01%,0.02%,39,2,0.01%,0.01%,83.78%,100.00%,1,0,3.33%,0.00%,"9,99 €","0,00 €",1,0
B0G7XZH3YV,B07CBLHKLN,"Hendi 199039 butano cartucce di gas (confezione da 4 pezzi), Cartucce Di Gas",H199039,"5,589",435,1.49%,3.74%,"7,958",597,1.50%,3.58%,0.39%,0.00%,1,0,0.02%,0.00%,"17,70 €","0,00 €",1,0
B07CZT3FBW,B07CZT3FBW,HENDI 270028 Apparecchio Insetticida con Foglio Adesivo per 100M2,H270028,14,6,0.00%,0.05%,20,10,0.00%,0.06%,61.11%,100.00%,2,2,14.29%,33.33%,"65,98 €","65,98 €",1,1
B07D2VL8DF,B07D2VL8DF,"HENDI Vetrina espositiva refrigerata, Display per Buffet, set espositore di raffreddamento con vassoio, coperchio trasparente ed 2 elementi refrigeranti, 430x290x(H)150mm, polistirolo, Inox",H424155,"1,758",462,0.47%,3.98%,"2,368",637,0.45%,3.82%,4.01%,9.20%,2,2,0.11%,0.43%,"78,60 €","78,60 €",1,1
B0DSLY4155,B07D8WQ355,"Arcos Coltello Chef Forgiato in Acciaio Inossidabile – Coltello da Cucina Professionale per Cucinare, Manico Ergonomico in Poliossimetilene e Lama da 210 mm – Nero, Serie Manhattan",160600,166,1,0.04%,0.01%,243,1,0.05%,0.01%,66.36%,0.00%,2,0,1.20%,0.00%,"79,98 €","0,00 €",1,0
B0CQML4MH5,B07D9X53W4,"HENDI Pentola con coperchio, grande capacità: 36L, adatta a tutte le fonti di calore, lavabile in lavastoviglie, ø360x(H)360mm, acciaio inox",H834404_,160,15,0.04%,0.13%,211,20,0.04%,0.12%,16.75%,64.71%,1,1,0.63%,6.67%,"107,37 €","107,37 €",1,1
B0CQML4MH5,B07D9XLH5C,"HENDI Pentola con coperchio, grande capacità: 98L, adatta a tutte le fonti di calore, lavabile in lavastoviglie, ø500x(H)500mm, acciaio inox",H835104,162,6,0.04%,0.05%,203,9,0.04%,0.05%,23.78%,28.57%,1,0,0.62%,0.00%,"238,75 €","0,00 €",1,0
B07F9GQZCB,B07F9GQZCB,Arcos Serie Latina - Scatola 12 Pezzi Coltello Vegetale Coltello Verdura - Lama Acciaio Inossidabile Nitrum 105 mm - Manico Legno Compresso Colore Marrone (12 PCS),100500,83,1,0.02%,0.01%,103,1,0.02%,0.01%,94.51%,100.00%,1,0,1.20%,0.00%,"37,99 €","0,00 €",1,0
B0DGQDTLMZ,B07JJGTQK4,"Arcos Set Coltelli 3 Pezzi in Acciaio Inossidabile Nitrum – Lama Professionale, Ideale per Cucina – Manico Ergonomico in Poliossimetilene POM, Serie Universal – Nero",807410,29,1,0.01%,0.01%,54,1,0.01%,0.01%,32.69%,0.00%,1,0,3.45%,0.00%,"44,99 €","0,00 €",1,0
B08484VMGW,B07N8VRS7L,"Arcos Coltello per Sbucciare in Acciaio Inossidabile, Manico Professionale in Micarta, Lama Argentata 100 mm, Colore Blu, Serie Brooklyn",190123,27,0,0.01%,0.00%,40,0,0.01%,0.00%,31.58%,0.00%,1,0,3.70%,0.00%,"27,99 €","0,00 €",1,0
B07PR175XJ,B07PR175XJ,HENDI Chafing dish GN 1/1 finitura satinata,H470251,45,11,0.01%,0.09%,54,15,0.01%,0.09%,30.77%,100.00%,1,1,2.22%,9.09%,"132,38 €","132,38 €",1,1
B07Q46FBLN,B07Q46FBLN,"HENDI Lavastoviglie industriale, per cestelli 40x40 cm, con comando elettromeccanico, macchina lavapiatti lavabicchieri lavatazze, 230V, 2800W, 470x510x(H)710mm, acciaio inossidabile",H233009,155,17,0.04%,0.15%,194,23,0.04%,0.14%,70.59%,75.00%,1,0,0.65%,0.00%,"1.331,97 €","0,00 €",1,0
B07S9RTS38,B07S9RTS38,Arcos Kids - Coltello Cucina per Bambini - Lama Acciaio Inossidabile Nitrum 100 mm - Manico Polioxymetilene (Pom) Colore Verde,792921,17,0,0.00%,0.00%,20,0,0.00%,0.00%,70.59%,0.00%,1,0,5.88%,0.00%,"18,99 €","0,00 €",1,0
B07YYDR6D8,B07YYDR6D8,"Arcos Set di Coltelli da Cucina in Acciaio Inossidabile Forgiato – 3 Pezzi, Manico in Micarta, Ideale per Impresionare con Ogni Taglio – Blu, Serie Brooklyn",858110,233,3,0.06%,0.03%,313,3,0.06%,0.02%,75.65%,0.00%,2,0,0.86%,0.00%,"209,98 €","0,00 €",1,0
B0857QR25T,B0857QR25T,"HENDI Bollitore per bevande calde 16L, dispenser acqua calda con parete singola, per vin brulè e acqua bollente, fino a 100°C, 230V, 50/60Hz, 1650W, 357x380x(H)502mm, nero opaco, Inox, PP",H211465,322,19,0.09%,0.16%,366,25,0.07%,0.15%,3.43%,60.00%,1,1,0.31%,5.26%,"120,08 €","120,08 €",1,1
B089M821V5,B089M821V5,Arcos Coltelli Carne | 6 pezzi | Coltelli da bistecca Set Coltello da Tavolo Sega | Manico in legno | Lama 110 mm | Coltelli Carne Tavolo | Lavabile in lavastoviglie | Confezione in cartone |,815500_,155,8,0.04%,0.07%,199,10,0.04%,0.06%,88.27%,25.00%,1,0,0.65%,0.00%,"24,99 €","0,00 €",1,0
B096PQVMLG,B08CY5ZRD7,Arcos Serie Maitre - Set coltelli da cucina - Lama in acciaio inossidabile Nitrum - Manico in polipropilene (Nero),152610_,48,0,0.01%,0.00%,58,0,0.01%,0.00%,100.00%,0.00%,1,0,2.08%,0.00%,"39,99 €","0,00 €",1,0
B08G8QHY23,B08G8QHY23,Arcos | coltelli da bistecca coltello in legno coltello da bistecca | 6 pezzi | set coltelli carne | coltelli manico in legno | Confezione Eco | Made in Italy,809300,343,10,0.09%,0.09%,431,10,0.08%,0.06%,98.96%,100.00%,1,0,0.29%,0.00%,"30,00 €","0,00 €",1,0
B08HTZ61MK,B08HTZ61MK,"Arcos Set di coltelli in acciaio inox, confezione ecologica al 100%.",816600,23,0,0.01%,0.00%,24,0,0.00%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,"20,99 €","0,00 €",1,0
B0BR8RBZTK,B08MW2GWPC,Arcos Set di coltelli da carne | Coltello da bistecca | Coltelli da tavola da carne | 6 pezzi | lama 110 mm | acciaio inox | manico in nylon | lavabile in lavastoviglie (Filo segato),816400fba,90,1,0.02%,0.01%,124,1,0.02%,0.01%,99.02%,100.00%,1,0,1.11%,0.00%,"19,99 €","0,00 €",1,0
B08QYQYZHS,B08QYQYZHS,"CUPERINOX Posate per frutti di mare | Pinze per frutti di mare | 12 pezzi | Posate di marisco (gancio, Langosta, Ostras) | Forchetta da frutto con due denti inferiori e cucchiaio.",20023_12FBA,120,4,0.03%,0.03%,157,7,0.03%,0.04%,96.50%,100.00%,1,1,0.83%,25.00%,"16,39 €","16,39 €",1,1
B08XZ8X815,B08XZ8X815,"Arcos Serie maitre - set di coltelli, 2 Pza, coltello da cucina professionale 150mm + coltello universale 100mm, acciaio inossidabile, rosa, eco",814600,9,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,"19,99 €","0,00 €",1,0
B0C542D7FS,B094QVHPQ8,Set Coltelli da Cucina Professionali Arcos | Coltelli da Cucina Professionali Set Coltelli | Manico Nero (4 Pezzi),813500,79,0,0.02%,0.00%,99,0,0.02%,0.00%,100.00%,0.00%,1,0,1.27%,0.00%,"39,99 €","0,00 €",1,0
B0DN1RTB2D,B0972LMBYS,"HENDI Braccio frullatore 250 mm, pezzo-accessorio di ricambio per frullatori ad immersione HENDI 221884 e 221891, mescolatore, asta-gambo-piede-con lama-miscelatore, poliammide, inox",H222225,96,17,0.03%,0.15%,124,25,0.02%,0.15%,15.13%,69.57%,1,1,1.04%,5.88%,"76,02 €","76,02 €",1,1
B09KH25R42,B098TFPYLY,CUPERINOX Porta prosciutto | Supporto per prosciutto Crudo | Coltello Professionale con Alveoli | Copertura del prosciutto | poggia prosciutto,20228FBM,564,18,0.15%,0.15%,780,21,0.15%,0.13%,99.72%,100.00%,1,0,0.18%,0.00%,"39,99 €","0,00 €",1,0
B09F9KVBDX,B09F9KVBDX,ARCOS Nova Set 8 Coltelli da Tavola Nitrum Crema 105 mm,705300,494,17,0.13%,0.15%,672,22,0.13%,0.13%,5.72%,0.00%,1,0,0.20%,0.00%,"17,40 €","0,00 €",1,0
B09GPRH991,B09GPRH991,"HENDI Forno da pizza compatto, 50/350˚C, 230V/2000W, 580x560x(H)275mm",H220290,353,8,0.09%,0.07%,403,9,0.08%,0.05%,64.71%,88.89%,1,1,0.28%,12.50%,"315,57 €","315,57 €",1,1
B09HR1LF9D,B09HQT6SZ6,"Arcos Coltello per Prosciutto Forgiato con Lama in Acciaio Inossidabile 250 mm – Coltello da Cucina Professionale, Resistente alla Ruggine e alla Corrosione, Lama Flessibile e Bordo Morbido – Nero",211900,16,0,0.00%,0.00%,19,0,0.00%,0.00%,93.75%,0.00%,1,0,6.25%,0.00%,"29,99 €","0,00 €",1,0
B09HRWYKDL,B09HRWYKDL,Arcos Set di coltelli giapponesi professionali | 4 pezzi | coltello vegetale 100 mm + cucina 150 mm + Santoku con alveoli 170 mm + pelapatate,853100,39,1,0.01%,0.01%,92,1,0.02%,0.01%,100.00%,100.00%,1,0,2.56%,0.00%,"37,99 €","0,00 €",1,0
B09JCMJWGD,B09JCMJWGD,"HENDI Carrello di servizio, cucina, ristorante, multiuso, 4 ripiani, 4 ruote girevoli, 2 con freno, carico massimo per ripiano 50 kg, piano di lavoro 794x539 mm, 905x585x(H)1245 mm, acciaio inox",H810118,48,4,0.01%,0.03%,56,6,0.01%,0.04%,14.55%,100.00%,1,1,2.08%,25.00%,"186,89 €","186,89 €",1,1
B0BR2LG82C,B09MM5CH6C,Arcos prosciutto professionale alveoli | include pinza per prosciutto | coltello prosciutto coltello prosciutto alveoli coltelli professionale| acciaio inossidabile Nitrum 240 mm,856200,74,2,0.02%,0.02%,99,2,0.02%,0.01%,100.00%,100.00%,1,0,1.35%,0.00%,"33,59 €","0,00 €",1,0
B09S5MQXJN,B09S5MQXJN,"HENDI Cercapersone Ristorante, Sistema di Chiamata Wireless, Kit da 10 Cercapersone con Stazione di Ricarica, Avviso con Vibrazione/Suono/Luce LED, Compatibile con HENDI 201633, 80x80x(H)100mm, ABS",H201640,24,5,0.01%,0.04%,27,7,0.01%,0.04%,60.00%,85.71%,1,1,4.17%,20.00%,"225,20 €","225,20 €",1,1
B0BJPYW95J,B0BJPYW95J,ARCOS cavatappi zinco + scatola regalo cromata,607500_,76,3,0.02%,0.03%,101,3,0.02%,0.02%,72.09%,100.00%,1,1,1.32%,33.33%,"36,88 €","36,88 €",1,1
B0CVQKBDSJ,B0CVQKBDSJ,"HENDI Tostapane, 4 scanalature extra larghe, 2 zone di riscaldamento, 7 livelli di doratura, 3 funzioni: toast, scongelamento e riscaldamento, 240V, 1500W, 295x335x(H)180mm, acciaio inox",H261187,153,21,0.04%,0.18%,188,26,0.04%,0.16%,28.65%,36.36%,1,1,0.65%,4.76%,"80,09 €","80,09 €",1,1
B0D7W8PBTP,B0D7W8PBTP,"HENDI Cestino per pane, rinforzato con una montatura in acciaio inossidabile, cestello-espositore-display porta pane per la presentazione e la conservazione del pane, 595x395x(H)105mm, polyrattan",H427248,68,1,0.02%,0.01%,76,2,0.01%,0.01%,24.64%,100.00%,1,0,1.47%,0.00%,"41,50 €","0,00 €",1,0
B0DJBZ1M2L,B0DJBZ1M2L,"Arcos Serie Samoa Iconic, padella antiaderente in ceramica da 24 cm, in alluminio forgiato, adatta a qualsiasi cucina, manico in acciaio inox, lavabile in lavastoviglie, colore beige, senza PFOA/PTFE",716324,51,1,0.01%,0.01%,77,2,0.01%,0.01%,21.33%,0.00%,1,0,1.96%,0.00%,"38,50 €","0,00 €",1,0
B0DJBZ5475,B0DJBZ5475,Arcos Serie Samoa Iconic | Padella antiaderente in ceramica 20 cm | alluminio forgiato | Adatta a qualsiasi cucina | Manico in acciaio inox | Lavabile in lavastoviglie | Colore nero | privo di,716122,27,2,0.01%,0.02%,32,4,0.01%,0.02%,96.67%,100.00%,1,0,3.70%,0.00%,"34,95 €","0,00 €",1,0
B0DJBZK9SX,B0DJBZK9SX,"Arcos Serie Samoa Iconic | Casseruola antiaderente in ceramica 16 cm e 1,5 L | Alluminio forgiato | Adatta a qualsiasi cucina | Manico in acciaio inox | Colore nero | Senza (PFOA/PTFE/PFOS)",717222,19,2,0.01%,0.02%,25,4,0.00%,0.02%,85.71%,100.00%,1,0,5.26%,0.00%,"34,50 €","0,00 €",1,0
B0DQRF2HZK,B0DQRF2HZK,CUPERINOX Prosciutto inossidabile | Prosciutto | Supporto prosciutto | Tavola in acciaio inossidabile | Facile montaggio | Tavola prosciutto professionale,SC_20260,22,0,0.01%,0.00%,24,0,0.00%,0.00%,95.83%,0.00%,1,0,4.55%,0.00%,"22,99 €","0,00 €",1,0
B0F9QF52WQ,B0DT73LYPQ,CUPERINOX Set coltelli bambini dai 2 anni | Utensili Montessori cucina 16 pezzi | Accessori sicuri per piccoli chef | Kit Mon Petit Chef | Montessori cooking per bimbi,27016_,14,1,0.00%,0.01%,17,1,0.00%,0.01%,100.00%,0.00%,1,0,7.14%,0.00%,"19,99 €","0,00 €",1,0
B0FS7XQ88Z,B0FS7XQ88Z,"Arcos Padella in acciaio inox tricstrato, 30 cm, senza PFAS, senza adesivo, base a induzione, cucina sana e sicura, compatibile con forno e lavastoviglie",726600,29,1,0.01%,0.01%,40,2,0.01%,0.01%,100.00%,100.00%,1,0,3.45%,0.00%,"58,24 €","0,00 €",1,0
B0G2MT6K5N,B0G2MT6K5N,"Supporto per Prosciutto in acciaio girevole | prosciutto base inox | Include coltello prosciutto Alveolos 25 cm, disossatore 15 cm, affilatore e custodia per prosciutto | adatto prosciutto e cazzuola",20251,83,5,0.02%,0.04%,122,6,0.02%,0.04%,98.13%,100.00%,1,0,1.20%,0.00%,"69,99 €","0,00 €",1,0
B0GZ533NMT,B0GZ533NMT,"CUPERINOX – Confezione da 12 anelli da imballaggio, 6 x 4 cm, in acciaio inox, per tartare, riso, dessert e snack | cucina e pasticceria",22570,41,4,0.01%,0.03%,47,4,0.01%,0.02%,100.00%,66.67%,1,1,2.44%,25.00%,"14,75 €","14,75 €",1,1
