ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,AVISPAS_PACK_2,"29,950","1,731",0.70%,1.50%,"43,391","2,419",0.72%,1.48%,97.85%,96.46%,"7,178","1,033",23.97%,59.68%,"122.765,82 €","17.160,38 €","6,243",642
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,705500(805109),"63,763","1,587",1.49%,1.38%,"92,097","2,229",1.53%,1.36%,38.49%,20.17%,"2,415",13,3.79%,0.82%,"28.517,64 €","169,20 €","2,140",6
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"162,683","2,844",3.81%,2.47%,"219,416","3,992",3.63%,2.44%,14.00%,12.11%,"2,244",99,1.38%,3.48%,"22.383,72 €","982,09 €","2,088",76
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_fba,"30,852",770,0.72%,0.67%,"46,378","1,180",0.77%,0.72%,99.63%,99.51%,"2,206",44,7.15%,5.71%,"58.829,20 €","1.244,17 €","1,834",19
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800,"54,028","1,060",1.27%,0.92%,"77,239","1,469",1.28%,0.90%,99.33%,98.75%,"1,721",65,3.19%,6.13%,"51.415,03 €","1.925,46 €","1,698",60
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"54,028","1,060",1.27%,0.92%,"77,239","1,469",1.28%,0.90%,99.33%,98.75%,"1,498",106,2.77%,10.00%,"44.815,46 €","3.133,40 €","1,466",93
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,2020CUP,"10,411",153,0.24%,0.13%,"15,322",227,0.25%,0.14%,90.21%,82.76%,"1,400",33,13.45%,21.57%,"19.368,75 €","447,19 €","1,383",28
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_fbm,"26,918",778,0.63%,0.68%,"48,539","1,437",0.80%,0.88%,99.12%,98.81%,"1,264",34,4.70%,4.37%,"110.265,63 €","2.909,66 €","1,251",30
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900,"24,202",436,0.57%,0.38%,"33,868",584,0.56%,0.36%,99.86%,98.89%,"1,207",29,4.99%,6.65%,"39.571,50 €","950,78 €","1,188",27
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"63,763","1,587",1.49%,1.38%,"92,097","2,229",1.53%,1.36%,38.49%,20.17%,"1,402",122,2.20%,7.69%,"16.874,30 €","1.465,63 €","1,151",84
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"14,693",408,0.34%,0.35%,"18,455",503,0.31%,0.31%,88.74%,90.68%,"1,176",85,8.00%,20.83%,"8.903,50 €","637,77 €","1,102",53
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"17,918",388,0.42%,0.34%,"28,949",605,0.48%,0.37%,55.36%,52.04%,"1,074",44,5.99%,11.34%,"16.930,41 €","662,69 €","1,030",36
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"16,898",303,0.40%,0.26%,"22,534",385,0.37%,0.24%,99.33%,98.48%,989,25,5.85%,8.25%,"25.531,01 €","640,73 €",979,25
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"11,678",199,0.27%,0.17%,"17,380",296,0.29%,0.18%,88.82%,90.75%,984,26,8.43%,13.07%,"11.730,88 €","311,74 €",970,25
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"15,881",271,0.37%,0.24%,"22,343",391,0.37%,0.24%,91.17%,99.06%,"1,031",38,6.49%,14.02%,"10.783,64 €","396,80 €",949,31
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,"6,107",206,0.14%,0.18%,"8,600",294,0.14%,0.18%,81.37%,61.46%,851,36,13.93%,17.48%,"7.803,93 €","324,40 €",826,30
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100,"85,221","2,278",2.00%,1.98%,"120,507","3,284",2.00%,2.01%,9.81%,6.16%,833,6,0.98%,0.26%,"13.976,01 €","101,94 €",790,2
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"30,852",770,0.72%,0.67%,"46,378","1,180",0.77%,0.72%,99.63%,99.51%,"1,041",228,3.37%,29.61%,"27.555,68 €","5.775,77 €",769,93
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,"7,650",158,0.18%,0.14%,"11,334",244,0.19%,0.15%,93.27%,98.11%,823,88,10.76%,55.70%,"8.845,07 €","801,08 €",731,44
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_FBA,"23,843",810,0.56%,0.70%,"35,515","1,161",0.59%,0.71%,21.74%,16.49%,754,41,3.16%,5.06%,"8.988,47 €","486,53 €",709,23
B0F4WTVT1Z,B09GPS4SQN,"HENDI Pasta combustible para Chafing Dish, 12 x 200 g",H194362,"7,099",444,0.17%,0.39%,"10,509",624,0.17%,0.38%,81.65%,68.09%,800,123,11.27%,27.70%,"15.936,41 €","2.419,66 €",667,82
B0H9SL9KYG,B0H8SYBZD4,"CUPERINOX 4 Tuppers de Vidrio Herméticos, Rectangulares, sin BPA, Meal Prep",28001,"6,254",93,0.15%,0.08%,"9,718",121,0.16%,0.07%,98.98%,100.00%,673,11,10.76%,11.83%,"10.089,67 €","162,29 €",648,10
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012_,"5,763",172,0.13%,0.15%,"8,339",241,0.14%,0.15%,47.16%,35.03%,828,82,14.37%,47.67%,"6.318,04 €","613,90 €",621,28
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,"8,613",504,0.20%,0.44%,"13,368",914,0.22%,0.56%,98.00%,97.64%,986,387,11.45%,76.79%,"19.861,00 €","7.444,12 €",576,164
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,"6,514",209,0.15%,0.18%,"9,128",295,0.15%,0.18%,99.37%,99.52%,624,53,9.58%,25.36%,"7.418,73 €","608,82 €",576,35
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,"12,113",303,0.28%,0.26%,"16,853",447,0.28%,0.27%,99.81%,100.00%,644,39,5.32%,12.87%,"9.270,92 €","563,04 €",572,14
B0H4FZYK8Z,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,"4,753",132,0.11%,0.11%,"6,552",178,0.11%,0.11%,97.07%,94.07%,600,56,12.62%,42.42%,"8.888,38 €","805,32 €",558,44
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0020_PACK_Fba,"29,950","1,731",0.70%,1.50%,"43,391","2,419",0.72%,1.48%,97.85%,96.46%,591,26,1.97%,1.50%,"10.913,09 €","480,74 €",551,24
B071PB1GX3,B071PB1GX3,WINS 007 - Friegasuelos Perfumado | Garrafa 5 L,WINS007,"3,012",263,0.07%,0.23%,"4,031",364,0.07%,0.22%,62.93%,93.85%,751,344,24.93%,130.80%,"7.483,14 €","3.384,20 €",530,215
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"11,193",212,0.26%,0.18%,"15,801",277,0.26%,0.17%,98.71%,98.21%,588,25,5.25%,11.79%,"5.849,16 €","249,75 €",529,17
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,"4,952",187,0.12%,0.16%,"6,962",257,0.12%,0.16%,99.46%,99.46%,548,54,11.07%,28.88%,"8.004,65 €","670,71 €",502,38
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"7,194",158,0.17%,0.14%,"10,373",216,0.17%,0.13%,99.37%,98.36%,581,24,8.08%,15.19%,"9.501,09 €","382,60 €",500,19
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"14,693",408,0.34%,0.35%,"18,455",503,0.31%,0.31%,88.74%,90.68%,540,64,3.68%,15.69%,"4.557,41 €","515,05 €",497,37
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"12,726",244,0.30%,0.21%,"18,652",345,0.31%,0.21%,99.39%,99.52%,502,28,3.94%,11.48%,"27.425,66 €","1.506,15 €",490,20
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"7,776",208,0.18%,0.18%,"11,095",305,0.18%,0.19%,99.86%,100.00%,501,25,6.44%,12.02%,"8.366,05 €","412,05 €",460,17
B0FHQJSLGJ,B0FHQJSLGJ,"VINFERMATON - Insecticida Antipolillas Perfumado | Pack 3 x 300 ml | Protección para Armarios, Ropa y Tejidos | Elimina Polillas y Larvas | Aroma Agradable | Uso en Ambientes y Textiles",V1308_PACK3,"3,887",86,0.09%,0.07%,"5,608",119,0.09%,0.07%,99.09%,93.75%,456,18,11.73%,20.93%,"5.850,00 €","228,69 €",436,17
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"24,202",436,0.57%,0.38%,"33,868",584,0.56%,0.36%,99.86%,98.89%,430,54,1.78%,12.39%,"13.666,86 €","1.725,64 €",426,53
B0GTZB24Q5,B0GTZB24Q5,"VINFERMATON- Fregasuelos Insecticida Pack 2×1L | Antihormigas y Anticucarachas | Elimina Hormigas, Cucarachas y Arañas |Uso Directo en Zócalos y Suelos| Friegasuelos Aroma Lavanda |100% MADE IN SPAIN",FriegasuelosInsecticida_Pack2,"5,842",151,0.14%,0.13%,"8,099",214,0.13%,0.13%,98.65%,100.00%,455,33,7.79%,21.85%,"6.750,90 €","459,57 €",419,23
B017HKSTCQ,B00CFN1M6Q,ARCOS Tijeras de Cocina Multiusos 200 mm,809700_,"23,843",810,0.56%,0.70%,"35,515","1,161",0.59%,0.71%,21.74%,16.49%,539,148,2.26%,18.27%,"6.167,01 €","1.485,91 €",412,33
B0DQV6381X,B0GCX89NVM,"CUPERINOX - Soporte Jamonero Profesional de Acero Inoxidable | Sistema Basculante y Cabezal Giratorio | Estabilidad, Corte Ergonómico y Fácil Limpieza | Apto para Jamones y Paletillas|Elite Collection",20280,"9,355",267,0.22%,0.23%,"16,150",458,0.27%,0.28%,99.70%,100.00%,413,19,4.41%,7.12%,"37.461,84 €","1.723,72 €",406,18
B0DKP7F29P,B0DJBZ1M2L,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716324,"8,558",183,0.20%,0.16%,"12,533",282,0.21%,0.17%,91.90%,97.21%,402,18,4.70%,9.84%,"15.375,40 €","687,23 €",393,17
B0752X4WZ6,B017DLMFXS,ARCOS Pinzas para Emplatar Acero Inoxidable 200 mm,606300FBM,"32,180",835,0.75%,0.72%,"44,025","1,127",0.73%,0.69%,15.64%,13.33%,397,32,1.23%,3.83%,"4.606,06 €","367,10 €",369,18
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"9,588",249,0.22%,0.22%,"14,612",371,0.24%,0.23%,91.42%,97.34%,406,37,4.23%,14.86%,"11.741,90 €","1.063,07 €",366,24
B0H6BQ4BG5,B0H3Q5DQZ4,VINFERMATÓN Pack 2 Insecticida Mosquitos y Moscas Concentrado Matón PS 250 ml | Spray para Insectos Voladores |Acción Inmediata|Con Piretrinas Sintéticas|Formato Ligero con Dosificación Controlad,MATONPS_PACK2,"1,958",104,0.05%,0.09%,"2,826",158,0.05%,0.10%,93.01%,99.12%,525,95,26.81%,91.35%,"8.115,25 €","1.293,94 €",364,37
B0GY2G2Y86,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,"8,415",209,0.20%,0.18%,"12,453",342,0.21%,0.21%,99.54%,99.45%,385,16,4.58%,7.66%,"7.694,83 €","318,52 €",355,13
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,"7,570",324,0.18%,0.28%,"10,661",431,0.18%,0.26%,99.86%,100.00%,406,39,5.36%,12.04%,"4.833,04 €","463,55 €",352,32
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,"2,986",113,0.07%,0.10%,"4,183",151,0.07%,0.09%,91.49%,67.53%,377,30,12.63%,26.55%,"5.591,16 €","444,50 €",339,24
B0FGDF2SHZ,B0FGDF2SHZ,VINFERMATON Antihormigas Efecto Permanente | Insecticida Cucarachas y Hormigas Pack 2×600 ml | Efecto hasta 1 año | Interior y Exterior | Profesional y Doméstico | MADE IN SPAIN,V0013_PACK2,"2,863",95,0.07%,0.08%,"3,996",142,0.07%,0.09%,88.14%,83.17%,384,36,13.41%,37.89%,"6.041,31 €","546,11 €",337,22
B0H4FZYK8Z,B0H3Q8F8RW,"VINFERMATÓN Antihormigas y Anticucarachas Pack 3 Insecticida Residual 400 ml x 3 | Total 1,2L | Efecto hasta 1 Año | Interior y Exterior | Spray Profesional",RESIDUAL400ML_PACK3,"2,167",106,0.05%,0.09%,"2,998",138,0.05%,0.08%,99.10%,100.00%,353,56,16.29%,52.83%,"6.617,59 €","1.045,14 €",330,46
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,"3,697",148,0.09%,0.13%,"5,449",199,0.09%,0.12%,99.12%,100.00%,338,25,9.14%,16.89%,"5.979,60 €","419,78 €",322,23
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,"6,898",170,0.16%,0.15%,"8,762",207,0.15%,0.13%,98.28%,97.06%,326,7,4.73%,4.12%,"4.435,79 €","93,52 €",319,7
B0FT8NPR4X,B0FT8NPR4X,BIOLEAF® – Gel WC + Desincrustante Baños Pack 2×750 ml | Limpieza Antical Baño | Fórmula Biodegradable con Esencias Marinas | Dermatológicamente Testado|100% MADE IN SPAIN,3429,"4,256",49,0.10%,0.04%,"5,345",62,0.09%,0.04%,98.44%,93.62%,318,15,7.47%,30.61%,"3.162,98 €","149,84 €",309,14
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,"3,000",85,0.07%,0.07%,"4,547",114,0.08%,0.07%,96.06%,100.00%,356,39,11.87%,45.88%,"6.485,30 €","706,19 €",302,16
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,"4,837",96,0.11%,0.08%,"6,848",134,0.11%,0.08%,90.02%,94.12%,308,13,6.37%,13.54%,"13.775,05 €","581,15 €",300,13
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"7,327",229,0.17%,0.20%,"10,067",315,0.17%,0.19%,99.73%,99.53%,408,56,5.57%,24.45%,"4.593,30 €","572,12 €",299,26
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_,"162,683","2,844",3.81%,2.47%,"219,416","3,992",3.63%,2.44%,14.00%,12.11%,343,70,0.21%,2.46%,"3.515,12 €","649,34 €",298,39
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,"4,592",111,0.11%,0.10%,"5,903",133,0.10%,0.08%,94.47%,98.67%,309,15,6.73%,13.51%,"3.004,88 €","142,64 €",293,12
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,"6,514",209,0.15%,0.18%,"9,128",295,0.15%,0.18%,99.37%,99.52%,321,15,4.93%,7.18%,"3.774,75 €","179,85 €",293,9
B0CYTKGNPM,B0843Q6L5P,ARCOS Pelador Profesional Acero Inoxidable Cromado 130 mm,607000_etq1,"43,926","1,358",1.03%,1.18%,"66,457","1,936",1.10%,1.18%,0.59%,3.49%,310,16,0.71%,1.18%,"1.969,72 €","103,84 €",288,8
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,"2,595",52,0.06%,0.05%,"3,468",73,0.06%,0.04%,98.57%,100.00%,292,11,11.25%,21.15%,"4.327,63 €","163,89 €",287,10
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"11,678",199,0.27%,0.17%,"17,380",296,0.29%,0.18%,88.82%,90.75%,283,12,2.42%,6.03%,"3.252,92 €","136,93 €",281,12
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"16,898",303,0.40%,0.26%,"22,534",385,0.37%,0.24%,99.33%,98.48%,306,32,1.81%,10.56%,"7.917,74 €","802,55 €",278,18
B0DKP7F29P,B0DJBZ7G4Y,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716124,"6,201",96,0.15%,0.08%,"8,557",132,0.14%,0.08%,92.68%,97.83%,282,8,4.55%,8.33%,"9.528,56 €","268,20 €",278,8
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,"7,327",229,0.17%,0.20%,"10,067",315,0.17%,0.19%,99.73%,99.53%,306,11,4.18%,4.80%,"3.418,71 €","117,01 €",278,8
B0CYTKGNPM,B0843DQCF5,ARCOS Pelador de Verduras en Juliana de Acero Inoxidable Cromado 130 Mm. Pelador Profesional para Cortes en Juliana de Verduras y Hortalizas. Apto Lavavajillas. Color Plata,607200,"9,959",211,0.23%,0.18%,"11,536",251,0.19%,0.15%,96.69%,96.15%,289,22,2.90%,10.43%,"2.158,99 €","156,98 €",274,17
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420,"10,365",206,0.24%,0.18%,"11,883",224,0.20%,0.14%,95.77%,90.91%,293,14,2.83%,6.80%,"2.341,33 €","111,86 €",271,6
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"6,898",170,0.16%,0.15%,"8,762",207,0.15%,0.13%,98.28%,97.06%,269,12,3.90%,7.06%,"3.660,13 €","163,69 €",267,12
B0FBRQYHVM,B0FBRNCHGJ,"CUPERINOX® Ventilador Portátil Silencioso y Recargable con Power Bank 20000mAh, +50H de batería – Ventilador de Mesa USB con Mando, Luz LED y 4 Velocidades – Ideal para Dormir, Camping y Hogar.",27000,"6,241",227,0.15%,0.20%,"10,161",385,0.17%,0.24%,99.30%,100.00%,277,30,4.44%,13.22%,"16.050,88 €","1.457,58 €",264,28
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,"4,325",111,0.10%,0.10%,"6,820",182,0.11%,0.11%,94.51%,97.64%,283,21,6.54%,18.92%,"5.651,17 €","419,79 €",260,15
B0FBRQYHVM,B0FBRLQK47,"CUPERINOX Ventilador Portatil, Camping, Exterior, Playa, Piscina, Festival| 5+ cargas movil| +48H de bateria | 20000mAh| Powerbank, Luz led, Mando a distancia y Temporizador",27001,"4,824",194,0.11%,0.17%,"7,936",317,0.13%,0.19%,98.65%,100.00%,279,43,5.78%,22.16%,"15.845,00 €","2.069,72 €",259,27
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"7,211",152,0.17%,0.13%,"10,406",211,0.17%,0.13%,99.56%,100.00%,247,4,3.43%,2.63%,"8.450,03 €","141,00 €",246,4
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99901_12pzs,"7,570",324,0.18%,0.28%,"10,661",431,0.18%,0.26%,99.86%,100.00%,276,50,3.65%,15.43%,"3.250,11 €","570,57 €",244,41
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,"6,342",154,0.15%,0.13%,"8,788",222,0.15%,0.14%,54.94%,47.01%,246,12,3.88%,7.79%,"6.114,24 €","293,62 €",241,11
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,"6,107",206,0.14%,0.18%,"8,600",294,0.14%,0.18%,81.37%,61.46%,243,19,3.98%,9.22%,"2.303,42 €","177,51 €",234,13
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"38,315",755,0.90%,0.66%,"54,000","1,098",0.89%,0.67%,15.39%,17.29%,238,15,0.62%,1.99%,"10.409,02 €","645,85 €",233,14
B0189HXS8Q,B017DLLIUO,Arcos Navaja Profesional Acero Inoxidable 85 mm,485929,"6,959",149,0.16%,0.13%,"9,720",207,0.16%,0.13%,79.17%,85.37%,282,18,4.05%,12.08%,"2.125,40 €","131,29 €",231,10
