ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B09KJLG7BT,B08KW4BFZ9,CUPERINOX Jamonero Profesional | Soporte jamonero Tipo Gondola| Base de Corte para Usar con Cuchillo jamonero | Jamon iberico | Fabricado en España,2020CUP,"43,846",668,0.71%,0.45%,"65,045","1,001",0.74%,0.47%,96.40%,96.65%,"5,546",175,12.65%,26.20%,"72.908,86 €","2.274,81 €","5,423",99
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_fba,"41,281","1,119",0.67%,0.76%,"65,554","1,851",0.74%,0.87%,99.42%,99.58%,"3,997",52,9.68%,4.65%,"100.750,91 €","1.257,75 €","3,306",26
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,705500(805109),"120,119","2,662",1.94%,1.81%,"175,677","3,793",1.99%,1.79%,25.84%,8.99%,"3,665",32,3.05%,1.20%,"46.113,89 €","430,75 €","3,174",21
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_barras_arcos,"301,378","5,222",4.86%,3.55%,"415,015","7,445",4.70%,3.51%,12.52%,5.75%,"3,005",28,1.00%,0.54%,"29.088,23 €","265,43 €","2,840",26
B0FDL4Q2JB,B0FDL4Q2JB,VINFERMATON – Insecticida Avispas y Avisperos Exterior Pack 2×600 ml | Antiavispas | Alcance hasta 4 m | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0020_PACK2,"12,839",635,0.21%,0.43%,"19,611",900,0.22%,0.42%,93.64%,77.88%,"3,080",304,23.99%,47.87%,"50.994,50 €","4.878,58 €","2,786",187
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800,"72,604","1,302",1.17%,0.88%,"101,340","1,766",1.15%,0.83%,99.37%,99.48%,"2,088",108,2.88%,8.29%,"62.533,37 €","3.197,57 €","2,022",76
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900,"98,064","1,320",1.58%,0.90%,"125,441","1,758",1.42%,0.83%,99.02%,99.70%,"1,972",4,2.01%,0.30%,"63.968,52 €","129,96 €","1,951",4
B017HKRCGK,B005LR7A1Y,ARCOS Bolsa para Cuchillos 100% Poliéster 460x275 mm,690200_,"28,433",512,0.46%,0.35%,"44,891",735,0.51%,0.35%,67.87%,55.14%,"1,765",142,6.21%,27.73%,"26.946,45 €","2.015,33 €","1,631",50
B09DYJY471,B08MTCRCT4,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (5 Piezas),816800fbm,"72,604","1,302",1.17%,0.88%,"101,340","1,766",1.15%,0.83%,99.37%,99.48%,"1,448",120,1.99%,9.22%,"41.878,29 €","3.483,51 €","1,404",90
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100,"86,747","2,201",1.40%,1.49%,"127,732","3,305",1.45%,1.56%,17.22%,14.37%,"1,489",5,1.72%,0.23%,"24.979,23 €","83,45 €","1,389",5
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_,"41,281","1,119",0.67%,0.76%,"65,554","1,851",0.74%,0.87%,99.42%,99.58%,"1,712",287,4.15%,25.65%,"44.371,52 €","7.247,64 €","1,341",164
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700_,"14,353",270,0.23%,0.18%,"21,663",421,0.25%,0.20%,97.98%,99.18%,"1,428",46,9.95%,17.04%,"14.708,46 €","475,38 €","1,304",30
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,2181,"8,816",151,0.14%,0.10%,"12,730",228,0.14%,0.11%,99.10%,99.19%,"1,306",30,14.81%,19.87%,"12.972,37 €","308,38 €","1,162",27
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900,"21,424",391,0.35%,0.27%,"29,102",495,0.33%,0.23%,98.98%,100.00%,"1,129",45,5.27%,11.51%,"29.301,76 €","1.155,59 €","1,113",31
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_fbm,"36,066","1,270",0.58%,0.86%,"64,891","2,379",0.74%,1.12%,99.32%,99.74%,"1,107",28,3.07%,2.20%,"93.403,03 €","2.240,84 €","1,093",27
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"98,064","1,320",1.58%,0.90%,"125,441","1,758",1.42%,0.83%,99.02%,99.70%,"1,063",115,1.08%,8.71%,"33.155,92 €","3.660,55 €","1,025",100
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,"15,349",354,0.25%,0.24%,"19,189",424,0.22%,0.20%,99.24%,99.57%,"1,032",43,6.72%,12.15%,"14.086,39 €","580,14 €","1,006",41
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,"8,878",228,0.14%,0.15%,"12,484",331,0.14%,0.16%,89.40%,87.18%,"1,021",80,11.50%,35.09%,"9.402,70 €","731,99 €",968,60
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300,"15,791",395,0.25%,0.27%,"18,950",459,0.21%,0.22%,73.89%,79.15%,948,25,6.00%,6.33%,"7.158,83 €","183,28 €",922,23
B0DPKXM18X,B0DNQT7LV3,"CUPERINOX Soporte Jamonero Balancín | Jamonero Giratorio Profesional | Jamonero Madera | Incluye Cuchillo Profesional, Afilador Funda Cubre Jamón| Jamoneros Elite Collection",20265_,"36,066","1,270",0.58%,0.86%,"64,891","2,379",0.74%,1.12%,99.32%,99.74%,874,82,2.42%,6.46%,"76.421,55 €","6.967,35 €",862,78
B089MW6B1B,B078JNZS9T,Arcos Estuche de 3 Cuchillos Básicos de Cocina. Pack de Cuchillos con Hoja de Acero Inoxidable y Mango de Polieximetileno Aptos para Lavavajillas. Serie Universal. Color Negro,807400_us,"78,349","1,491",1.26%,1.01%,"110,695","2,042",1.25%,0.96%,33.33%,32.89%,869,45,1.11%,3.02%,"36.224,03 €","1.869,55 €",859,44
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105y22106,"18,764",334,0.30%,0.23%,"27,362",521,0.31%,0.25%,76.97%,93.58%,860,20,4.58%,5.99%,"9.424,75 €","220,58 €",853,20
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000,"12,960",305,0.21%,0.21%,"19,046",440,0.22%,0.21%,99.69%,100.00%,938,2,7.24%,0.66%,"14.995,29 €","31,98 €",841,2
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600_2,"127,841","2,559",2.06%,1.74%,"183,038","3,734",2.07%,1.76%,5.70%,6.73%,777,14,0.61%,0.55%,"10.536,01 €","187,57 €",767,14
B0G3ZJ89NB,B0G2MT6K5N,"CUPERINOX Jamonero Inoxidable Giratorio | Jamonera base Inoxidable | Incluye Cuchillo Jamonero Alveolos 25 cm, Deshuesador 15 cm, Afilador y Funda para Jamón | Apto Jamones y Paletilla",20251,"9,978",299,0.16%,0.20%,"16,743",491,0.19%,0.23%,99.85%,100.00%,689,35,6.91%,11.71%,"41.890,54 €","2.109,24 €",684,35
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624,"15,349",354,0.25%,0.24%,"19,189",424,0.22%,0.20%,99.24%,99.57%,659,20,4.29%,5.65%,"8.878,02 €","256,59 €",651,20
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"18,764",334,0.30%,0.23%,"27,362",521,0.31%,0.25%,76.97%,93.58%,659,34,3.51%,10.18%,"7.410,42 €","386,67 €",648,28
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000,"16,095",495,0.26%,0.34%,"24,037",730,0.27%,0.34%,98.40%,98.11%,636,44,3.95%,8.89%,"18.183,75 €","1.259,70 €",580,37
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022_,"7,344",206,0.12%,0.14%,"10,390",300,0.12%,0.14%,99.41%,100.00%,618,54,8.42%,26.21%,"6.791,42 €","592,64 €",570,32
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,"8,878",228,0.14%,0.15%,"12,484",331,0.14%,0.16%,89.40%,87.18%,567,74,6.39%,32.46%,"5.222,56 €","674,62 €",517,40
B0DQV6381X,B0DQR3T9MM,CUPERINOX Jamonero Profesional | Jamonero Giratorio Inoxidable | Jamonero Plegable | Tabla Cortar Jamon | Jamonera | Soporte Jamon,SC_20250,"10,555",220,0.17%,0.15%,"16,638",325,0.19%,0.15%,99.67%,100.00%,490,16,4.64%,7.27%,"21.382,32 €","722,84 €",485,15
B08M9NWMW8,B08M9NWMW8,Arcos Juego de Cuchillos de Cocina Profesional y Afilador | 7 Piezas | Acero Inoxidable | Taco de Madera | Serie Niza | Uso Cotidiano | Apto para Lavavajillas,835800FBM,"11,239",233,0.18%,0.16%,"16,067",339,0.18%,0.16%,99.11%,99.53%,485,17,4.32%,7.30%,"25.949,21 €","924,93 €",478,14
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,"15,601",503,0.25%,0.34%,"23,619",687,0.27%,0.32%,12.43%,13.08%,478,5,3.06%,0.99%,"4.442,42 €","47,68 €",442,3
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,"9,920",328,0.16%,0.22%,"13,850",482,0.16%,0.23%,99.68%,99.68%,506,58,5.10%,17.68%,"5.148,06 €","610,64 €",442,40
B0D4WK78XV,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,F22105-22106,"18,764",334,0.30%,0.23%,"27,362",521,0.31%,0.25%,76.97%,93.58%,447,5,2.38%,1.50%,"5.303,20 €","57,87 €",441,5
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"21,424",391,0.35%,0.27%,"29,102",495,0.33%,0.23%,98.98%,100.00%,462,41,2.16%,10.49%,"11.559,33 €","1.019,13 €",434,20
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,"11,459",233,0.18%,0.16%,"16,823",336,0.19%,0.16%,98.53%,97.97%,476,32,4.15%,13.73%,"4.598,49 €","271,61 €",424,16
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,"4,920",153,0.08%,0.10%,"7,020",204,0.08%,0.10%,86.11%,84.67%,444,50,9.02%,32.68%,"5.177,65 €","537,96 €",423,36
B0DNNL2TZQ,B0DNN57WC1,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (250 Ml)",22022,"7,344",206,0.12%,0.14%,"10,390",300,0.12%,0.14%,99.41%,100.00%,455,16,6.20%,7.77%,"5.285,29 €","189,84 €",421,10
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,"16,095",495,0.26%,0.34%,"24,037",730,0.27%,0.34%,98.40%,98.11%,426,33,2.65%,6.67%,"11.766,27 €","922,71 €",395,27
B0DVT6KPDV,B0DT73LYPQ,"CUPERINOX Cuchillos Montessori | Set de Cuchillos Infantiles de 16 Piezas | Cuchillos Niños Aprendizaje +2 Años | Incluye Delantal, Guante de Seguridad, Moldes Tabla de Cortar | Kids Collection",27016,"7,118",93,0.11%,0.06%,"10,307",142,0.12%,0.07%,99.78%,98.95%,404,11,5.68%,11.83%,"5.182,68 €","141,14 €",390,10
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,"12,566",380,0.20%,0.26%,"17,573",611,0.20%,0.29%,99.72%,100.00%,457,31,3.64%,8.16%,"6.338,03 €","421,69 €",384,9
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,"6,403",140,0.10%,0.10%,"9,333",204,0.11%,0.10%,98.82%,100.00%,390,22,6.09%,15.71%,"12.162,65 €","690,76 €",383,19
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,"7,392",133,0.12%,0.09%,"11,581",180,0.13%,0.08%,99.58%,98.11%,370,5,5.01%,3.76%,"12.276,87 €","169,18 €",369,5
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400_fba,"10,354",213,0.17%,0.14%,"14,966",297,0.17%,0.14%,82.52%,98.35%,397,17,3.83%,7.98%,"14.288,02 €","611,23 €",368,11
B098BLF7X6,B098BLF7X6,"Tradineur - Grasera metálica para pescado con filtro, aceitera con colador para conservación de aceite de acero inoxidable, recipiente para colar aceites - Ø 9 cm",22106_us,"4,052",81,0.07%,0.05%,"5,442",109,0.06%,0.05%,97.64%,100.00%,377,7,9.30%,8.64%,"2.807,23 €","52,43 €",364,6
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,"10,638",292,0.17%,0.20%,"14,501",391,0.16%,0.18%,99.76%,100.00%,371,46,3.49%,15.75%,"6.973,61 €","864,26 €",344,36
B0DNNL2TZQ,B0DNNFGWNJ,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (500 Ml)",22023_,"4,214",186,0.07%,0.13%,"5,924",275,0.07%,0.13%,99.30%,98.87%,356,36,8.45%,19.35%,"4.653,94 €","458,24 €",343,33
B0DPKXM18X,B0DNQX2BZN,"CUPERINOX Soporte Jamonero Plegable | Jamonero Giratorio | Jamonero de Bambú con Cuchillo Profesional, Afilador y Funda para Jamón | Elite Collection",20270_fbm,"12,699",370,0.20%,0.25%,"17,533",480,0.20%,0.23%,99.08%,100.00%,343,12,2.70%,3.24%,"16.095,74 €","566,13 €",342,12
B0BGRT2BVV,B09G9WBKPG,Arcos Juego de 6 Cuchillos de Mesa Chuleteros Hoja 110 mm Negro 705500,805109_uss,"120,119","2,662",1.94%,1.81%,"175,677","3,793",1.99%,1.79%,25.84%,8.99%,382,47,0.32%,1.77%,"5.315,44 €","651,34 €",340,35
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,"6,842",173,0.11%,0.12%,"9,933",244,0.11%,0.12%,99.43%,98.18%,417,61,6.09%,35.26%,"7.566,16 €","1.079,16 €",338,28
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,"14,546",295,0.23%,0.20%,"20,870",436,0.24%,0.21%,99.30%,100.00%,340,14,2.34%,4.75%,"13.582,74 €","559,86 €",333,14
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,"2,940",153,0.05%,0.10%,"4,098",226,0.05%,0.11%,77.01%,80.68%,410,80,13.95%,52.29%,"3.270,38 €","632,25 €",332,48
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,"4,072",97,0.07%,0.07%,"5,724",130,0.06%,0.06%,99.44%,98.90%,341,37,8.37%,38.14%,"6.057,79 €","654,83 €",326,29
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,"6,304",128,0.10%,0.09%,"7,987",178,0.09%,0.08%,92.52%,93.02%,340,16,5.39%,12.50%,"3.275,07 €","156,00 €",320,14
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"65,815","1,103",1.06%,0.75%,"95,658","1,584",1.08%,0.75%,12.50%,15.51%,322,19,0.49%,1.72%,"14.311,70 €","855,86 €",318,19
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,"5,378",175,0.09%,0.12%,"8,549",281,0.10%,0.13%,95.73%,97.86%,355,41,6.60%,23.43%,"7.092,05 €","819,59 €",315,18
B095SDL23Y,B095SDL23Y,Arcos | cuchillos de mesa (6 ud) | cuchillos acero inoxidable con sierra cuchillo chuletero cuchillos chuleteros | Fabricado en España,813000_fbm,"12,960",305,0.21%,0.21%,"19,046",440,0.22%,0.21%,99.69%,100.00%,399,89,3.08%,29.18%,"6.494,33 €","1.381,62 €",313,59
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021,"9,920",328,0.16%,0.22%,"13,850",482,0.16%,0.23%,99.68%,99.68%,329,7,3.32%,2.13%,"3.454,13 €","71,87 €",311,7
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,"8,608",165,0.14%,0.11%,"12,191",247,0.14%,0.12%,41.70%,37.82%,324,11,3.76%,6.67%,"8.092,33 €","269,64 €",305,7
B06XB92VRH,B07T6J5JWM,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 12 Tazas,25035,"7,553",142,0.12%,0.10%,"11,700",203,0.13%,0.10%,72.17%,97.37%,307,11,4.06%,7.75%,"8.245,01 €","286,98 €",305,11
B08NW1VQRT,B08NW1VQRT,CUPERINOX Navaja para Setas y Champiñones | Acero Inoxidable | Con Cepillo y Funda Incluida | Micológica,PE2181,"8,816",151,0.14%,0.10%,"12,730",228,0.14%,0.11%,99.10%,99.19%,353,10,4.00%,6.62%,"3.687,69 €","104,70 €",305,6
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_,"6,842",173,0.11%,0.12%,"9,933",244,0.11%,0.12%,99.43%,98.18%,331,18,4.84%,10.40%,"6.010,07 €","315,82 €",301,15
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111,"9,784",264,0.16%,0.18%,"14,127",376,0.16%,0.18%,99.73%,100.00%,311,25,3.18%,9.47%,"5.055,39 €","374,30 €",300,19
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"9,784",264,0.16%,0.18%,"14,127",376,0.16%,0.18%,99.73%,100.00%,307,6,3.14%,2.27%,"4.915,49 €","95,94 €",299,6
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,"11,459",233,0.18%,0.16%,"16,823",336,0.19%,0.16%,98.53%,97.97%,323,14,2.82%,6.01%,"3.135,92 €","128,65 €",298,12
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,372000,"45,952","1,142",0.74%,0.78%,"69,048","1,679",0.78%,0.79%,10.43%,8.01%,351,19,0.76%,1.66%,"8.401,48 €","448,05 €",297,13
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034_fbm,"8,062",131,0.13%,0.09%,"12,389",223,0.14%,0.11%,98.88%,100.00%,299,8,3.71%,6.11%,"5.563,34 €","144,42 €",295,7
B0DVT6KPDV,B0DT75PQN7,"CUPERINOX Kit Cocina Montessori | Cuchillos Niños Aprendizaje +2 Años | Set Completo de Cuchillos Infantiles de 17 Piezas | Incluye Tijeras, Moldes, Batidor, Tabla y Cuchillo Seguro",27017_,"5,277",94,0.09%,0.06%,"7,389",136,0.08%,0.06%,99.62%,100.00%,313,3,5.93%,3.19%,"4.013,15 €","43,27 €",295,3
B0DVT6KPDV,B0DT6ZPGVQ, ,27008,"3,530",82,0.06%,0.06%,"5,028",111,0.06%,0.05%,99.29%,95.89%,303,6,8.58%,7.32%,"3.451,92 €","65,68 €",293,5
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012,"5,571",166,0.09%,0.11%,"7,971",218,0.09%,0.10%,40.63%,63.01%,406,46,7.29%,27.71%,"3.942,00 €","439,89 €",286,19
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110,"12,566",380,0.20%,0.26%,"17,573",611,0.20%,0.29%,99.72%,100.00%,420,178,3.34%,46.84%,"5.479,94 €","2.221,63 €",285,52
B06XD39V8J,B06XD39V8J,VINFERMATON – Insecticida Cucarachas y Hormigas Residual 400 ml | Spray Efecto Duradero para Interior y Exterior | Profesional Doméstico | 100 % MADE IN SPAIN,V0012_,"5,571",166,0.09%,0.11%,"7,971",218,0.09%,0.10%,40.63%,63.01%,366,33,6.57%,19.88%,"2.966,67 €","260,24 €",277,18
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,"19,144",428,0.31%,0.29%,"27,669",600,0.31%,0.28%,19.23%,22.16%,271,8,1.42%,1.87%,"7.046,73 €","207,92 €",268,7
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,"13,252",231,0.21%,0.16%,"17,759",313,0.20%,0.15%,98.69%,99.01%,277,22,2.09%,9.52%,"10.383,31 €","844,70 €",268,16
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,"6,254",224,0.10%,0.15%,"9,728",388,0.11%,0.18%,84.09%,99.24%,291,21,4.65%,9.38%,"13.942,07 €","999,46 €",261,15
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"42,877","1,328",0.69%,0.90%,"63,349","2,099",0.72%,0.99%,20.44%,27.49%,263,49,0.61%,3.69%,"17.298,91 €","3.187,51 €",260,49
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_,"301,378","5,222",4.86%,3.55%,"415,015","7,445",4.70%,3.51%,12.52%,5.75%,322,111,0.11%,2.13%,"3.213,74 €","1.047,84 €",255,64
